country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Algeria	CTFP - FY 2008 DoD Training	699 SPECIAL OPERATIONS -MS	US unit not specified in 2008-2009 report	Algerian Ground Forces	10/1/2007	12/14/2007	MONTEREY, CA	1	20644 	152770
Algeria	CTFP - FY 2008 DoD Training	COMB STRAT INTEL TRAINING PROGRAM	US unit not specified in 2008-2009 report	OFFICE OF MILITARY INTELLIGENCE	3/31/2008	5/16/2008	Defense Intelligence Agency (CSITP)	1	12076 	152770
Algeria	CTFP - FY 2008 DoD Training	COUNTERTERRORISM FELLOWSHIP PROGRAM	US unit not specified in 2008-2009 report	Algerian Ministry of Defense	10/1/2007	6/12/2008	NATIONAL DEFENSE UNIVERSITY	1	70517 	152770
Algeria	CTFP - FY 2008 DoD Training	ILE OFFICER PREP	US unit not specified in 2008-2009 report	Algerian Land Forces	7/21/2008	7/30/2008	COMMAND & GENERAL STAFF COLLEGE	1	4053 	152770
Algeria	CTFP - FY 2008 DoD Training	INT OFR TACT INTEL - EUCOM	US unit not specified in 2008-2009 report	Military Intelligence Office	7/8/2008	8/15/2008	INTELLIGENCE SCHOOL	1	10016 	152770
Algeria	CTFP - FY 2008 DoD Training	INT OFR TACT INTEL - EUCOM	US unit not specified in 2008-2009 report	Algerian Land Forces	7/8/2008	8/15/2008	INTELLIGENCE SCHOOL	1	10016 	152770
Algeria	CTFP - FY 2008 DoD Training	INTERNATIONAL OFFICER PREPARATORY	US unit not specified in 2008-2009 report	Algerian Land Forces	6/26/2008	7/18/2008	COMMAND & GENERAL STAFF COLLEGE	1	9691 	152770
Algeria	CTFP - FY 2008 DoD Training	SENIOR LEADER SEMINAR	US unit not specified in 2008-2009 report	Algerian Borders Guards	6/30/2008	7/11/2008	AFRICA CTR FOR SECURITY STUDIES	1	6725 	152770
Algeria	CTFP - FY 2008 DoD Training	FY 2008 Program Totals	US unit not specified in 2008-2009 report					8	$143,738 	152770
Algeria	IMET-1 - FY 2008 DoS Training	AIR COMD & STAFF COLLEGE	US unit not specified in 2008-2009 report	7th Squadron of Transportation, Boufarik AFB	8/8/2007	6/9/2008	MAXWELL AFB, AL	1	46500 	152770
Algeria	IMET-1 - FY 2008 DoS Training	AIR WAR COLLEGE	US unit not specified in 2008-2009 report	Territorial Air Defense	7/23/2007	5/27/2008	MAXWELL AFB, AL	1	52560 	152770
Algeria	IMET-1 - FY 2008 DoS Training	AIRFIELD OPERATIONS OFFCR	US unit not specified in 2008-2009 report	Algerian Air Forces	7/5/2007	10/22/2007	KEESLER AFB, MS	1	7911 	152770
Algeria	IMET-1 - FY 2008 DoS Training	AIRFIELD OPERATIONS OFFCR	US unit not specified in 2008-2009 report	ALGERIAN AIR FORCE	6/2/2008	9/17/2008	KEESLER AFB, MS	1	9248 	152770
Algeria	IMET-1 - FY 2008 DoS Training	AMERICAN LANGUAGE COURSE	US unit not specified in 2008-2009 report	ALGERIAN AIR FORCE	3/31/2008	5/30/2008	DLIELC, LACKLAND AFB TX	1	9528 	152770
Algeria	IMET-1 - FY 2008 DoS Training	ARMOR BASIC OFFICER LEADER	US unit not specified in 2008-2009 report	Algerian Land Forces	9/27/2007	1/31/2008	ARMOR SCHOOL	1	17125 	152770
Algeria	IMET-1 - FY 2008 DoS Training	ARMY WAR COLLEGE (RES COURSE)	US unit not specified in 2008-2009 report	Algerian Army	8/9/2007	6/7/2008	ARMY WAR COLLEGE	1	49250 	152770
Algeria	IMET-1 - FY 2008 DoS Training	CAPTAINS CAREER COMMON CORE	US unit not specified in 2008-2009 report	Office of Military Intelligence, Algerian Ministry	6/2/2008	6/13/2008	INTELLIGENCE SCHOOL	1	1838 	152770
Algeria	IMET-1 - FY 2008 DoS Training	DISAM INTL-PURCHASER (IT)	US unit not specified in 2008-2009 report	Office of the Military Studies/ Algerian Ministry	7/28/2008	8/14/2008	WRIGHT PATTERSON AFB , OH - DISAM	1	5880 	152770
Algeria	IMET-1 - FY 2008 DoS Training	IF PREPARATORY COURSE	US unit not specified in 2008-2009 report	Algerian Air Forces Staff Command	6/18/2008	8/8/2008	NATIONAL WAR COLLEGE	1	57344 	152770
Algeria	IMET-1 - FY 2008 DoS Training	INTERNATIONAL FELLOWS POGRAM	US unit not specified in 2008-2009 report	Boufarik Air Force Base	8/6/2007	6/12/2008	NATIONAL WAR COLLEGE	1	91577 	152770
Algeria	IMET-1 - FY 2008 DoS Training	INTERNATIONAL OFFICER INTELLIGENCE CCC PREP	US unit not specified in 2008-2009 report	Office of Military Intelligence, Algerian Ministry	5/19/2008	5/30/2008	INTELLIGENCE SCHOOL	1	9885 	152770
Algeria	IMET-1 - FY 2008 DoS Training	INTL INTELL OFFICER	US unit not specified in 2008-2009 report	Algerian Gendarmerie	5/14/2008	8/14/2008	GOODFELLOW, TX	1	15945 	152770
Algeria	IMET-1 - FY 2008 DoS Training	INTL OFF SCH (FOR AC&SC)	US unit not specified in 2008-2009 report	Algerian Teritory Air Defense Forces	6/16/2008	7/25/2008	MAXWELL AFB, AL	1	15554 	152770
Algeria	IMET-1 - FY 2008 DoS Training	INTL OFF SCH (FOR AWC)	US unit not specified in 2008-2009 report	Algerian Air Forces	6/9/2008	7/18/2008	MAXWELL AFB, AL	1	15554 	152770
