country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Brunei	Regional Centers - Fiscal Year 2013 Department of Defense Training	NESA Washington Embassy Orientation	N/A	Embassy of Brunei Darussalam	10/1/2012	10/5/2012	Washington, DC, United States	1	$363 	230211
Brunei	Regional Centers - Fiscal Year 2013 Department of Defense Training	Fiscal Year 2013 Program Totals						1	$363 	230211
Brunei	Service Academies - Fiscal Year 2013 Department of Defense Training	United States Naval Academy	USNA	N/A	10/1/2012	9/30/2013	Annapolis, MD	1	$0 	230211
Brunei	Service Academies - Fiscal Year 2013 Department of Defense Training	Fiscal Year 2013 Program Totals						1	$0 	230211
Burma	Regional Centers - Fiscal Year 2013 Department of Defense Training	CA13-06 Security Sector Development Multiilateral, National Priorities & Regional Approaches	N/A	Myanmar Army Military Security Affairs Training School	7/29/2013	8/1/2013	Honolulu, United States	1	$861 	230211
Burma	Regional Centers - Fiscal Year 2013 Department of Defense Training	CCM13-1 Comprehensive Crisis Management Course	N/A	Myanmar Ministry of Defense, National Defense College	8/15/2013	9/17/2013	Honolulu, United States	2	$372 	230211
Burma	Regional Centers - Fiscal Year 2013 Department of Defense Training	South Asia Leader Engagement Program Charting the Water Future of South Asia	N/A	Myanmar Forest Department; Civilian	4/28/2013	5/3/2013	Harvard, Cambridge, MA, United States	1	$1,638 	230211
Burma	Regional Centers - Fiscal Year 2013 Department of Defense Training	Fiscal Year 2013 Program Totals						4	$2,871 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	ASC12-2 - Advanced Security Cooperation Course	N/A	Cambodia Ministry of National Defense	9/27/2012	10/31/2012	Honolulu, United States	2	$454 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	ASC13-1 Advanced Security Cooperation Course	N/A	Cambodia Ministry of National Defense	4/4/2013	5/8/2013	Honolulu, United States	1	$68 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	CCM13-1 Comprehensive Crisis Management Course	N/A	Cambodia National Police	8/15/2013	9/17/2013	Honolulu, United States	1	$106 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	CCM13-1 Comprehensive Crisis Management Course	N/A	National Committee for Disaster Management	8/15/2013	9/17/2013	Honolulu, United States	1	$183 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	Civil-Military RESP To Terrorism	CENTER FOR CIVIL-MILITARY RELATIONS MONTEREY CA	Engineering Command HQ	4/8/2013	4/19/2013	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	$15,539 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	Civil-Military RESP To Terrorism	CENTER FOR CIVIL-MILITARY RELATIONS MONTEREY CA	Protocol Office	4/8/2013	4/19/2013	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	$15,539 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	Civil-Military RESP To Terrorism	CENTER FOR CIVIL-MILITARY RELATIONS MONTEREY CA	Army Headquarters	9/9/2013	9/20/2013	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	$15,539 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	Combating Terrorism Language Program (CTLP)	N/A	Cambodia Ministry of Interior	1/25/2013	2/28/2013	Garmisch-Partenkirchen, Germany	1	$9,411 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	Combating Terrorism Language Program (CTLP)	MARSHALL CENTER	Anti Terrerorism Dept of Cambodian National Police	1/25/2013	2/28/2013	MARSHALL CENTER	1	$7,475 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	Comprehensive Security Responses To Terrorism	ASIA PACIFIC CTR FOR SECURITY STUDIES	Immigration Dept of Cambodian National Police	2/21/2013	3/22/2013	ASIA PACIFIC CTR FOE SECURITY STUDIES	1	$10,000 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	Comprehensive Security Responses To Terrorism	ASIA PACIFIC CTR FOR SECURITY STUDIES	Interpol Dept of Cambodian National Police	2/21/2013	3/22/2013	ASIA PACIFIC CTR FOE SECURITY STUDIES	1	$10,000 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	CS13-1 Comprehensive Security Responses To Terrorism Course	N/A	Cambodia National Police	2/21/2013	3/22/2013	Honolulu, United States	1	$306 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	CS13-1 Comprehensive Security Responses To Terrorism Course	N/A	Immigration Department MOI	2/21/2013	3/22/2013	Honolulu, United States	1	$306 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	Maritime Terrorism	CENTER FOR CIVIL-MILITARY RELATIONS MONTEREY CA	National Committee for Maritime Security	4/22/2013	4/26/2013	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	$12,208 	230211
Cambodia	CTFP - Fiscal Year 2013 Department of Defense Training	Maritime Terrorism	CENTER FOR CIVIL-MILITARY RELATIONS MONTEREY CA	Sihanoukville Autonomous Port	9/23/2013	9/27/2013	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	$12,068 	230211
