country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Armenia	CTFP - Fiscal Year 2015 Department of Defense Training	Combating Terrorism Assessment And Response - Jord	Jordan (In Country Training)	INSS, MoD	6/9/2015	6/12/2015	Jordan (In Country Training)	1	$2,000 	265162
Armenia	CTFP - Fiscal Year 2015 Department of Defense Training	PCSS Alumni Community Of Interest (COI) Workshop	Marshall Center	RA National Security Council	5/4/2015	5/7/2015	Garmisch, GY	1	$2,000 	265162
Armenia	CTFP - Fiscal Year 2015 Department of Defense Training	Program On Terrorism And Security Studies	Marshall Center	RA National Assembly	7/9/2015	8/6/2015	Garmisch, GY	1	$15,741 	265162
Armenia	CTFP - Fiscal Year 2015 Department of Defense Training	PTSS Alumni Community Of Interest (COI) Workshop	Marshall Center	Chie Of Section Of Military Unit	12/1/2014	12/4/2014	Garmisch, GY	1	$3,473 	265162
Armenia	CTFP - Fiscal Year 2015 Department of Defense Training	Fiscal Year 2015 Program Totals						4	$23,214 	265162
Armenia	FMF - Fiscal Year 2015 Department of State Training	ALPS III/TOEFL	DLIELC, Lackland AFB TX	Medical Department Of Armed Forces	3/2/2015	6/19/2015	Lackland AFB, TX, US	1	$22,703 	265162
Armenia	FMF - Fiscal Year 2015 Department of State Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	Medical Department Of Armed Forces	1/12/2015	2/27/2015	Lackland AFB, TX, US	1	$10,249 	265162
Armenia	FMF - Fiscal Year 2015 Department of State Training	American Language Course GET And SET	DLIELC, Lackland AFB TX	Medical Department Of Armed Forces	12/29/2014	1/9/2015	Lackland AFB, TX, US	1	$7,749 	265162
Armenia	FMF - Fiscal Year 2015 Department of State Training	Army War College (Resident Course)	Army War College	Peacekeeping Brigade	8/4/2014	6/9/2015	Carlisle Barracks, PA, US	1	$63,439 	265162
Armenia	FMF - Fiscal Year 2015 Department of State Training	AWC Distance Education	Army War College	Minsistry Of Defense	6/17/2013	7/31/2015	Carlisle Barracks, PA, US	1	$7,848 	265162
Armenia	FMF - Fiscal Year 2015 Department of State Training	Chaplain Captains Career	Chaplain School	Religiouse Service Of the Armed Forces	7/14/2014	12/3/2014	Ft. Jackson, SC, US	1	$26,969 	265162
Armenia	FMF - Fiscal Year 2015 Department of State Training	Distance Education Course (2ND YR RES. Phase)	Army War College	Minsistry Of Defense	7/13/2015	7/24/2015	Carlisle Barracks, PA, US	1	$3,838 	265162
Armenia	FMF - Fiscal Year 2015 Department of State Training	Eisenhower School	Eisenhower School For National Security	Defense Policy Department	8/4/2014	6/22/2015	Ft. Mcnair, NDU, DC, US	1	$132,825 	265162
Armenia	FMF - Fiscal Year 2015 Department of State Training	NWC International Fellows	National War College	Armenian SNR To USCENTCOM	8/4/2014	6/22/2015	Ft. Mcnair, NDU, DC, US	1	$133,599 	265162
Armenia	FMF - Fiscal Year 2015 Department of State Training	OBS Operations Training-CONUS	National Defense University	Institute Of National Strategic Studies	5/18/2015	6/12/2015	Ft. Mcnair, NDU, DC, US	1	$14,078 	265162
Armenia	FMF - Fiscal Year 2015 Department of State Training	Fiscal Year 2015 Program Totals						10	$423,297 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	ALC Specialized English Training Only	DLIELC, Lackland AFB TX	Peacekeeping Brigade	3/16/2015	5/10/2015	Lackland AFB, TX, US	1	$12,371 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	Peacekeeping Brigade	9/15/2014	12/28/2014	Lackland AFB, TX, US	1	$23,537 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	Peacekeeping Brigade	2/2/2015	3/13/2015	Lackland AFB, TX, US	1	$13,343 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	Peacekeeping Brigade	4/6/2015	6/26/2015	Lackland AFB, TX, US	1	$22,008 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	Peacekeeping Brigade	4/6/2015	6/29/2015	Lackland AFB, TX, US	1	$20,723 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	American Language Course GET And SET	DLIELC, Lackland AFB TX	Infantry Unit	4/13/2015	7/6/2015	Lackland AFB, TX, US	1	$22,263 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	Command And General Staff Officer'S Course	Command & General Staff College	Peacekeeping Brigade	2/11/2014	12/15/2014	Ft. Leavenworth, KS, US	1	$68,946 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	Command And General Staff Officer'S Course	Command & General Staff College	Peacekeeping Brigade Of MoD RA	2/11/2014	12/15/2014	Ft. Leavenworth, KS, US	1	$68,946 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	Command And General Staff Officer'S Course	Command & General Staff College	Peacekeeping Brigade	8/11/2014	6/15/2015	Ft. Leavenworth, KS, US	1	$68,946 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	Command And General Staff Officer'S Course PREP	Command & General Staff College	Peacekeeping Brigade	7/22/2015	7/31/2015	Ft. Leavenworth, KS, US	1	$3,980 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	Defense Resources Management Course	Defense Resources Management Institute NPS MO	General Staff Of MoD	4/20/2015	5/14/2015	Monterey, CA, US	1	$15,766 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	EXEC HLTHCR RES Management Course	Defense UNST. For MED. Operations (DIMO), Lackland A	Central Clinical Military Medical Hopsital	6/1/2015	6/12/2015	San Antonio, TX, US	1	$7,785 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	EXEC HLTHCR RES Management Course	Defense UNST. For MED. Operations (DIMO), Lackland A	Military Hospital	6/1/2015	6/12/2015	San Antonio, TX, US	1	$7,785 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	International Defense Management Course	Defense Resources Management Institute NPS MO	Administration Of 1st Deputy Minister	10/6/2014	12/12/2014	Monterey, CA, US	1	$36,413 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	International Fellows Academic PREP	Army War College	Peacekeeping Brigade	4/13/2015	6/19/2015	Carlisle Barracks, PA, US	1	$23,137 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	International Fellows Orientation	Army War College	Peacekeeping Brigade	6/22/2015	7/31/2015	Carlisle Barracks, PA, US	1	$13,003 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	International Law Of MIL Operations I-LOMO	Defense Institute Of International Legal STUD	Peacekeeping Brigade	6/1/2015	6/18/2015	DILS, Newport, RI, US	1	$14,903 	265162
Armenia	IMET-1 - Fiscal Year 2015 Department of State Training	International Officer Preparatory	Command & General Staff College	Peacekeeping Brigade	6/30/2015	7/17/2015	Ft. Leavenworth, KS, US	1	$8,666 	265162
