country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Albania	DOD Europe Region, Albania, DoD Regional Centers for Strategic Studies,FY03	Conferences	N/A	Multi Service	12/9/2002	9/25/2003	Various	23	$52,187	34331
Albania	DOD Europe Region, Albania, DoD Regional Centers for Strategic Studies,FY03	Resident Course Training	N/A	Multi Service	10/1/2002	9/30/2003	Marshall Center, Garmisch, Germany	13	$71,243	34331
Albania	DOS Europe Region, Albania, IMET 2-Year Funding Authority (Title VI Emergency Supplemental Appropriation),FY03	AIR COMD & STAFF COLLEGE		Air Force	8/8/2002	6/10/2003	MAXWELL AFB, AL 36112-6323	1	$38,880	34331
Albania	DOS Europe Region, Albania, IMET 2-Year Funding Authority (Title VI Emergency Supplemental Appropriation),FY03	GENERAL ENGLISH ONLY		Training and Doctrine Command	6/24/2002	10/11/2002	LACKLAND AFB, TX 78236	1	$10,641	34331
Albania	DOS Europe Region, Albania, IMET 2-Year Funding Authority (Title VI Emergency Supplemental Appropriation),FY03	LANG LAB MAINT / CASSETTE		Training and Doctrine Command	8/19/2002	10/11/2002	LACKLAND AFB, TX 78236	1	$5,141	34331
Albania	DOS Europe Region, Albania, IMET 2-Year Funding Authority (Title VI Emergency Supplemental Appropriation),FY03	LANGUAGE INSTRUCTOR/BASIC		Training and Doctrine Command	10/14/2002	4/18/2003	LACKLAND AFB, TX 78236	1	$15,036	34331
Albania	DOS Europe Region, Albania, IMET 2-Year Funding Authority (Title VI Emergency Supplemental Appropriation),FY03	SIG CPT CAREER PREP-INTL		Signal Battalion	1/3/2003	1/16/2003	FT GORDON GA 30905-5154	1	$797	34331
Albania	DOS Europe Region, Albania, IMET 2-Year Funding Authority (Title VI Emergency Supplemental Appropriation),FY03	SIGNAL CAPTAINS CAREER CRS		Signal Battalion	1/16/2003	5/23/2003	FT GORDON GA 30905-5154	1	$2,457	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	AMERICAN LANGUAGE COURSE		General Staff, Ministry of Defense	4/21/2003	7/4/2003	LACKLAND AFB, TX 78236	1	$10,093	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	AMERICAN LANGUAGE CRS(ALC)		Coast Guard	9/16/2002	1/7/2003	LACKLAND AFB, TX 78236-5259	1	$12,310	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	AMERICAN LANGUAGE CRS(ALC)		Rapid Reacton Brigade	4/28/2003	8/1/2003	LACKLAND AFB, TX 78236-5259	1	$10,852	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	AMERICAN LANGUAGE CRS(ALC)		2-nd Naval District	4/28/2003	8/1/2003	LACKLAND AFB, TX 78236-5259	1	$10,852	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	BASIC FINANCIAL MGT OFF		General Staff, Ministry of Defense	7/8/2003	9/25/2003	KEESLER AFB, MS 39534-2354	1	$6,189	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	CCC INTL STUDENT MP PREP		Military Police Regiment	7/28/2003	8/8/2003	FT LEONARD WOOD MO 65473-5000	1	$1,617	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	CMD & GEN STAFF OFF PREP		General Staff, J-5, Specialist	7/14/2003	8/15/2003	FT LEAVENWORTH KS 66027-1352	1	$3,804	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	CMD & GEN STAFF OFF PREP		Military Supply Base	7/14/2003	8/15/2003	FT LEAVENWORTH KS 66027-1352	1	$3,804	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	COMBINED LOG CCC-QM		Commando Regiment	8/4/2003	9/8/2003	FT LEE VA 23801-1509	1	$4,358	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	COMBINED LOG CPT CAREER		Commando Regiment	6/18/2003	8/1/2003	FT LEE VA 23801-1705	1	$4,404	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	COMMAND & GEN STAFF OFF		General Staff, Ministry of Defense	8/5/2002	6/6/2003	FT LEAVENWORTH KS 66027-1352	1	$37,288	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	ENGLISH LANGUAGE CRSE		General Staff, Ministry of Defense	3/17/2003	7/25/2003	SAN ANTONIO TX 78236-5259	1	$12,322	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	ENGLISH LANGUAGE CRSE		Military Supply Base	4/28/2003	6/6/2003	SAN ANTONIO TX 78236-5259	1	$6,327	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	ENGLISH LANGUAGE CRSE		Logistic Command	2/10/2003	7/25/2003	SAN ANTONIO TX 78236-5259	1	$15,381	34331
Albania	DOS Europe Region, Albania, International Military Education and Training (IMET),FY03	ENGLISH LANGUAGE CRSE		Transportation Brigade, Specialist for logistic	6/16/2003	9/19/2003	SAN ANTONIO TX 78236-5259	1	$10,351	34331
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY03	ENGLISH LANGUAGE CRSE		Commando Regiment	3/3/2003	8/1/2003	SAN ANTONIO TX 78236-5259	1	$14,375	34331
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY03	ENGLISH LANGUAGE CRSE		Commando Regiment	3/3/2003	5/23/2003	SAN ANTONIO TX 78236-5259	1	$9,345	34331
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY03	ENGLISH LANGUAGE CRSE		Military Police Regiment	1/27/2003	7/11/2003	SAN ANTONIO TX 78236-5259	1	$15,381	34331
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY03	ENGLISH LANGUAGE CRSE		Rapid Reaction Brigade	1/13/2003	6/27/2003	SAN ANTONIO TX 78236-5259	1	$1,358	34331
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY03	ENGLISH LANGUAGE CRSE		Special Forces Battalion	12/30/2002	4/4/2003	SAN ANTONIO TX 78236-5259	1	$10,881	34331
