country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Armenia	CTFP - Fiscal Year 2014 Department of Defense Training	PCSS Alumni Community Of Interest (COI) Workshop	Marshall Center	National Center Of Technical Security	5/5/2014	5/8/2014	Garmisch, GY	1	$2,000 	243031
Armenia	CTFP - Fiscal Year 2014 Department of Defense Training	PCSS ALUMNI COMMUNITY OF INTEREST (COI) WORKSHOP	GMCSS	Armenia Ministry of Emergency Situations	5/5/2014	5/8/2014	Garmisch-Partenkirchen, Germany	1	$659 	243031
Armenia	CTFP - Fiscal Year 2014 Department of Defense Training	Program On Terrorism And Security Studies	Marshall Center	Ministry Of Foreign Affairs	2/24/2014	3/21/2014	Garmisch, GY	1	$6,850 	243031
Armenia	CTFP - Fiscal Year 2014 Department of Defense Training	PROGRAM ON TERRORISM AND SECURITY STUDIES (PTSS) 14-03	GMCSS	Armenia Ministry of Foreign Affairs	2/24/2014	3/21/2014	Garmisch-Partenkirchen, Germany	1	$5,075 	243031
Armenia	CTFP - Fiscal Year 2014 Department of Defense Training	Senior Executive Seminar (SES)	Marshall Center	National Assembly Of RA	9/15/2014	9/19/2014	Garmisch, GY	1	$3,100 	243031
Armenia	CTFP - Fiscal Year 2014 Department of Defense Training	SENIOR EXECUTIVE SEMINAR (SES) 14-08	GMCSS	Armenia National Assembly	9/15/2014	9/19/2014	Garmisch-Partenkirchen, Germany	1	$1,705 	243031
Armenia	CTFP - Fiscal Year 2014 Department of Defense Training	STACS Alumni Community Of Interest (COI) Workshop	Marshall Center	Rescue Service	3/17/2014	3/21/2014	Garmisch, GY	1	$2,000 	243031
Armenia	CTFP - Fiscal Year 2014 Department of Defense Training	STACS COI Alumni Community of Interest Workshop 2014	GMCSS	Ministry of Emergency Situations	3/17/2014	3/21/2014	Garmisch-Partenkirchen, Germany	1	$616 	243031
Armenia	CTFP - Fiscal Year 2014 Department of Defense Training	Fiscal Year 2014 Program Totals						8	$22,005 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	Advanced Management PROG	Information Resource Management College	Institute Of National Strategy Studies	1/15/2014	4/25/2014	Ft. Mcnair, NDU, DC, US	1	$47,280 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	International Military Cooperation Of DPD MoD	6/24/2013	10/4/2013	Lackland AFB, TX, US	1	$22,850 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	Religiouse Service Of the Armed Forces	3/17/2014	6/27/2014	Lackland AFB, TX, US	1	$23,693 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	AWC Distance Education	Army War College	Defense Policy Department Of MoD	4/11/2012	7/25/2014	Carlisle Barracks, PA, US	1	$17,474 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	Command And General Staff Officer'S Course	Command & General Staff College	Peacekeeping Brigade	8/12/2013	6/13/2014	Ft. Leavenworth, KS, US	1	$68,657 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	Distance Education Course (1ST YR RES. Phase)	Army War College	Minsistry Of Defense	6/16/2014	6/27/2014	Carlisle Barracks, PA, US	1	$5,481 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	Distance Education Course (2ND YR RES. Phase)	Army War College	Defense Policy Department Of MoD	7/13/2014	7/25/2014	Carlisle Barracks, PA, US	1	$2,559 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	IF Preparatory Course	National War College	Armenian SNR To USCENTCOM	6/23/2014	8/1/2014	Ft. Mcnair, NDU, DC, US	1	$57,055 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	IF Preparatory Course	National War College	Defense Policy Department	6/23/2014	8/1/2014	Ft. Mcnair, NDU, DC, US	1	$57,055 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	International Defense Management Course	Defense Resources Management Institute NPS MO	International Military Cooperation Of DPD MoD	10/7/2013	12/13/2013	Monterey, CA, US	1	$32,051 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	International Fellows Orientation	Army War College	Peacekeeping Brigade	6/23/2014	8/1/2014	Carlisle Barracks, PA, US	1	$13,517 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	JAOBC / BOLC B	JAG'S Legal Center And School	Ministry Of Defense	7/29/2013	10/3/2013	Charlottesville, VA, US	1	$16,169 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	Maneuver Captains Career	USATC	Peacekeeping Brigade	5/29/2013	11/7/2013	Ft. Benning, GA, US	1	$22,257 	243031
Armenia	FMF - Fiscal Year 2014 Department of State Training	Fiscal Year 2014 Program Totals						13	$386,098 	243031
Armenia	IMET-1 - Fiscal Year 2014 Department of State Training	ALC Specialized English Training Only	DLIELC, Lackland AFB TX	Leagal Support Of International treaties banch	5/26/2014	7/25/2014	Lackland AFB, TX, US	1	$16,244 	243031
Armenia	IMET-1 - Fiscal Year 2014 Department of State Training	ALC Specialized English Training Only	DLIELC, Lackland AFB TX	Peacekeeping Brigade	6/16/2014	8/15/2014	Lackland AFB, TX, US	1	$10,476 	243031
