country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	cost	source
Antigua and Barbuda	CTFP - FY 2006 DoD Training	MET CT- REGIONAL CIV-MIL	-	Antigua Barbuda Defence Force	1/30/2006	2/3/2006	URUGUAY	1	3005	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	ARNG PRE-RANGER	-	Antigua and Barbuda Defence Force	4/15/2006	4/30/2006	FORT BENNING, GA	1	4845	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	BOARDING OFF (MLE-01)EIMET	-	ANTIGUA BARBUDA COAST GUARD	7/31/2006	9/8/2006	CHARLESTON, SC	1	6135	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	BOATSWAINS MATE A	-	ANTIGUA AND BARBUDA COAST GUARD	1/30/2006	4/14/2006	YORKTOWN, VA	1	13164	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	COXSWAIN COURSE	-	ANTIGUA AND BARBUDA COAST GUARD	4/17/2006	5/12/2006	YORKTOWN, VA	1	4548	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	ELECTRICIANS MATE A	-	Antigua Barbuda Defence Force	5/22/2006	9/29/2006	YORKTOWN, VA	1	11231	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	ELECTRONICS ADV DIGITAL	-	ANTIGUA BARBUDA DEFENCE FORCE	6/19/2006	7/14/2006	YORKTOWN, VA	1	2885	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	ELECTRONICS TECHNICIAN A	-	ANTIGUA BARBUDA DEFENCE FORCE	10/31/2005	6/2/2006	PETALUMA, CA	1	14234	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	OFFICER CANDIDATE SCHOOL	-	ANTIGUA BARBUDA COAST GUARD	3/23/2006	7/19/2006	NEW LONDON, CT	1	16459	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	OJT ENL MLE SOUTHEAST	-	Antigua and Barbuda Coast Guard	10/3/2005	10/7/2005	MIAMI, FL	1	1108	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	OJT TECHNICAL ENLISTED	-	ANTIGUA BARBUDA DEFENCE FORCE	6/5/2006	6/9/2006	YORKTOWN, VA	1	829	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	PORT SECURITYMAN A	-	Antigua Barbuda Defence Force	6/5/2006	7/21/2006	YORKTOWN, VA	1	4085	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	POWER GENERATION EQUIP RPR	-	ANTIGUA AND BARBUDA DEFENCE FORCE	2/21/2006	5/10/2006	ABERDEEN PROVING GROUNDS, MD	1	9592	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	QUARTERMASTER CLASS A	-	Antigua Barbuda Coast Guard	3/20/2006	4/24/2006	GREAT LAKES, IL	1	5660	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	RANGER	-	Antigua and Barbuda Defence Force	5/2/2006	6/30/2006	FORT BENNING, GA	1	4002	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	SEAPORT SECURITY ANTI-TERR	-	Antigua Barbuda Defence Force	5/22/2006	5/26/2006	YORKTOWN, VA	1	2547	92089.htm
Antigua and Barbuda	IMET - FY 2006 DoS Training	SMALL ARMS REPAIRER	-	Antigua Barbuda Defence Force	5/9/2006	7/25/2006	ABERDEEN PROVING GROUNDS, MD	1	7215	92089.htm
Antigua and Barbuda	INL - FY 2006 DoS Training	MTT WATERSIDE PORT SECUR	-	Antigua Barbuda Defence Force x4; Barbados Coast Guard x4 (not listed on their database); Grenada Marine Police x4 (not listed on their database)	10/17/2005	10/28/2005	YORKTOWN, VA	12	0	92089.htm
Antigua and Barbuda	Regional Centers - FY 2006 DoD Training	Caribbean Defense and Security Course	-	Center for Hemispheric Defense Studies	2/6/2006	2/17/2006	Kingston, Jamaica	1	6400	92089.htm
Argentina	CTFP - FY 2006 DoD Training	MTT MLE ADV BOARD OFF	-	4-Albatros Unit; 3-Delta Area Unit; 4-Law Enforcement, Maritime Protection; 4-Intellegence Service; 4-Buenos Aires Port Delegation; 3-Bahia Blanca Port Delegation; 2-Puerto Madryn Port Delegation	9/18/2006	9/30/2006	YORKTOWN, VA	24	35250	92089.htm
Argentina	CTFP - FY 2006 DoD Training	MTT PORT SEC/VUL ASM	-	4-Law Enforcement, Maritime Protection; 3-Buenos Aires Port Delegation;2-Mar del Plata Port Delegation; 3-Z�rate Port Delegation; 2-La Plata Port Delegation; 3-Rosario Port Delegation; 2-Boca del Riac	4/24/2006	4/30/2006	YORKTOWN, VA	24	23020	92089.htm
Argentina	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	National Security Commission	6/5/2006	6/23/2006	BDE	1	5570	92089.htm
Argentina	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	Commission of Intelligence Studies and Research	6/5/2006	6/23/2006	BDE	1	5570	92089.htm
Argentina	IMET - FY 2006 DoS Training	AIR WAR COLLEGE	-	Personnel Command, Air Force	7/26/2005	5/30/2006	MAXWELL AFB, AL	1	13500	92089.htm
Argentina	IMET - FY 2006 DoS Training	ANTITERRSM FOR PRTC LVL I	-	J II - Intelligence, Air Force	9/7/2006	9/14/2006	LACKLAND AFB, TX	1	310	92089.htm
Argentina	IMET - FY 2006 DoS Training	ANTITERRSM FRC PRTC LVL II	-	J II - Intelligence, Air Force	9/14/2006	9/21/2006	LACKLAND AFB, TX	1	310	92089.htm
Argentina	IMET - FY 2006 DoS Training	ARMY FORCE MANAGEMENT	-	Office of the Chief of Personnel, Army Hqs Staff	9/12/2005	10/7/2005	FORT BELVOIR, VA	1	3532	92089.htm
Argentina	IMET - FY 2006 DoS Training	ARMY FORCE MANAGEMENT	-	Planning Directorate, Army Hqs Staff	9/12/2005	10/7/2005	FORT BELVOIR, VA	1	3532	92089.htm
Argentina	IMET - FY 2006 DoS Training	ARMY FORCE MANAGEMENT	-	Planning Division, Office of the Chief of Operations, Army Hqs Staff	10/17/2005	11/8/2005	FORT BELVOIR, VA	1	5366	92089.htm
Argentina	IMET - FY 2006 DoS Training	ARMY FORCE MANAGEMENT	-	Strategic Planning Department, Army Hqs Staff	10/17/2005	11/8/2005	FORT BELVOIR, VA	1	5366	92089.htm
Argentina	IMET - FY 2006 DoS Training	C-130 SIM REFR(P/CP/FE)12SH	-	I Air Brigade, El Palomar, Air Force	4/18/2006	4/20/2006	MCCHORD AFB, WA	2	4240	92089.htm
Argentina	IMET - FY 2006 DoS Training	C-130 SIM REFR(P/CP/FE)12SH	-	Research and Development Department, Air Force	4/18/2006	4/20/2006	MCCHORD AFB, WA	1	2120	92089.htm
Argentina	IMET - FY 2006 DoS Training	C-130 SIM REFR(P/CP/FE)12SH	-	I Air Brigade, El Palomar, Air Force	5/16/2006	5/18/2006	MCCHORD AFB, WA	3	6360	92089.htm
Argentina	IMET - FY 2006 DoS Training	C-130 SIM REFR(P/CP/FE)12SH	-	I Air Brigade, El Palomar, Air Force	6/15/2006	6/17/2006	MCCHORD AFB, WA	3	6360	92089.htm
Argentina	IMET - FY 2006 DoS Training	COMB STRAT INTEL TNG PRGM	-	Military Joint Intelligence Institute	9/26/2005	11/10/2005	WASHINGTON, DC	1	8516	92089.htm
Argentina	IMET - FY 2006 DoS Training	COMBAT CASUALTY CARE	-	Mar del Plata Naval Base	9/7/2006	9/15/2006	FORT SAM HOUSTON, TX	1	2067	92089.htm
Argentina	IMET - FY 2006 DoS Training	COMBAT CASUALTY CARE	-	Naval Accademy	9/7/2006	9/15/2006	FORT SAM HOUSTON, TX	1	2067	92089.htm
Argentina	IMET - FY 2006 DoS Training	COMBAT CASUALTY CARE	-	Punta Indio Naval Aviation Base	9/7/2006	9/15/2006	FORT SAM HOUSTON, TX	1	2067	92089.htm
Argentina	IMET - FY 2006 DoS Training	COMMAND & STAFF COLL USMC	-	Naval Infantry Command	7/18/2005	6/7/2006	QUANTICO, VA	1	19781	92089.htm
Argentina	IMET - FY 2006 DoS Training	DEF RES MGT CRS	-	Plans and Budget Argentine Navy	8/21/2006	9/15/2006	MONTEREY, CA	1	9839	92089.htm
Argentina	IMET - FY 2006 DoS Training	DEF RES MGT CRS	-	Doctrine Department, J III - Planning, Air Force	8/21/2006	9/15/2006	MONTEREY, CA	1	9839	92089.htm
Argentina	IMET - FY 2006 DoS Training	DEF RES MGT CRS	-	Plans and Budget Argentine Navy	8/21/2006	9/15/2006	MONTEREY, CA	1	9839	92089.htm
Argentina	IMET - FY 2006 DoS Training	DISAM FOREIGN PURCHASER	-	Liaison Office at Wright Patterson AFB, Air Force	10/24/2005	11/4/2005	WRIGHT-PATTERSON AFB OH	1	1250	92089.htm
Argentina	IMET - FY 2006 DoS Training	DISAM FOREIGN PURCHASER	-	Planning Department, Material Command, Air Force	7/17/2006	7/28/2006	WRIGHT-PATTERSON AFB OH	1	1250	92089.htm
Argentina	IMET - FY 2006 DoS Training	DRILL INSTRUCTOR USMC	-	Instructor Naval Infantry Accademy	7/6/2006	9/21/2006	PARRIS ISLAND, SC	1	6479	92089.htm
Argentina	IMET - FY 2006 DoS Training	FIELD ARTY CAPTAINS CAREER	-	Army Military Academy	6/17/2005	11/7/2005	FORT SILL, OK	1	4711	92089.htm
Argentina	IMET - FY 2006 DoS Training	FOSCO FUNCTL SUPP CENTRAL	-	General Naval Comptroller Office	11/13/2005	11/19/2005	PHILADELPHIA, PA	1	2615	92089.htm
Argentina	IMET - FY 2006 DoS Training	FOSCO-SUP MGT JUNIOR OFF	-	General Naval Comptroller Office	10/31/2005	11/10/2005	JACKSONVILLE, FL	1	2760	92089.htm
Argentina	IMET - FY 2006 DoS Training	HELICOPTER CREW CHIEF	-	VII Air Brigade, Moreno, Air Force	6/5/2006	9/1/2006	LACKLAND AFB, TX	1	2650	92089.htm
Argentina	IMET - FY 2006 DoS Training	HIV/AIDS CONFERENCE	-	Army Main Military Hospital	12/5/2005	12/9/2005	SAN ANTONIO, TX	1	4823	92089.htm
Argentina	IMET - FY 2006 DoS Training	HIV/AIDS CONFERENCE	-	Naval Health Directoriate	12/5/2005	12/9/2005	SAN ANTONIO, TX	1	4823	92089.htm
Argentina	IMET - FY 2006 DoS Training	IF PREPARATORY COURSE	-	Naval War College	6/14/2006	8/4/2006	FORT MCNAIR, WASH DC	1	37669	92089.htm
Argentina	IMET - FY 2006 DoS Training	INFORMATION SYSTEMS	-	Information Systems Department, Air Force	7/5/2006	9/1/2006	LACKLAND AFB, TX	1	1990	92089.htm
Argentina	IMET - FY 2006 DoS Training	INTL LOG/SUPPLY MGMT CRS	-	Material Management Group at Cordoba, Air Force	10/6/2005	12/16/2005	LACKLAND AFB, TX	1	2230	92089.htm
Argentina	IMET - FY 2006 DoS Training	INTL LOG/SUPPLY MGMT CRS	-	Control and Planning, J IV - Logistics, Air Force	10/6/2005	12/16/2005	LACKLAND AFB, TX	1	2230	92089.htm
Argentina	IMET - FY 2006 DoS Training	INTL OFF SCH (FOR AWC)	-	JI - Personnel, Air Force	6/5/2006	7/14/2006	MAXWELL AFB, AL	1	3580	92089.htm
Argentina	IMET - FY 2006 DoS Training	INTL OFFR SUPPLY-IOSCO PHI	-	General Naval Comptroller Office	9/19/2005	10/7/2005	ATHENS, GA	1	6815	92089.htm
Argentina	IMET - FY 2006 DoS Training	INTRO TO ALC	-	Naval Accademy	8/15/2005	10/7/2005	LACKLAND AFB, TX	1	6815	92089.htm
Argentina	IMET - FY 2006 DoS Training	IOSCO GRADUATION	-	General Naval Comptroller Office	11/21/2005	11/21/2005	ATHENS, GA	1	455	92089.htm
Argentina	IMET - FY 2006 DoS Training	IP INSTRMNT PROC COURSE	-	IX Air Brigade, Comodoro Rivadavia, Air Force	6/12/2006	9/1/2006	LACKLAND AFB, TX	1	2710	92089.htm
Argentina	IMET - FY 2006 DoS Training	LOGTOOL (LIT)	-	General Naval Comptroller Office	10/11/2005	10/14/2005	ATHENS, GA	1	1808	92089.htm
Argentina	IMET - FY 2006 DoS Training	MET DIILS SEMINARS	-	2-Military Affairs Secretariat, Ministry of Defense (MoD); 3-Directorate General for Legal Affairs, MoD; 3-Directorate General for Policy, MoD; 8-National Defense School; 2-Policy Department, Joint St	4/17/2006	4/21/2006	ARGENTINA	41	23648	92089.htm
Argentina	IMET - FY 2006 DoS Training	MET DIILS SEMINARS	-	3-Directorate General for Plans and Programs, MoD; 3-Military Affairs Secretariat, MoD; 2-Directorate General for Legal Affairs, MoD; 2-Directorate General for Policy, MoD; 10-National Defense School;	6/26/2006	6/30/2006	ARGENTINA	36	28434	92089.htm
Argentina	IMET - FY 2006 DoS Training	MET DIILS SEMINARS	-	3-Directorate General for Policy, MoD; 4-Military Strategic Intel Directorate, MoD; 2-Military Affairs Secretariat, MoD; 3-Military Technical Affairs Undersecretariat, MoD; 3-Plans and Programs Direct	8/7/2006	8/11/2006	ARGENTINA	39	24644	92089.htm
Argentina	IMET - FY 2006 DoS Training	MET DIILS SEMINARS	-	3-Planning Department, Joint Staff; 2-Education Department, Joint Staff; 2-Intel Department, Joint Staff; 2-Peacekeeping Department, Joint Staff; 2-Human Resources Division, Joint Staff; 2-Doctrine De	8/14/2006	8/18/2006	ARGENTINA	36	24478	92089.htm
Argentina	IMET - FY 2006 DoS Training	MET DIILS SEMINARS	-	4-Press Department, Joint Staff; 2-Training Department, Joint Staff; 2-Intelligence Department, Joint Staff; 2-Protocol Department, Joint Staff; 2-Press Division, Army Hqs Staff; 1-Communications Comm	9/25/2006	9/29/2006	UNKNOWN	34	26592	92089.htm
Argentina	IMET - FY 2006 DoS Training	MET DRMI (MIDMC)	-	20-Armed Forces Senior Course, Joint Staff; 30-National Defense School	9/11/2006	9/22/2006	ARGENTINA	50	105240	92089.htm
Argentina	IMET - FY 2006 DoS Training	MIL & PCKEEP OPS IAW ROL	-	Joint Peacekeeping Training Center	10/10/2005	11/17/2005	NEWPORT, RI	1	16784	92089.htm
Argentina	IMET - FY 2006 DoS Training	NAVAL COMMAND COLLEGE	-	Strategy and Policy Department	7/27/2005	6/16/2006	NEWPORT, RI	1	31518	92089.htm
Argentina	IMET - FY 2006 DoS Training	NCO PROFESSIONAL DEVLOPMNT	-	Personnel Department, Air Force	7/12/2006	9/1/2006	LACKLAND AFB, TX	2	3500	92089.htm
Argentina	IMET - FY 2006 DoS Training	NCO PROFESSIONAL DEVLOPMNT	-	Financial Department, Air Force	7/12/2006	9/1/2006	LACKLAND AFB, TX	1	1750	92089.htm
Argentina	IMET - FY 2006 DoS Training	NCO PROFESSN'L DEV - SPANISH	-	Office of the Deputy Chief of the Joint Staff	3/9/2006	5/2/2006	FORT BENNING, GA	1	8989	92089.htm
Argentina	IMET - FY 2006 DoS Training	NWC INTERNATIONAL FELLOWS	-	Air Command and Staff College	8/8/2005	6/7/2006	FORT MCNAIR, WASH DC	1	25566	92089.htm
Argentina	IMET - FY 2006 DoS Training	OBS PROF/ENG LANG TNG	-	Operations School, Naval Base Puerto Belgrano	11/14/2005	11/18/2005	LACKLAND AFB, TX	1	2513	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	Personnel Department, Air Force	9/15/2005	10/13/2005	LACKLAND AFB, TX	1	1165	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	J I - Personnel, Air Force	9/15/2005	10/13/2005	LACKLAND AFB, TX	1	1165	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	Personnel Department, Air Force	9/15/2005	10/13/2005	LACKLAND AFB, TX	1	1165	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	J I - Personnel, Air Force	9/15/2005	10/13/2005	LACKLAND AFB, TX	1	1165	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	Material Command, Air Force	9/15/2005	10/13/2005	LACKLAND AFB, TX	1	1165	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	Personnel Department, Air Force	9/15/2005	10/13/2005	LACKLAND AFB, TX	1	1165	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	Office of the Deputy Chief of Staff of the Air Force	6/5/2006	6/30/2006	LACKLAND AFB, TX	2	2060	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	J V - Communications and Information Systems, Air Force	6/5/2006	6/30/2006	LACKLAND AFB, TX	1	1030	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	J I - Personnel, Air Force	6/5/2006	6/30/2006	LACKLAND AFB, TX	1	1030	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	J III - Planning, Air Force	6/5/2006	6/30/2006	LACKLAND AFB, TX	1	1030	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	"Rio Gallegos" Military Air Base, Air Force	8/3/2006	9/1/2006	LACKLAND AFB, TX	1	1030	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT ADMIN	-	Personnel Department, Air Force	8/3/2006	9/1/2006	LACKLAND AFB, TX	2	2060	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT OPERATIONS TNG - CONUS	-	Army Military Academy	7/29/2005	10/5/2005	FORT MONROE, VA	1	3760	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT OPERATIONS TNG - CONUS	-	Army Military Academy	8/2/2005	10/12/2005	FORT MONROE, VA	1	3760	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT OPERATIONS TNG - CONUS	-	Army Military Academy	9/2/2005	11/11/2005	FORT MONROE, VA	1	3760	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT OPERATIONS TNG - CONUS	-	Communications Department, Army Hqs Staff	9/19/2005	11/25/2005	FORT HUACHUCA, AZ	1	3760	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT OPERATIONS TNG - CONUS	-	Army Military Academy	11/11/2005	1/20/2006	FORT MONROE, VA	1	3850	92089.htm
Argentina	IMET - FY 2006 DoS Training	OJT OPERATIONS TNG - CONUS	-	Army Military Academy	3/25/2006	6/2/2006	FORT MONROE, VA	1	3850	92089.htm
Argentina	IMET - FY 2006 DoS Training	PK FOR DECISION MAKERS	-	Joint Peacekeeping Training Center	7/24/2006	8/4/2006	NEWPORT, RI	1	11095	92089.htm
Argentina	IMET - FY 2006 DoS Training	PLANNING PEACE OPS	-	Peace Operations Department, Joint Staff	8/7/2006	8/25/2006	MONTEREY, CA	1	12158	92089.htm
Argentina	IMET - FY 2006 DoS Training	PLANNING PEACE OPS	-	Joint Peacekeeping Training Center	8/7/2006	8/25/2006	MONTEREY, CA	1	12158	92089.htm
Argentina	IMET - FY 2006 DoS Training	PRIN INVEN CTRL (WPN SYS)	-	General Naval Comptroller Office	10/17/2005	10/28/2005	ATHENS, GA	1	1965	92089.htm
Argentina	IMET - FY 2006 DoS Training	PT-6A ENGINE TECHNICIAN	-	IX Air Brigade, Comodoro Rivadavia	9/15/2005	10/13/2005	LACKLAND AFB, TX	1	1165	92089.htm
Argentina	IMET - FY 2006 DoS Training	PT-6A ENGINE TECHNICIAN	-	"Quilmes" Material Area, Air Force	9/15/2005	10/13/2005	LACKLAND AFB, TX	1	1165	92089.htm
Argentina	IMET - FY 2006 DoS Training	PT-6A ENGINE TECHNICIAN	-	IX Air Brigade, Comodoro Rivadavia, Air Force	6/5/2006	6/30/2006	LACKLAND AFB, TX	1	1030	92089.htm
Argentina	IMET - FY 2006 DoS Training	RANGER	-	601st Commando Company	9/5/2005	11/4/2005	FORT BENNING, GA	1	6783	92089.htm
Argentina	IMET - FY 2006 DoS Training	RANGER	-	601st Commando Company	9/5/2005	11/4/2005	FORT BENNING, GA	1	6783	92089.htm
Argentina	IMET - FY 2006 DoS Training	SECURITY FORCES	-	VII Air Brigade, Moreno, Air Force	9/15/2005	10/27/2005	LACKLAND AFB, TX	1	1880	92089.htm
Argentina	IMET - FY 2006 DoS Training	SECURITY FORCES	-	J II - Intelligence, Air Force	9/15/2005	10/27/2005	LACKLAND AFB, TX	1	1880	92089.htm
Argentina	IMET - FY 2006 DoS Training	SIG CPT CAREER PREP - INTL	-	Army Military Academy	9/26/2005	10/12/2005	FORT GORDON, GA	1	2202	92089.htm
Argentina	IMET - FY 2006 DoS Training	SIGNAL CAPTAINS CAREER	-	Army Military Academy	10/13/2005	3/20/2006	FORT GORDON, GA	1	5719	92089.htm
Argentina	IMET - FY 2006 DoS Training	SPEC REACTION TEAM/CERTIFY	-	VII Air Brigade, Moreno, Air Force	7/19/2006	9/1/2006	LACKLAND AFB, TX	2	3340	92089.htm
Argentina	IMET - FY 2006 DoS Training	SPECIALIZED ENG LANG TNG	-	JI - Personnel, Air Force	3/20/2006	5/19/2006	LACKLAND AFB, TX	1	2790	92089.htm
Argentina	IMET - FY 2006 DoS Training	SPECIALIZED ENG LANG TNG	-	VII Air Brigade, Moreno, Air Force	3/27/2006	5/26/2006	LACKLAND AFB, TX	1	2790	92089.htm
Argentina	IMET - FY 2006 DoS Training	SQUADRON OFFICERS COURSE	-	IV Air Brigade, Mendoza, Air Force	7/12/2006	9/1/2006	LACKLAND AFB, TX	1	1750	92089.htm
Argentina	IMET - FY 2006 DoS Training	SR INTERNATIONAL DEF MGT	-	Office of the Chief of Planning, Joint Staff	6/26/2006	7/21/2006	MONTEREY, CA	1	12832	92089.htm
Argentina	IMET - FY 2006 DoS Training	SR INTERNATIONAL DEF MGT	-	Personnel Command, Air Force	6/26/2006	7/21/2006	MONTEREY, CA	1	5560	92089.htm
Argentina	IMET - FY 2006 DoS Training	SR INTL OFFR SUPPLY BASIC	-	General Naval Comptroller Office	4/24/2006	6/15/2006	ATHENS, GA	1	21737	92089.htm
Argentina	IMET - FY 2006 DoS Training	TECH TRAINING INSTRUCTOR	-	General Secretariat, Air Force	10/14/2005	12/16/2005	LACKLAND AFB, TX	1	1990	92089.htm
Argentina	IMET - FY 2006 DoS Training	TECH TRAINING INSTRUCTOR	-	J III - Planning, Air Force	3/29/2006	5/26/2006	LACKLAND AFB, TX	1	1990	92089.htm
Argentina	IMET - FY 2006 DoS Training	TECH TRAINING INSTRUCTOR	-	Air Regions Command, Air Force	3/29/2006	5/26/2006	LACKLAND AFB, TX	1	1990	92089.htm
Argentina	PME Exchanges - FY 2006 DoD Training	ACSC - EXCHANGE PROGRAM	-	Personnel Command, Air Force	8/3/2005	6/5/2006	MAXWELL AFB, AL	1	0	92089.htm
Argentina	PME Exchanges - FY 2006 DoD Training	CMD & GEN STAFF OFF PREP	-	Army Field Artillery School	7/25/2006	8/11/2006	FORT LEVENWORTH, KS	1	0	92089.htm
Argentina	PME Exchanges - FY 2006 DoD Training	INTERMEDIATE LEVEL EDUC	-	Army Signal Command	8/15/2005	6/16/2006	FORT LEVENWORTH, KS	1	11791	92089.htm
Argentina	PME Exchanges - FY 2006 DoD Training	INTL MIL STUD PREP CRS	-	Army Field Artillery School	7/11/2006	7/24/2006	FORT LEVENWORTH, KS	1	0	92089.htm
Argentina	PME Exchanges - FY 2006 DoD Training	IOS FOR ACSC/EXCHANGE PGM	-	VII Air Brigade, Moreno, Air Force	6/19/2006	7/28/2006	MAXWELL AFB, AL	1	0	92089.htm
Argentina	Regional Centers - FY 2006 DoD Training	Advanced Policymaking Seminar	-	Center for Hemispheric Defense Studies	5/15/2006	5/18/2006	Miami, Florida	6	12600	92089.htm
Argentina	Regional Centers - FY 2006 DoD Training	Amistad (with InterAmerican Defense College)	-	Center for Hemispheric Defense Studies	4/17/2006	4/21/2006	Center for Hemispheric Defense Studies	2	100	92089.htm
Argentina	Regional Centers - FY 2006 DoD Training	Economic, financial, military, and educational aspects of defense transformation	-	RCDRM	4/8/2006	4/12/2006	George C. Marshall European Center for Security Studies	2	100	92089.htm
Argentina	Regional Centers - FY 2006 DoD Training	Interagency Coordination and Counterterrorism	-	Center for Hemispheric Defense Studies	6/5/2006	6/23/2006	Center for Hemispheric Defense Studies	2	11800	92089.htm
Argentina	Regional Centers - FY 2006 DoD Training	Senior Executive Dialogue	-	Center for Hemispheric Defense Studies	12/5/2005	12/9/2005	Center for Hemispheric Defense Studies	3	9300	92089.htm
Argentina	Regional Centers - FY 2006 DoD Training	Strategy and Defense Policy	-	Center for Hemispheric Defense Studies	10/17/2005	11/4/2005	Center for Hemispheric Defense Studies	8	48000	92089.htm
Argentina	Regional Centers - FY 2006 DoD Training	Sub-Regional Conference	-	Center for Hemispheric Defense Studies	11/14/2005	11/17/2005	Montevideo, Uruguay	13	26000	92089.htm
Argentina	Regional Centers - FY 2006 DoD Training	Washington Diplomat Seminar	-	Center for Hemispheric Defense Studies	10/3/2005	10/7/2005	Center for Hemispheric Defense Studies	4	200	92089.htm
Argentina	Regional Centers - FY 2006 DoD Training	Washington Diplomat Seminar	-	Center for Hemispheric Defense Studies	9/18/2006	9/22/2006	Center for Hemispheric Defense Studies	6	300	92089.htm
Bahamas	CTFP - FY 2006 DoD Training	CIV-MIL RESP TO TERRORISM	-	Royal Bahamas Defense Force	9/11/2006	9/22/2006	MONTEREY, CA	1	7881	92089.htm
Bahamas	IMET - FY 2006 DoS Training	BASIC OFFICER CRS USMC	-	Royal Bahamas Defense Force	11/28/2005	6/8/2006	QUANTICO, VA	1	16174	92089.htm
Bahamas	IMET - FY 2006 DoS Training	BASIC STILL PHOTOGRAPHY	-	Royal Bahamas Defense Force	4/24/2006	7/21/2006	ALEXANDRIA, VA	1	15309	92089.htm
Bahamas	IMET - FY 2006 DoS Training	BOARDING OFF (MLE-01)EIMET	-	Royal Bahamas Defense Force	6/19/2006	7/28/2006	CHARLESTON, SC	1	6677	92089.htm
Bahamas	IMET - FY 2006 DoS Training	BOARDING OFF (MLE-01)EIMET	-	Royal Bahamas Defense Force	6/19/2006	7/28/2006	CHARLESTON, SC	1	6677	92089.htm
Bahamas	IMET - FY 2006 DoS Training	BOATSWAINS MATE A	-	Royal Bahamas Defense Force	4/24/2006	7/7/2006	YORKTOWN, VA	1	12600	92089.htm
Bahamas	IMET - FY 2006 DoS Training	CHIEF PETTY OFFICER ACAD	-	Royal Bahamas Defense Force	11/5/2005	12/7/2005	PETALUMA, CA	1	5171	92089.htm
Bahamas	IMET - FY 2006 DoS Training	DEI TRNG & CERT	-	Royal Bahamas Defense Force	10/17/2005	11/18/2005	NORFOLK, VA	1	4252	92089.htm
Bahamas	IMET - FY 2006 DoS Training	DEI TRNG & CERT	-	Royal Bahamas Defense Force	4/3/2006	5/5/2006	NORFOLK, VA	1	3752	92089.htm
Bahamas	IMET - FY 2006 DoS Training	DISASTER PREP OPS SPEC	-	Airport Authority, Nassau, Bahamas	4/3/2006	4/28/2006	FORT LEONARD WOOD, MO	1	3902	92089.htm
Bahamas	IMET - FY 2006 DoS Training	DISASTER PREP OPS SPEC	-	Public Hospital Authority, Nassau, Bahamas	4/3/2006	4/28/2006	FORT LEONARD WOOD, MO	1	3902	92089.htm
Bahamas	IMET - FY 2006 DoS Training	DISASTER PREP OPS SPEC	-	Royal Bahamas Defense Force	4/3/2006	4/28/2006	FORT LEONARD WOOD, MO	1	3902	92089.htm
Bahamas	IMET - FY 2006 DoS Training	DISASTER PREP OPS SPEC	-	Royal Bahamas Defense Force	4/3/2006	4/28/2006	FORT LEONARD WOOD, MO	1	3902	92089.htm
Bahamas	IMET - FY 2006 DoS Training	ELECTRIC MOTOR REWIND	-	Royal Bahamas Defense Force	1/9/2006	2/15/2006	SAN DIEGO, CA	1	4013	92089.htm
Bahamas	IMET - FY 2006 DoS Training	ELECTRICIANS MATE A	-	Royal Bahamas Defense Force	5/22/2006	9/29/2006	YORKTOWN, VA	1	10667	92089.htm
