country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Brunei	CTFP - Fiscal Year 2012 Department of Defense Training	AP 12-2 Asia-Pacific Orientation Course	APSS	Ministry of Defense	7/30/2012	8/3/2012	Honolulu, Hawaii, United States	1	$0 	213462
Brunei	CTFP - Fiscal Year 2012 Department of Defense Training	CS12-1 - Comprehensive Security Responses to Terrorism Course	APSS	Ministry of Defence	2/23/2012	3/23/2012	Honolulu, Hawaii, United States	2	$258 	213462
Brunei	CTFP - Fiscal Year 2012 Department of Defense Training	Fiscal Year 2012 Program Totals						3	$258 	213462
Brunei	GPOI - Fiscal Year 2012 Department of State Training	Capstone Staff Exercise	UNK	2 Btn, Land Forces	3/6/2012	3/21/2012	Bipsot, Rajendrapur, Bangladesh	1	$14,106 	213462
Brunei	GPOI - Fiscal Year 2012 Department of State Training	Capstone Staff Exercise	UNK	21C School of Infantry	3/6/2012	3/21/2012	Bipsot, Rajendrapur, Bangladesh	1	$14,106 	213462
Brunei	GPOI - Fiscal Year 2012 Department of State Training	Fiscal Year 2012 Program Totals						2	$28,212 	213462
Brunei	Service Academies - Fiscal Year 2012 Department of Defense Training	United States Air Force Academy	USAFA	N/A	6/2/2011	5/23/2012	USAFA Colorado Springs, CO	1	$71,087 	213462
Brunei	Service Academies - Fiscal Year 2012 Department of Defense Training	United States Naval Academy	USNA	N/A	10/1/2011	9/30/2012	USNA, Annapolis, Maryland, United States	1	$75,693 	213462
Brunei	Service Academies - Fiscal Year 2012 Department of Defense Training	Fiscal Year 2012 Program Totals						2	$146,780 	213462
Cambodia	CTFP - Fiscal Year 2012 Department of Defense Training	ASC12-1 - Advanced Security Cooperation Course	APSS	Cambodia Ministry of Defense	5/2/2012	6/5/2012	Honolulu, Hawaii, United States	2	$11,104 	213462
Cambodia	CTFP - Fiscal Year 2012 Department of Defense Training	CCM12-1 - Comprehensive Crisis Management Course	APSS	Royal Cambodian Gendarmerie Headquarters	8/16/2012	9/18/2012	Honolulu, Hawaii, United States	1	$10,410 	213462
Cambodia	CTFP - Fiscal Year 2012 Department of Defense Training	CIV-MIL RESP to Terrorism	CENTER FOR CIVIL-MILITARY RELATIONS MONTEREY CA	Cabinet of Defense Minister	4/9/2012	4/20/2012	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	$13,976 	213462
Cambodia	CTFP - Fiscal Year 2012 Department of Defense Training	CIV-MIL RESP to Terrorism	CENTER FOR CIVIL-MILITARY RELATIONS MONTEREY CA	High Command Headquarters	9/10/2012	9/21/2012	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	$14,093 	213462
Cambodia	CTFP - Fiscal Year 2012 Department of Defense Training	CIV-MIL RESP to Terrorism	CENTER FOR CIVIL-MILITARY RELATIONS MONTEREY CA	Ministry of National Defense	9/10/2012	9/21/2012	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	$14,093 	213462
Cambodia	CTFP - Fiscal Year 2012 Department of Defense Training	Combating Terrorism Language Program (CTLP)	MC	Department of Information and Security, Royal Gendarmerie	5/8/2012	6/7/2012	Garmisch-Partenkirchen, Germany	1	$10,099 	213462
Cambodia	CTFP - Fiscal Year 2012 Department of Defense Training	Combating Terrorism Language Program (CTLP)	MARSHALL CENTER	Counter Terrorism Office	5/8/2012	6/7/2012	MARSHALL CENTER	1	$8,250 	213462
Cambodia	CTFP - Fiscal Year 2012 Department of Defense Training	Comprehensive Security Responses to Terrorism	ASIA PACIFIC CTR FOR SECURITY STUDIES	High Command Headquarters	2/23/2012	3/23/2012	ASIA PACIFIC CTR FOE SECURITY STUDIES	1	$10,000 	213462
Cambodia	CTFP - Fiscal Year 2012 Department of Defense Training	Comprehensive Security Responses to Terrorism	ASIA PACIFIC CTR FOR SECURITY STUDIES	International Relations Dept	2/23/2012	3/23/2012	ASIA PACIFIC CTR FOE SECURITY STUDIES	1	$10,000 	213462
Cambodia	CTFP - Fiscal Year 2012 Department of Defense Training	CS12-1 - Comprehensive Security Responses to Terrorism Course	APSS	Ministry of National Defense	2/23/2012	3/23/2012	Honolulu, Hawaii, United States	1	$2,023 	213462
Cambodia	CTFP - Fiscal Year 2012 Department of Defense Training	CS12-1 - Comprehensive Security Responses to Terrorism Course	APSS	Royal Cambodian Armed Forces	2/23/2012	3/23/2012	Honolulu, Hawaii, United States	1	$2,005 	213462
