country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Brunei	GPOI - Fiscal Year 2010 Department of State Training	PRE-DEPLOYMENT TRAINING	US unit not specified in 2010-2011 report	UNIFIL, MALBATT 2	3/22/2010	4/27/2010	Malaysian PTC, Port Dickson, Malasia	10	0 	171510
Brunei	GPOI - Fiscal Year 2010 Department of State Training	Fiscal Year 2010 Program Totals	US unit not specified in 2010-2011 report					10	$0 	171510
Brunei	Regional Centers - Fiscal Year 2010 Department of Defense Training	COMPREHENSIVE CRISIS MANAGEMENT COURSE CCM10-1	US unit not specified in 2010-2011 report	ROYAL BRUNEI POLICE FORCE	2/18/2010	3/19/2010	Asia-Pacific Center for Security Studies, Honolulu, HI	1	0 	171510
Brunei	Regional Centers - Fiscal Year 2010 Department of Defense Training	COMPREHENSIVE CRISIS MANAGEMENT COURSE CCM10-1	US unit not specified in 2010-2011 report	NATIONAL DISASTER MANAGEMENT CENTRE	2/18/2010	3/19/2010	Asia-Pacific Center for Security Studies, Honolulu, HI	1	0 	171510
Brunei	Regional Centers - Fiscal Year 2010 Department of Defense Training	COMPREHENSIVE SECURITY RESPONSES TO TERRORISM COURSE CS10-1	US unit not specified in 2010-2011 report	MINISTRY OF FOREIGN AFFAIRS AND TRADE	7/8/2010	8/5/2010	Asia-Pacific Center for Security Studies, Honolulu, HI	1	0 	171510
Brunei	Regional Centers - Fiscal Year 2010 Department of Defense Training	COMPREHENSIVE SECURITY RESPONSES TO TERRORISM COURSE CS10-1	US unit not specified in 2010-2011 report	MINISTRY OF DEFENSE	7/8/2010	8/5/2010	Asia-Pacific Center for Security Studies, Honolulu, HI	1	0 	171510
Brunei	Regional Centers - Fiscal Year 2010 Department of Defense Training	Fiscal Year 2010 Program Totals	US unit not specified in 2010-2011 report					4	$0 	171510
Brunei	Service Academies - Fiscal Year 2010 Department of Defense Training	U.S. NAVAL ACADEMY	US unit not specified in 2010-2011 report	N/A	7/1/2010	6/1/2010	Annapolis, Maryland	1	0 	171510
Brunei	Service Academies - Fiscal Year 2010 Department of Defense Training	Fiscal Year 2010 Program Totals	US unit not specified in 2010-2011 report					1	$0 	171510
Cambodia	CTFP - Fiscal Year 2010 Department of Defense Training	CIV-MIL RESP TO TERRORISM	US unit not specified in 2010-2011 report	NATIONAL HEADQUARTERS OF COUNTER- TERRORISM SPECIAL	9/13/2010	9/24/2010	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	11196 	171510
Cambodia	CTFP - Fiscal Year 2010 Department of Defense Training	CIV-MIL RESP TO TERRORISM	US unit not specified in 2010-2011 report	NATIONAL HEADQUARTER OF COUNTER TERRORISM SPECIAL	9/13/2010	9/24/2010	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	11196 	171510
Cambodia	CTFP - Fiscal Year 2010 Department of Defense Training	COMPREHENSIVE SECURITY RESPONSES TO TERRORISM COUR	US unit not specified in 2010-2011 report	NATIONAL COUNTER-TERRORISM COMMITTEE	7/8/2010	8/5/2010	ASIA PACIFIC CTR FOE SECURITY STUDIES	1	10000 	171510
Cambodia	CTFP - Fiscal Year 2010 Department of Defense Training	INTERNATIONAL COUNTERTERRORISM FELLOWS PROGRAM	US unit not specified in 2010-2011 report	PRIME MINISTER CABINET	7/20/2009	6/25/2010	NATIONAL DEFENSE UNIVERSITY	1	175086 	171510
Cambodia	CTFP - Fiscal Year 2010 Department of Defense Training	LEGAL ASPECTS CMBTERRORISM	US unit not specified in 2010-2011 report	OTHER DEFENSE ORGANIZATION/ACTIVITY	3/15/2010	4/2/2010	NEWPORT, RI	1	12889 	171510
Cambodia	CTFP - Fiscal Year 2010 Department of Defense Training	MET JOINT MLE BOARD OFF	US unit not specified in 2010-2011 report	MARITIME POLICE	9/6/2010	9/18/2010	COGARD INTL TRNG DET TRACEN YORKTOWN VA	1	0 	171510
Cambodia	CTFP - Fiscal Year 2010 Department of Defense Training	MET JOINT MLE BOARD OFF	US unit not specified in 2010-2011 report	NATIONAL COUNTER TERRORISM SPECIAL FORCE	9/6/2010	9/18/2010	COGARD INTL TRNG DET TRACEN YORKTOWN VA	1	0 	171510
Cambodia	CTFP - Fiscal Year 2010 Department of Defense Training	MET JOINT MLE BOARD OFF	US unit not specified in 2010-2011 report	REAM NAVAL BASE	9/6/2010	9/18/2010	COGARD INTL TRNG DET TRACEN YORKTOWN VA	1	0 	171510
