country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	cost	source
Ethiopia 	CTFP - FY 2006 DoD Training	ENGLISH LANGUAGE CRSE	-	Ethiopian Army/Air Force	2/27/2006	8/11/2006	LACKLAND AFB, TX	1	3576	92084.htm
Ethiopia 	CTFP - FY 2006 DoD Training	ENGLISH LANGUAGE CRSE	-	Ethiopian Army/Air Force	6/5/2006	8/4/2006	LACKLAND AFB, TX	1	1360	92084.htm
Ethiopia 	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	Ethiopian Army	8/28/2006	9/8/2006	BDH	2	5400	92084.htm
Ethiopia 	FMF - FY 2006 DoS Training	MTT - MOBILE TRAINING TEAM	-	Ethiopian Army	1/17/2006	1/17/2006	FORT MONROE, VA	30	8649	92084.htm
Ethiopia 	FMF - FY 2006 DoS Training	MTT - MOBILE TRAINING TEAM	-	Ethiopian Army	3/22/2006	7/29/2006	FORT MONROE, VA	30	975609	92084.htm
Ethiopia 	FMF - FY 2006 DoS Training	RST-REQUIREMENTS SURVEY TM	-	Ethiopian Army	1/17/2006	9/30/2006	FORT MONROE, VA	1	39914	92084.htm
Ethiopia 	FMF - FY 2006 DoS Training	TAT-TECH ASSIST TEAM	-	Ethiopian Army	1/17/2006	9/30/2006	FORT MONROE, VA	1	1959044	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	AIRBORNE	-	Ethiopian Army	4/24/2006	5/12/2006	FORT BENNING, GA	1	2711	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	CMD & GEN STAFF OFF PREP	-	Ethiopian Army	1/30/2006	2/8/2006	FORT LEVENWORTH, KS	1	3968	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	CMD & GEN STAFF OFF PREP	-	Ethiopian Army	7/25/2006	8/11/2006	FORT LEVENWORTH, KS	1	4622	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	CMSID - SUB-SAHARA AFRICA	-	Commandant, Junior Command and Staff College	11/7/2005	11/18/2005	HURLBURT FIELD, FL	1	7435	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	CMSID - SUB-SAHARA AFRICA	-	Head of Training Department of Junior Command and Staff College	11/7/2005	11/18/2005	HURLBURT FIELD, FL	1	7435	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	COMBINED LOG CCC - ORDNANCE	-	Head of Tactics Department	9/19/2005	10/21/2005	ABERDEEN PROVING GROUNDS, MD	1	5505	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	COMBINED LOG CCC - QM	-	Head of Section, Logistics	11/7/2005	12/14/2005	US ARMY QM CNT & SCHOOL (VA)	1	4846	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	COMBINED LOG CCC - TRANS	-	Department Training Officer	11/9/2005	12/14/2005	FORT EUSTIS, VA	1	4841	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	COMBINED LOG CPT CAREER	-	Head of Section, Logistics	9/19/2005	11/4/2005	FORT LEE, VA	1	5951	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	COMBINED LOG CPT CAREER	-	Department Training Officer	9/19/2005	11/4/2005	FORT LEE, VA	1	5951	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	COMBINED LOG CPT CAREER	-	Head of Tactics Department	10/24/2005	12/9/2005	FORT LEE, VA	1	5976	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	COMBINED LOG CPT CAREER	-	Head of Section, Logistics	1/3/2006	2/16/2006	FORT LEE, VA	1	6808	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	COMBINED LOG CPT CAREER	-	Department Training Officer	1/3/2006	2/16/2006	FORT LEE, VA	1	6664	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	Ethiopian Army	9/12/2005	12/30/2005	LACKLAND AFB, TX	1	11848	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	Ethiopian Army	12/12/2005	3/24/2006	LACKLAND AFB, TX	1	11316	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	Ethiopian Army	12/26/2005	6/30/2006	LACKLAND AFB, TX	1	18188	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	Ethiopian Army	1/23/2006	2/24/2006	LACKLAND AFB, TX	1	5986	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	Ethiopian Army	2/27/2006	4/14/2006	LACKLAND AFB, TX	1	7052	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	Ethiopian Army	3/6/2006	6/16/2006	LACKLAND AFB, TX	1	11316	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	Ethiopian Army	5/8/2006	6/30/2006	LACKLAND AFB, TX	1	7551	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE SURVEY	-	Ethiopian Army/Air Force	7/6/2006	7/27/2006	VARIOUS	30	19000	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	INSTRUCTOR TNG COURSE	-	Ethiopian Army	7/24/2006	8/4/2006	FORT BENNING, GA	1	1173	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	INSTRUCTOR TRAINING	-	Strategic Intelligence Main Unit	10/31/2005	11/16/2005	FORT HUACHUCA, AZ	1	565	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	INTEL IN COMBAT TERRORISM	-	Strategic Intelligence Main Unit	12/5/2005	12/16/2005	FORT HUACHUCA, AZ	1	387	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	INTL MIL STUD PREP CRS	-	Ethiopian Army	1/17/2006	1/27/2006	FORT LEVENWORTH, KS	1	3875	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	INTL MIL STUD PREP CRS	-	Ethiopian Army	7/11/2006	7/24/2006	FORT LEVENWORTH, KS	1	5005	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	INTL OFF INTEL ADVANCED	-	Ethiopian Army	3/6/2006	7/27/2006	FORT HUACHUCA, AZ	1	23483	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	INT'L OFF INTEL BASIC	-	Ethiopian Army	4/4/2006	6/26/2006	FORT HUACHUCA, AZ	1	14180	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	INT'L OFF LOG PREP - LEDC	-	Ethiopian Army	7/17/2006	7/28/2006	FORT LEE, VA	1	3780	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	INT'L SPECIAL FORCES TRNG	-	Ethiopian Army	6/6/2006	9/22/2006	FORT BRAGG, NC	1	18342	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	OJT OPERATIONS TNG - CONUS	-	Strategic Intelligence Main Unit	10/3/2005	10/28/2005	FORT HUACHUCA, AZ	1	770	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	PATHFINDER	-	Ethiopian Army	7/10/2006	7/28/2006	FORT BENNING, GA	1	2711	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	SOS INT'L OFF SCH CRS	-	Deputy Squadron Commander	9/12/2005	10/21/2005	MAXWELL AFB, AL	1	9429	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	SQUADRON OFFICER SCHOOL	-	Deputy Squadron Commander	11/2/2005	12/9/2005	MAXWELL AFB, AL	1	6940	92084.htm
Ethiopia 	IMET - FY 2006 DoS Training	USAF SENIOR NCO ACADEMY	-	Ethiopian Air Force	9/1/2005	10/19/2005	MAXWELL AFB, AL	1	4815	92084.htm
Ethiopia 	Misc DOD/DOS Non-SA - FY 2006 DoD Training	NECTAR BEND	-	CTU	4/15/2006	5/15/2006	Bilate	90	150000	92084.htm
Ethiopia 	Non-SA, Combatant Command - FY 2006 DoD Training	CET2006JCET001W	-	CTU	2/7/2006	3/21/2006	Bilate	90	0	92084.htm
Ethiopia 	Non-SA, Combatant Command - FY 2006 DoD Training	CET2006JCET002W	-	CTU	7/15/2006	8/30/2006	Bilate	90	0	92084.htm
Ethiopia 	Regional Centers - FY 2006 DoD Training	African Defense Attach&#233; Course	-		11/14/2005	11/22/2005	Africa Center	1	237.71	92084.htm
Ethiopia 	Regional Centers - FY 2006 DoD Training	Next Generation of African Military Leaders	-		1/9/2006	2/3/2006	Africa Center	1	23264.14	92084.htm
Gabon 	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	National Security (Intelligence)	11/14/2005	11/17/2005	BDF	1	3560	92084.htm
Gabon 	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	Ministry of Defense	6/11/2006	6/23/2006	BDF	2	8570	92084.htm
Gabon 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Naval Mechanic - On-board Batral	10/10/2005	12/30/2005	LACKLAND AFB, TX	1	12173	92084.htm
Gabon 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	NAVY HEADQUARTRERS	10/10/2005	3/31/2006	LACKLAND AFB, TX	1	41762	92084.htm
Gabon 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Radar Operator - Navy Coastal Surveillance Base	10/10/2005	12/30/2005	LACKLAND AFB, TX	1	12173	92084.htm
Gabon 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	DEPUTY REGIONAL COMMANDER	12/26/2005	4/6/2006	LACKLAND AFB, TX	1	14529	92084.htm
Gabon 	IMET - FY 2006 DoS Training	CMSID - SUB-SAHARA AFRICA	-	MOD ADVISOR	11/7/2005	11/18/2005	HURLBURT FIELD, FL	1	9352	92084.htm
Gabon 	IMET - FY 2006 DoS Training	CMSID - SUB-SAHARA AFRICA	-	DEPUTY HEAD OF STAFF OF THE ARMY	11/7/2005	11/18/2005	HURLBURT FIELD, FL	1	9352	92084.htm
Gabon 	IMET - FY 2006 DoS Training	HIV/AIDS CONFERENCE	-	MILITARY HEALTH UNIT	12/3/2005	12/9/2005	SAN ANTONIO, TX	1	9636	92084.htm
Gabon 	IMET - FY 2006 DoS Training	HIV/AIDS CONFERENCE	-	MILITARY HEALTH UNIT	12/3/2005	12/9/2005	SAN ANTONIO, TX	1	9636	92084.htm
Gabon 	IMET - FY 2006 DoS Training	HIV/AIDS CONFERENCE	-	MOD (SOCIAL DEPARTMENT)	12/3/2005	12/9/2005	SAN ANTONIO, TX	1	9636	92084.htm
Gabon 	IMET - FY 2006 DoS Training	HIV/AIDS CONFERENCE	-	MILITARY HEALTH UNIT	12/3/2005	12/9/2005	SAN ANTONIO, TX	1	9636	92084.htm
Gabon 	IMET - FY 2006 DoS Training	INTL CRISIS CMD/CTRL	-	NAVY HEADQUARTERS	5/22/2006	6/2/2006	YORKTOWN, VA	1	3466	92084.htm
Gabon 	IMET - FY 2006 DoS Training	INTL DEFENSE MGT CRS	-	ARMY ADMINISTRATION - HEADQUARTERS	9/26/2005	12/9/2005	MONTEREY, CA	1	19555	92084.htm
Gabon 	IMET - FY 2006 DoS Training	INTL LEAD & MGT G-P-OLAM	-	NAVY HEADQUARTERS	6/5/2006	6/9/2006	YORKTOWN, VA	1	1343	92084.htm
Gabon 	IMET - FY 2006 DoS Training	INTL MARITIME OFF	-	NAVY HEADQUARTERS	6/12/2006	8/18/2006	YORKTOWN, VA	1	13518	92084.htm
Gabon 	IMET - FY 2006 DoS Training	LANGUAGE INSTRUCTOR/BASIC	-	DEFENSE LANGUAGE CENTER	5/30/2005	12/2/2005	LACKLAND AFB, TX	1	16662	92084.htm
Gabon 	IMET - FY 2006 DoS Training	MIL & PCKEEP OPS IAW ROL	-	DEPUTY REGIONAL COMMANDER	4/10/2006	5/18/2006	NEWPORT, RI	1	14695	92084.htm
Gabon 	IMET - FY 2006 DoS Training	MIL & PCKEEP OPS IAW ROL	-	NAVY HEADQUARTERS	4/10/2006	5/18/2006	NEWPORT, RI	1	19320	92084.htm
Gabon 	IMET - FY 2006 DoS Training	SERGEANTS COURSE (MLT III)	-	Radar Operator - Navy Coastal Surveillance Base	1/4/2006	2/22/2006	CAMP PENDLETON, CA	1	3559	92084.htm
Gabon 	IMET - FY 2006 DoS Training	SERGEANTS COURSE (MLT III)	-	Naval Mechanic - On-board Batral	1/4/2006	2/22/2006	CAMP PENDLETON, CA	1	3559	92084.htm
Gabon 	IMET - FY 2006 DoS Training	SOS INT'L OFF SCH CRS	-	AIR FORCE ADMINISTRATION - HEADQUARTERS	2/21/2006	4/7/2006	MAXWELL AFB, AL	1	9897	92084.htm
Gabon 	IMET - FY 2006 DoS Training	SPEC ENG LANG TRNG (SET)	-	FLEET COMMANDER	5/22/2006	7/21/2006	LACKLAND AFB, TX	1	10937	92084.htm
Gabon 	IMET - FY 2006 DoS Training	SPECIALIZED ENG LANG TNG	-	AIR FORCE ADMINISTRATION - HEADQUARTERS	12/12/2005	2/10/2006	LACKLAND AFB, TX	1	17933	92084.htm
Gabon 	IMET - FY 2006 DoS Training	SQUADRON OFFICER SCHOOL	-	AIR FORCE ADMINISTRATION - HEADQUARTERS	4/10/2006	5/12/2006	MAXWELL AFB, AL	1	4992	92084.htm
Gabon 	Regional Centers - FY 2006 DoD Training	Junior Officers Counterterrorism Fellowship Seminar (CT Westpoint)	-		11/14/2005	11/17/2005	Africa Center	1	6643.91	92084.htm
Gabon 	Regional Centers - FY 2006 DoD Training	Maritime Safety and Security in the Gulf of Guinea Workshop	-		3/19/2006	3/22/2006	Africa Center	1	2043.9	92084.htm
Gabon 	Regional Centers - FY 2006 DoD Training	Maritime Safety and Security in the Gulf of Guinea Workshop	-		3/19/2006	3/22/2006	Africa Center	1	2043.9	92084.htm
Gabon 	Regional Centers - FY 2006 DoD Training	Maritime Safety and Security in the Gulf of Guinea Workshop	-		3/19/2006	3/22/2006	Africa Center	1	2043.9	92084.htm
Gabon 	Regional Centers - FY 2006 DoD Training	Maritime Safety and Security in the Gulf of Guinea Workshop	-		3/19/2006	3/22/2006	Africa Center	1	2043.9	92084.htm
Gabon 	Regional Centers - FY 2006 DoD Training	Next Generation of African Military Leaders	-		1/9/2006	2/3/2006	Africa Center	1	23094.01	92084.htm
Gabon 	Regional Centers - FY 2006 DoD Training	Next Generation of African Military Leaders	-		7/10/2006	8/4/2006	Africa Center	1	21187.5	92084.htm
Gambia 	CTFP - FY 2006 DoD Training	MET REGIONAL DIILS	-	National Guard	1/23/2006	1/27/2006	SENEGAL	1	1529	92084.htm
Gambia 	CTFP - FY 2006 DoD Training	MET REGIONAL DIILS	-	National Guard	1/23/2006	1/27/2006	SENEGAL	1	1529	92084.htm
Gambia 	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	Police Department	6/11/2006	6/23/2006	BDF	1	4285	92084.htm
Gambia 	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	Intelligence Branch	6/11/2006	6/23/2006	BDF	1	4285	92084.htm
Gambia 	IMET - FY 2006 DoS Training	BASIC OFFICER CRS USMC	-	State Guard Bn	6/20/2005	12/15/2005	QUANTICO, VA	1	18803	92084.htm
Gambia 	IMET - FY 2006 DoS Training	BASIC OFFICER CRS USMC	-	Training Bn	11/28/2005	6/8/2006	QUANTICO, VA	1	19274	92084.htm
Gambia 	IMET - FY 2006 DoS Training	BASIC OFFICER CRS USMC	-	National Guard Bn	11/28/2005	6/8/2006	QUANTICO, VA	1	18984	92084.htm
Gambia 	IMET - FY 2006 DoS Training	BASIC OFFICER CRS USMC	-	1st Infantry Bn	11/28/2005	6/8/2006	QUANTICO, VA	1	19274	92084.htm
Gambia 	IMET - FY 2006 DoS Training	COMBAT ENGR OFFICER USMC	-	State Guard Bn	1/24/2006	5/10/2006	CAMP LEJEUNE, NC	1	13041	92084.htm
Gambia 	IMET - FY 2006 DoS Training	INFANTRY OFFICER CRS USMC	-	Training Bn	7/6/2006	9/24/2006	QUANTICO, VA	1	25865	92084.htm
Gambia 	IMET - FY 2006 DoS Training	OBS MARINE CORPS	-	State Guard Bn	12/21/2005	1/20/2006	QUANTICO, VA	1	3296	92084.htm
Gambia 	IMET - FY 2006 DoS Training	OBS MARINE CORPS	-	Training Bn	6/12/2006	6/30/2006	QUANTICO, VA	1	2140	92084.htm
Gambia 	IMET - FY 2006 DoS Training	SERGEANTS COURSE (MLT III)	-	Training Bn	8/10/2006	9/27/2006	CAMP PENDLETON, CA	1	7005	92084.htm
Gambia 	Regional Centers - FY 2006 DoD Training	African Defense Attach&#233; Course	-		11/14/2005	11/22/2005	Africa Center	1	237.71	92084.htm
Gambia 	Regional Centers - FY 2006 DoD Training	ECOWAS	-		7/11/2006	7/13/2006	Africa Center	1	15431.21	92084.htm
Gambia 	Regional Centers - FY 2006 DoD Training	Managing Security Resources in Africa	-		12/4/2005	12/15/2005	Africa Center	1	19577.55	92084.htm
Gambia 	Regional Centers - FY 2006 DoD Training	Managing Security Resources in Africa	-		12/4/2005	12/15/2005	Africa Center	1	19577.55	92084.htm
Gambia 	Regional Centers - FY 2006 DoD Training	Next Generation of African Military Leaders	-		1/9/2006	2/3/2006	Africa Center	1	22227.35	92084.htm
Gambia 	Regional Centers - FY 2006 DoD Training	Next Generation of African Military Leaders	-		7/10/2006	8/4/2006	Africa Center	1	20192.32	92084.htm
Ghana 	ACOTA - FY 2006 DoS Training	ACOTA Ghana 2d Bn Training	-	2nd GhaN/A Battalion	10/6/2005	10/28/2005	Bundase, Ghana	688	164707	92084.htm
Ghana 	ACOTA - FY 2006 DoS Training	ACOTA PSOSST Sustainment Training	-	UNK	5/22/2006	6/9/2006	Bundase, Ghana	635	227235	92084.htm
Ghana 	ALP - FY 2006 DoD Training	ALC ALP SCHOLARSHIP	-	Air Force Headquarters	10/31/2005	12/30/2005	LACKLAND AFB, TX	1	5601	92084.htm
Ghana 	ALP - FY 2006 DoD Training	T-37 ALP - SCHOLARSHIP	-	Air Force Headquarters	1/5/2006	9/26/2006	COLUMBUS AFB, MS	1	24220	92084.htm
Ghana 	CTFP - FY 2006 DoD Training	CIVIL AFFAIRS QUAL	-	Army Headquarters	5/1/2006	6/30/2006	FORT BRAGG, NC	1	869	92084.htm
Ghana 	CTFP - FY 2006 DoD Training	CIVIL AFFAIRS QUAL	-	Army Headquarters	7/24/2006	9/22/2006	FORT BRAGG, NC	1	869	92084.htm
Ghana 	CTFP - FY 2006 DoD Training	CNTRTERRORISM FELLOWS PRGM	-	HQ, Defense Intelligence	10/1/2005	12/16/2005	FORT MCNAIR, WASH DC	1	16784	92084.htm
Ghana 	CTFP - FY 2006 DoD Training	CNTRTERRORISM FELLOWS PRGM	-	HQ, Defense Intelligence	8/7/2006	9/30/2006	FORT MCNAIR, WASH DC	1	17639	92084.htm
Ghana 	CTFP - FY 2006 DoD Training	INSTRUCTOR TRAINING	-	Army Headquarters	7/10/2006	7/21/2006	FORT BRAGG, NC	1	467	92084.htm
Ghana 	CTFP - FY 2006 DoD Training	INSTRUCTOR TRAINING	-	Army Headquarters	7/10/2006	7/21/2006	FORT BRAGG, NC	1	467	92084.htm
Ghana 	CTFP - FY 2006 DoD Training	LEGAL ASPECTS CMBTERRORISM	-	Ghana Armed Forces Command & Staff College	12/5/2005	12/16/2005	NEWPORT, RI	1	10749	92084.htm
Ghana 	CTFP - FY 2006 DoD Training	MET CT-RESP TO TERRORISM	-	1. Ghana Immigration Service 2. Ministry of Foreign Affairs 3. National Security Directorate 4. Police Headquarters, Accra 5. Police HQ, Accra 6. Bureau of National Investigation 7.	7/24/2006	7/28/2006	GHANA	15	113154	92084.htm
Ghana 	CTFP - FY 2006 DoD Training	PSYC OPERATIONS OFFICER	-	Army Headquarters	5/1/2006	6/30/2006	FORT BRAGG, NC	1	1913	92084.htm
Ghana 	CTFP - FY 2006 DoD Training	PSYC OPERATIONS OFFICER	-	Army Headquarters	7/24/2006	9/22/2006	FORT BRAGG, NC	1	1913	92084.htm
Ghana 	IMET - FY 2006 DoS Training	ADVANCED SUPPLY MANAGEMENT	-	Air Force HQ, Accra	5/1/2006	5/19/2006	LACKLAND AFB, TX	1	1338	92084.htm
Ghana 	IMET - FY 2006 DoS Training	AIRBORNE	-	Airborne Regiment, Tamale	4/10/2006	4/28/2006	FORT BENNING, GA	1	7781	92084.htm
Ghana 	IMET - FY 2006 DoS Training	AIRCRAFT MAINTENANCE OFF	-	Air Force Base, ACCRA	4/5/2006	7/11/2006	SHEPPARD AFB, TX	1	10555	92084.htm
Ghana 	IMET - FY 2006 DoS Training	AMPHIB PLAN SR OFF - INTL	-	Navy HQ, Accra	2/6/2006	4/14/2006	SAN DIEGO, CA	1	11211	92084.htm
Ghana 	IMET - FY 2006 DoS Training	ARMOR CAPTAINS CAREER	-	Recce Regiment, Accra	2/6/2006	6/26/2006	FORT KNOX, KY	1	16718	92084.htm
Ghana 	IMET - FY 2006 DoS Training	CHAPLAIN CAPTAIN CAREER	-	Directorate of Religious Affairs	1/9/2006	6/1/2006	FORT JACKSON, SC	1	29224	92084.htm
Ghana 	IMET - FY 2006 DoS Training	CMD & GEN STAFF OFF PREP	-	General Headquarters, Defense Intelligence	7/25/2006	8/11/2006	FORT LEVENWORTH, KS	1	4622	92084.htm
Ghana 	IMET - FY 2006 DoS Training	COMB STRAT INTEL TNG PRGM	-	AIR FORCE HQ, ACCRA	7/10/2006	8/25/2006	WASHINGTON, DC	1	12194	92084.htm
Ghana 	IMET - FY 2006 DoS Training	COMBAT ENGINEER	-	FD ENGINEER REGIMENT, Accra	3/27/2006	5/12/2006	FORT LEONARD WOOD, MO	1	9492	92084.htm
Ghana 	IMET - FY 2006 DoS Training	DIVER SECOND CLASS	-	Eastern Naval Command, Tema	7/28/2005	11/4/2005	PANAMA CITY, FL	1	8678	92084.htm
Ghana 	IMET - FY 2006 DoS Training	ELECTRICIANS MATE A	-	WESTERN NAVAL COMMAND, Sekondi-Takoradi	5/22/2006	9/29/2006	YORKTOWN, VA	1	10145	92084.htm
Ghana 	IMET - FY 2006 DoS Training	ELECTRONICS ADV DIGITAL	-	Western Naval Command, Sekondi-Takoradi	10/3/2005	10/28/2005	YORKTOWN, VA	1	2745	92084.htm
Ghana 	IMET - FY 2006 DoS Training	ENGINEER OFFICER BASIC	-	48 Engineer Regiment, Accra	11/14/2005	4/5/2006	FORT LEONARD WOOD, MO	1	13567	92084.htm
Ghana 	IMET - FY 2006 DoS Training	ENGR OBC INT'L STU PREP	-	48 Engineer Regiment, Accra	10/31/2005	11/11/2005	FORT LEONARD WOOD, MO	1	6649	92084.htm
Ghana 	IMET - FY 2006 DoS Training	EYE SPECIALTY	-	37 Military Hospital, Accra	10/11/2005	11/22/2005	FORT SAM HOUSTON, TX	1	7731	92084.htm
Ghana 	IMET - FY 2006 DoS Training	EYE SPECIALTY	-	37 Military Hospital, Accra	11/29/2005	1/31/2006	FORT SAM HOUSTON, TX	1	11960	92084.htm
Ghana 	IMET - FY 2006 DoS Training	FIELD ARTY CAPTAINS CAREER	-	Medium Mortar Regiment, Ho	6/17/2005	11/7/2005	FORT SILL, OK	1	14981	92084.htm
Ghana 	IMET - FY 2006 DoS Training	FIELD ARTY CAPTAINS CAREER	-	Medium Mortar Regiment, Ho	8/9/2005	1/12/2006	FORT SILL, OK	1	16069	92084.htm
Ghana 	IMET - FY 2006 DoS Training	FIELD ARTY OFFICER BASIC	-	Mortar Regiment, Ho	4/5/2006	8/23/2006	FORT SILL, OK	1	28294	92084.htm
Ghana 	IMET - FY 2006 DoS Training	FINANCE CAPTAIN CAREER	-	HQ, Defense Financial Comptroller	1/10/2006	5/25/2006	FORT JACKSON, SC	1	28470	92084.htm
Ghana 	IMET - FY 2006 DoS Training	HEALTH CARE SPECIALISTS	-	37 Military Hospital, Accra	9/6/2005	1/13/2006	FORT SAM HOUSTON, TX	1	14799	92084.htm
Ghana 	IMET - FY 2006 DoS Training	HEALTH CARE SPECIALISTS	-	37 Military Hospital, Accra	5/8/2006	8/30/2006	FORT SAM HOUSTON, TX	1	17856	92084.htm
Ghana 	IMET - FY 2006 DoS Training	HIV/AIDS CONFERENCE	-	37 Military Hospital, Accra	12/3/2005	12/9/2005	SAN ANTONIO, TX	1	7420	92084.htm
Ghana 	IMET - FY 2006 DoS Training	HIV/AIDS CONFERENCE	-	37 Military Hospital, Accra	12/3/2005	12/9/2005	SAN ANTONIO, TX	1	7420	92084.htm
Ghana 	IMET - FY 2006 DoS Training	INTERNATL MIL STUDENT OFF	-	Recce Regiment, Accra	1/17/2006	2/3/2006	FORT KNOX, KY	1	9655	92084.htm
Ghana 	IMET - FY 2006 DoS Training	INTL MARITIME OFF	-	Western Naval Command, Sekondi-Takoradi	10/3/2005	12/9/2005	YORKTOWN, VA	1	13518	92084.htm
Ghana 	IMET - FY 2006 DoS Training	INTL MARITIME OFF	-	Eastern Naval Command, Tema	6/12/2006	8/18/2006	YORKTOWN, VA	1	17846	92084.htm
Ghana 	IMET - FY 2006 DoS Training	INTL MIL STUD PREP CRS	-	General Headquarters, Defense Intelligence	7/11/2006	7/24/2006	FORT LEVENWORTH, KS	1	8517	92084.htm
Ghana 	IMET - FY 2006 DoS Training	INTL OFF SCH (FOR AC&SC)	-	AIR FORCE HEADQUARTERS	6/19/2006	7/28/2006	MAXWELL AFB, AL	1	12907	92084.htm
Ghana 	IMET - FY 2006 DoS Training	JUDGE ADVOCATE OFF GRAD	-	Directorate of Legal Services, Accra	8/15/2005	5/26/2006	CHARLOTTESVILLE, VA	1	38132	92084.htm
Ghana 	IMET - FY 2006 DoS Training	NAVAL STAFF COL - 5 1/2 MO	-	Western Naval Command, Sekondi-Takoradi	1/11/2006	6/16/2006	NEWPORT, RI	1	44961	92084.htm
Ghana 	IMET - FY 2006 DoS Training	OFFICER INDOCTRINATION SCH	-	Western Naval Command, Sekondi-Takoradi	10/27/2005	3/1/2006	NEW LONDON, CT	1	18074	92084.htm
Ghana 	IMET - FY 2006 DoS Training	PARACHUTE RIGGER	-	Airborne Regiment, Tamale	5/8/2006	7/18/2006	US ARMY QM CNT & SCHOOL (VA)	1	1749	92084.htm
Ghana 	IMET - FY 2006 DoS Training	SOS INT'L OFF SCH CRS	-	Air Force HQ, Accra	1/3/2006	2/17/2006	MAXWELL AFB, AL	1	11164	92084.htm
Ghana 	IMET - FY 2006 DoS Training	SPECIALIZED ENG LANG TNG	-	Air Force HQ, Accra	2/27/2006	4/28/2006	LACKLAND AFB, TX	1	10190	92084.htm
Ghana 	IMET - FY 2006 DoS Training	SQUADRON OFFICER SCHOOL	-	Air Force HQ, Accra	2/21/2006	3/24/2006	MAXWELL AFB, AL	1	5563	92084.htm
Ghana 	IMET - FY 2006 DoS Training	SUPPLY	-	Air Force HQ, Accra	5/22/2006	6/5/2006	LACKLAND AFB, TX	1	1336	92084.htm
Ghana 	IMET - FY 2006 DoS Training	SUPPLY MANAGEMENT APR	-	Air Force Station, Takoradi	6/6/2006	7/21/2006	LACKLAND AFB, TX	1	7406	92084.htm
Ghana 	Regional Centers - FY 2006 DoD Training	African Defense Attach&#233; Course	-		11/14/2005	11/22/2005	Africa Center	1	237.71	92084.htm
Ghana 	Regional Centers - FY 2006 DoD Training	African Defense Attach&#233; Course	-		11/14/2005	11/22/2005	Africa Center	1	237.71	92084.htm
Ghana 	Regional Centers - FY 2006 DoD Training	ECOWAS	-		7/11/2006	7/13/2006	Africa Center	1	15059.26	92084.htm
Ghana 	Regional Centers - FY 2006 DoD Training	Junior Officers Counterterrorism Fellowship Seminar (CT Westpoint)	-		11/14/2005	11/17/2005	Africa Center	1	5607.3	92084.htm
