country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Vietnam	DoS East Asia and Pacific Region, Vietnam, Asia-Pacific Center, FY01	Executive Course 01-1	U.S. military staff and faculty	MOFA; Ministry of Defense	1/22/01	4/12/01	2 Asia-Pacific Center for Security Studies Honolulu, Hawaii		$27,854	10966
Vietnam	DoS East Asia and Pacific Region, Vietnam, Asia-Pacific Center, FY01	Executive Course 01-2	U.S. military staff and faculty	MOFA; Ministry of Defense	5/21/01	8/9/01	2 Asia-Pacific Center for Security Studies Honolulu, Hawaii		$27,567	10966
Albania	DoS Europe Region, Albania, Non-Security Assistance, Unified Command (Note 4), FY01	JCET	3/10 SFG, 7 SOS	ALBANIAN COMMAND BRIGADE	8/6/01	8/27/01	30 TIRANA		$32,976	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	ALLIED OFF PREP-INF OAC		Infantry Brigade, Korca	7/30/01	8/3/01	1 FT BENNING GA 31905-5468		$2,674	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	AMEDD OBC ALL CORPS (MS)		Military Unit 7010 (Military Hospital)	7/16/01	9/28/01	1 FT SAM HOUSTON TX 78234-6100		$9,100	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	AMERICAN LANGUAGE COURSE		Air Base 4030, Kucove	12/25/00	3/30/01	1 LACKLAND AFB, TX 78236		$10,620	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	AMERICAN LANGUAGE COURSE		Air Base 4030, Kucove	1/8/01	3/30/01	1 LACKLAND AFB, TX 78236		$9,584	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	AMERICAN LANGUAGE CRS		Naval District, Vlora	1/22/01	7/6/01	1 LACKLAND AFB, TX 78236-5259		$13,556	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	ARMY-PCHT			6/1/01	9/30/01	0		$160	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	DEF SEC ASST MGT/DISAM		General Staff, MOD, Ministry of Finance, Min of Finance, Procurement Agency. This MTT took place at the Grand Hotel, Tirana, Albania	9/11/01	9/23/01	0 Albania		$17,757	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	DISAM-MTT		General Staff, MOD, Min. of Finance, General Procurement Agency. This MTT took place in Tirana	9/11/01	9/23/01	20 Albania		$10,875	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	DLI IN-COUNTRY WORKSHOP		Foreign Language Center, Military Academy	6/28/01	7/24/01	0 Albania		$5,063	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	DLI IN-COUNTRY WORKSHOP		Foreign Language Center, Military Academy.	6/28/01	7/24/01	19 Albania		$7,262	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	ENGLISH LANGUAGE CRSE		Infantry Brigade, Korca	2/26/01	6/22/01	1 SAN ANTONIO TX 78236-5259		$11,616	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	ENGLISH LANGUAGE CRSE		Infantry Brigade in Gjirokastra	3/19/01	8/31/01	1 SAN ANTONIO TX 78236-5259		$14,997	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	ENGLISH LANGUAGE CRSE		Territorial Regiment, Gjirokastra	3/12/01	6/8/01	1 SAN ANTONIO TX 78236-5259		$9,682	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	ENGLISH LANGUAGE CRSE		Military Unit 7010 (Military Hospital), Tirana	1/22/01	7/6/01	1 SAN ANTONIO TX 78236-5259		$14,997	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	ENGLISH LANGUAGE CRSE		Electronic Intellegent Brigade, Air Forces, Tirana	4/9/01	7/27/01	1 SAN ANTONIO TX 78236-5259		$11,131	10966
Albania	DoS Europe Region, Albania, International Military Education and Training (IMET), FY01	GENERAL ENGLISH ONLY		MILITARY "SKENDERBEJ" ACADEMY	6/4/01	9/14/01	1 LACKLAND AFB, TX 78236		$10,490	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	INTERNATIONAL OFF LOG PREP		Infantry Brigade in Gjirokastra	9/10/01	9/21/01	1 FT LEE VA 23801-1705		$2,423	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	INTERNATIONAL OFFICER PREP		Territorial Regiment	6/19/01	7/6/01	1 FT LEAVENWORTH KS 66027-1352		$2,932	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	INTL OFF SCH & SOS		Air Base 4030, Kucove	4/9/01	6/29/01	1 MAXWELL AFB, AL 36112-6323		$8,110	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	INTL OFF SCH & SOS		Air Base 4030, Kucove	4/9/01	6/29/01	1 MAXWELL AFB, AL 36112-6323		$8,110	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	INTL OFF SCH (FOR AC&SC)		Air Force Command, Tirana	6/18/01	7/27/01	1 MAXWELL AFB, AL 36112-6323		$6,870	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	JOINT TRANSITION COURSE		J5, General Staff, MOD	1/3/01	1/5/01	1 NORFOLK, VA 23511-1702		$4,042	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	JT/COMB STAFF OFFICER SCHL		J5, General Staff, MOD	1/8/01	3/30/01	1 NORFOLK, VA 23511-1702		$10,425	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	MET ACQUISITION PHASE III		MOD, General Staff, National Proceurment Agency, ministry of finance, President's military Avicor. This MTT took place at International Hotel, Tirana	2/26/01	3/2/01	23 Albania		$32,257	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	MET DIILS		MOD, General Staff, Military Cort, Civilian judges, Min of Justice, General Attorny office	9/10/01	9/14/01	24 Albania		$22,926	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	MET INTERDICTION PLANNING		Naval District of Durresi, Naval District of Vlora and from Navy HQ in MOD.	5/7/01	5/11/01	21 Albania		$13,915	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	MTT/TRAINING AIDS		General Staff, MOD, Min of Finance, General Procurement Agency. This MTT took place in Tirana	9/11/01	9/23/01	0 Albania		$750	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	MTT/TRAINING AIDS		Foreign Language Center, Military Academy	6/28/01	7/24/01	0 Albania		$3,793	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	MTT/TRAINING AIDS		General Staff, MOD, Min of Finance, General Procurement Agency. This MTT took place in Tirana	9/11/01	9/23/01	0 Albania		$4,450	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	SPECIALIZED ENG LANG TNG		Civilian Protection Base, Unit No 1099, Tirana	6/4/01	8/3/01	1 SAN ANTONIO TX 78236-5259		$7,750	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	SPECIALIZED ENG LANG TNG		Air Force Command,Tirana	4/9/01	6/8/01	1 LACKLAND AFB, TX 78236		$9,746	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	TAT-LANGUAGE LAB INSTALL		Commando Brigade and CPB	4/3/01	5/30/01	0 Albania		$24,000	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	TOEFL PREPARATION		Member of Albanian Parliament	2/26/01	5/18/01	1 LACKLAND AFB, TX 78236		$8,978	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	TRAINING AIDS & DEVICES			6/1/01	9/30/01	0		$800	10966
Albania	Europe Region, Albania, International Military Education and Training (IMET), FY01	USA C&GSC OFF PREPARATORY		Territorial Regiment	7/9/01	7/20/01	1 FT LEAVENWORTH KS 66027-1352		$1,590	10966
Albania	DoS Europe Region, Albania, Section 506 (Note 1), FY01	OCONUS SEM SEARCH &		Navy	8/18/01	8/24/01	30 Albania		$0	10966
Albania	DoS Europe Region, Albania, Section 506 (Note 1), FY01	OCONUS SEM SEARCH &		Navy	8/20/01	8/24/01	30 Albania		$0	10966
Albania	DoS Europe Region, Albania, Marshall Center, FY01	Conferences	N/A	Multi Service Attendance	11/11/00	9/28/01	22 Various		$71,539	10966
Albania	DoS Europe Region, Albania, Marshall Center, FY01	Resident Courses	N/A	N/A	10/3/00	9/30/01	13 Marshall Center Garmish GE		$323,000	10966
Austria	DoS Europe Region, Austria, Non-Security Assistance, Unified Command (Note 4), FY01	JCET	3/10 SFG	JAEGERSCHULE	1/18/01	2/4/01	12 SAARFELDEN		$48,960	10966
Austria	DoS Europe Region, Austria, Non-Security Assistance, Unified Command (Note 4), FY01	JCET	2/19 SFG	AUSTRIAN JAEGERSCHULE	2/28/01	3/30/01	12 SAARFELDEN		$40,000	10966
Austria	DoS Europe Region, Austria, Marshall Center, FY01	Conferences	N/A	Multi Service Attendance	11/11/00	9/28/01	9 Various		$0	10966
Bosnia & Herzegovina	DoS Europe Region, Bosnia & Herzegovina, International Military Education and Training (IMET), FY01	AMERICAN LANGUAGE COURSE		Logistics Command, Federation Army	2/5/01	2/27/01	1 LACKLAND AFB, TX 78236		$523	10966
Bosnia & Herzegovina	DoS Europe Region, Bosnia & Herzegovina, International Military Education and Training (IMET), FY01	AMERICAN LANGUAGE COURSE		Logistics Command, Federation Army	3/5/01	7/27/01	1 LACKLAND AFB, TX 78236		$5,210	10966
