country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Antigua And Barbuda	DOD Western Hemisphere Region, Antigua And Barbuda, DoD Regional Centers for Strategic Studies,FY03	CHDS Programs	Center for Hemispheric Defense Studies	Ministry of Planning, Antigua and Barbuda Defence Force	3/24/2003	4/11/2003	Washington, D.C.	2	$14,654	34338
Antigua And Barbuda	DOD Western Hemisphere Region, Antigua And Barbuda, Drug Interdiction and Counter-Drug Activities, Section 1004,FY03	MTT OUTBOARD MTR MAINT CG9		Coast Guard	7/7/2003	7/12/2003	YORKTOWN, VA 23690	19	$0	34338
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET),FY03	AMEDD NCO BASIC		Defense Force	5/13/2003	8/26/2003	FT SAM HOUSTON TX 78234-6100	1	$11,579	34338
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET),FY03	AMEDD NCO BASIC		Defense Force	6/25/2002	10/22/2002	FT SAM HOUSTON TX 78234-6100	1	$12,607	34338
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET),FY03	AMMUNITION SPECIALIST		Special Service Unit	8/12/2002	10/24/2002	REDSTONE ARS AL 35897-6400	1	$2,163	34338
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET),FY03	BOARDING TEAM MEMBER EIMET		Coast Guard	3/3/2003	3/14/2003	PETALUMA, CA 94952-5000	1	$2,597	34338
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET),FY03	CHIEF PETTY OFFICER ACAD		Coast Guard	8/9/2003	9/10/2003	PETALUMA, CA 94952-5000	1	$4,454	34338
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET),FY03	CIVIL AFFAIRS		Defense Force	6/16/2003	7/15/2003	FT BRAGG NC 28310	1	$4,604	34338
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET),FY03	COMBINED LOG CCC-QM		Defense Force	1/13/2003	2/14/2003	FT LEE VA 23801-1509	1	$4,196	34338
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET),FY03	COMBINED LOG CPT CAREER		Defense Force	11/12/2002	1/10/2003	FT LEE VA 23801-1705	1	$5,160	34338
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET),FY03	COMBINED LOG CPT CAREER		Defense Force	2/18/2003	4/3/2003	FT LEE VA 23801-1705	1	$4,594	34338
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET),FY03	DAMAGE CONTROL A		Coast Guard	11/18/2002	3/6/2003	YORKTOWN, VA 23690-5000	1	$8,163	34338
