country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Armenia	DOD NIS Region, Armenia, Non-Security Assistance, Unified Command,FY02	Humanitarian Demining TRNG		Armenian Humanitarian Demining Center		5/3/02 9/16/02	Yerevan	48		21821
Armenia	DOS NIS Region, Armenia, International Military Education and Training (IMET),FY02	DVOT CONUS		Ministry of Defense. Five MOD officers participated in the OT	9/15/02	9/28/02		5	$10,000	21821
Armenia	DOS NIS Region, Armenia, International Military Education and Training (IMET),FY02	DVOT SUPPORT		Support costs for the Orientation Tour	9/15/02	9/28/02	Armenia	0	$34,344	21821
Armenia	DOS NIS Region, Armenia, International Military Education and Training (IMET),FY02	DVOT/OT CONTRACTOR		Contractor Support for the OT	9/15/02	9/28/02	Armenia	0	$15,000	21821
Armenia	DOS NIS Region, Armenia, International Military Education and Training (IMET),FY02	SUPPORT								21821
Armenia	DOS NIS Region, Armenia, International Military Education and Training (IMET),FY02	ESCORT OFFICER		U.S. military escort officer	9/15/02	9/28/02	Armenia	0	$3,871	21821
Armenia	DOS NIS Region, Armenia, International Military Education and Training (IMET),FY02	INTERPRETER-OFFICER		Ministry of Defense	9/15/02	9/28/02		1	$11,785	21821
Armenia	DOD NIS Region, Armenia, Marshall Center,FY02	Conferences	N/A	Multi Service	2/19/02	9/19/02	Various	84	$122,175	21821
Armenia	DOD NIS Region, Armenia, Marshall Center,FY02	Resident Course Training	N/A	Multi Service	10/1/01	9/30/02	Marshall Center Garmisch, GE	16	$119,910	21821
Azerbaijan	DOD NIS Region, Azerbaijan, Non-Security Assistance, Unified Command,FY02	Humanitarian Demining TRNG	96th CA, 4th POG, 10SFG, MU-8 NAVEUR (EOD)	Azerbaijan National Agency For Mine Action	4/1/02	9/17/02	Baku, Horadiz	107	$1,690,005	21821
Azerbaijan	DOS NIS Region, Azerbaijan, International Military Education and Training (IMET),FY02	DVOT/OT CONTRACTOR		Cancelled	9/16/02	9/30/02	Azerbaijan	0	$10,050	21821
Azerbaijan	DOS NIS Region, Azerbaijan, International Military Education and Training (IMET),FY02	SUPPORT								21821
Azerbaijan	DOS NIS Region, Azerbaijan, International Military Education and Training (IMET),FY02	LANG LAB A/V PACKAGE		Army	9/16/02	9/30/02		0	$5,187	21821
Azerbaijan	DOS NIS Region, Azerbaijan, International Military Education and Training (IMET),FY02	LANG LAB A/V PACKAGE		Army	9/16/02	9/30/02		0	$5,187	21821
Azerbaijan	DOS NIS Region, Azerbaijan, International Military Education and Training (IMET),FY02	LANG LAB SHIPPING/HANDLING		Army	9/16/02	9/30/02		0	$5,636	21821
Azerbaijan	DOS NIS Region, Azerbaijan, International Military Education and Training (IMET),FY02	LANG LAB SHIPPING/HANDLING		Army	9/16/02	9/30/02		0	$5,636	21821
Azerbaijan	NIS Region, Azerbaijan, International Military Education and Training (IMET), FY 02	LANG LAB VOLTAGE		Army	9/16/02	9/30/02		0	$1,180	21821
Azerbaijan	NIS Region, Azerbaijan, International Military Education and Training (IMET), FY 02	REGULATOR								21821
Azerbaijan	NIS Region, Azerbaijan, International Military Education and Training (IMET), FY 02	LANG LAB VOLTAGE		Army	9/16/02	9/30/02		0	$1,180	21821
Azerbaijan	NIS Region, Azerbaijan, International Military Education and Training (IMET), FY 02	REGULATOR								21821
Azerbaijan	NIS Region, Azerbaijan, International Military Education and Training (IMET), FY 02	LEVEL II 10 POS LANG LAB		Army	9/16/02	9/30/02		0	$21,809	21821
Azerbaijan	NIS Region, Azerbaijan, International Military Education and Training (IMET), FY 02	LEVEL II 10 POS LANG LAB		Army	9/16/02	9/30/02		0	$21,809	21821
