country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Angola	IMET-1 - FY 2007 DoS Training	AIR COMD & STAFF COLLEGE	US unit not specified in 2007-2008 report	Air Force	8/9/2006	6/11/2007	MAXWELL AFB, AL	1	45141 	126573
Angola	IMET-1 - FY 2007 DoS Training	AMERICAN LANGUAGE COURSE	US unit not specified in 2007-2008 report	Navy	10/23/2006	2/9/2007	DLIELC, LACKLAND AFB TX	2	31300 	126573
Angola	IMET-1 - FY 2007 DoS Training	AMERICAN LANGUAGE COURSE	US unit not specified in 2007-2008 report	Air Force	5/14/2007	6/8/2007	DLIELC, LACKLAND AFB TX	1	11920 	126573
Angola	IMET-1 - FY 2007 DoS Training	AMERICAN LANGUAGE CRS(ALC)	US unit not specified in 2007-2008 report	Navy	6/19/2006	12/28/2006	DLIELC, LACKLAND AFB TX	1	23581 	126573
Angola	IMET-1 - FY 2007 DoS Training	BASIC OFFICER LEADER II	US unit not specified in 2007-2008 report	Army	5/11/2007	6/22/2007	FIELD ARTILLERY SCHOOL	1	5900 	126573
Angola	IMET-1 - FY 2007 DoS Training	ENGLISH LANGUAGE CRSE	US unit not specified in 2007-2008 report	Army	7/10/2006	12/29/2006	AIR FORCE SECURITY ASSISTANCE TRAINING	1	19560 	126573
Angola	IMET-1 - FY 2007 DoS Training	ENGLISH LANGUAGE CRSE	US unit not specified in 2007-2008 report	Army	8/21/2006	12/15/2006	AIR FORCE SECURITY ASSISTANCE TRAINING	1	19030 	126573
Angola	IMET-1 - FY 2007 DoS Training	ENGLISH LANGUAGE CRSE	US unit not specified in 2007-2008 report	Army	12/18/2006	1/12/2007	DLIELC, LACKLAND AFB TX	1	5658 	126573
Angola	IMET-1 - FY 2007 DoS Training	ENGLISH LANGUAGE CRSE	US unit not specified in 2007-2008 report	Army	1/1/2007	4/27/2007	DLIELC, LACKLAND AFB TX	1	14172 	126573
Angola	IMET-1 - FY 2007 DoS Training	GENERAL ENGLISH LANG TNG	US unit not specified in 2007-2008 report	Air Force	1/1/2007	5/25/2007	DLIELC, LACKLAND AFB TX	2	38284 	126573
Angola	IMET-1 - FY 2007 DoS Training	HIV/AIDS CONFERENCE	US unit not specified in 2007-2008 report	Air Force	12/2/2006	12/8/2006	DIMO	2	11770 	126573
Angola	IMET-1 - FY 2007 DoS Training	INSTRUCTOR DEVELOPMENT CRS	US unit not specified in 2007-2008 report	Navy	4/16/2007	4/27/2007	U S NAV SMALL CRAFT INSTR AND TECH TRNG SCH STENNIS SPACE CTR MS	2	5968 	126573
Angola	IMET-1 - FY 2007 DoS Training	INTL CRISIS CMD/CTRL	US unit not specified in 2007-2008 report	Navy	1/8/2007	1/19/2007	COGARD TRAINING CENTER YORKTOWN VA	1	3783 	126573
Angola	IMET-1 - FY 2007 DoS Training	INTL DEFENSE MGT CRS	US unit not specified in 2007-2008 report	Navy	9/25/2006	12/8/2006	MONTEREY, CA	1	28041 	126573
Angola	IMET-1 - FY 2007 DoS Training	INTL LEAD & MGT G-P-OLAM	US unit not specified in 2007-2008 report	Navy	1/22/2007	1/26/2007	COGARD TRAINING CENTER YORKTOWN VA	1	2572 	126573
Angola	IMET-1 - FY 2007 DoS Training	INTL MARITIME OFF	US unit not specified in 2007-2008 report	Navy	1/29/2007	4/6/2007	COGARD TRAINING CENTER YORKTOWN VA	1	8639 	126573
Angola	IMET-1 - FY 2007 DoS Training	INTL OFF SCH (FOR AC&SC)	US unit not specified in 2007-2008 report	Air Force	6/18/2007	7/27/2007	MAXWELL AFB, AL	1	11975 	126573
Angola	IMET-1 - FY 2007 DoS Training	MET DIILS JOINT CONUS PLAN	US unit not specified in 2007-2008 report	Navy	11/14/2006	11/20/2006	NEWPORT, RI	1	52892 	126573
Angola	IMET-1 - FY 2007 DoS Training	OUTBOARD MTR MT & OVHL	US unit not specified in 2007-2008 report	Navy	2/16/2007	4/12/2007	U S NAV SMALL CRAFT INSTR AND TECH TRNG SCH STENNIS SPACE CTR MS	2	23948 	126573
Angola	IMET-1 - FY 2007 DoS Training		US unit not specified in 2007-2008 report					24	$364,134 	126573
Angola	Regional Centers - FY 2007 DoD Training	African Defense Attache Seminar	US unit not specified in 2007-2008 report	Embassy of Angola	11/13/2006	11/21/2006	African Center for Strategic Studies	2	0 	126573
Angola	Regional Centers - FY 2007 DoD Training	Maritime Safety & Security Ministerial Conference	US unit not specified in 2007-2008 report	Ministry of Defense	11/13/2006	11/15/2006	African Center for Strategic Studies	1	12606.72 	126573
Angola	Regional Centers - FY 2007 DoD Training	Maritime Safety & Security Ministerial Conference	US unit not specified in 2007-2008 report	Angolan Naval Warfare School	11/13/2006	11/15/2006	African Center for Strategic Studies	3	37586.16 	126573
Angola	Regional Centers - FY 2007 DoD Training	Next Generation of African Military Leaders	US unit not specified in 2007-2008 report	Embassy of Angola	6/18/2007	7/13/2007	African Center for Strategic Studies	1	10211.88 	126573
Angola	Regional Centers - FY 2007 DoD Training	Senior Leaders Seminar	US unit not specified in 2007-2008 report	Ministry of Defense	2/25/2007	3/9/2007	African Center for Strategic Studies	2	37977.44 	126573
Angola	Regional Centers - FY 2007 DoD Training		US unit not specified in 2007-2008 report					9	$98,382 	126573
Benin	CTFP - FY 2007 DoD Training	MET REGIONAL DIILS	US unit not specified in 2007-2008 report	Navy	4/9/2007	4/13/2007	SENEGAL (IN COUNTRY TRAINING)	3	7518 	126573
Benin	CTFP - FY 2007 DoD Training		US unit not specified in 2007-2008 report					3	$7,518 	126573
Benin	GPOI - FY 2007 DoS Training	ACOTA Benin EMI	US unit not specified in 2007-2008 report	N/A	8/13/2007	8/17/2007	Ouidah	25	90920 	126573
Benin	GPOI - FY 2007 DoS Training	ACOTA Benin TPMD/CSOS/CPX/CAX	US unit not specified in 2007-2008 report	UNK	8/13/2007	9/14/2007	Ouidah	20	269892 	126573
Benin	GPOI - FY 2007 DoS Training	ACOTA Benin TPMD/CSOS/CPX/CAX	US unit not specified in 2007-2008 report	UNK	8/13/2007	9/14/2007	Ouidah	31	314875 	126573
Benin	GPOI - FY 2007 DoS Training		US unit not specified in 2007-2008 report					76	$675,687 	126573
Benin	IMET-1 - FY 2007 DoS Training	NAVAL STAFF COL - 5 1/2 MO	US unit not specified in 2007-2008 report	Navy	1/10/2007	6/19/2007	NAVAL STAFF COLLEGE NEWPORT RI	1	60260 	126573
Benin	IMET-1 - FY 2007 DoS Training	SOS INT'L OFF SCH CRS	US unit not specified in 2007-2008 report	Air Force	9/11/2006	10/27/2006	MAXWELL AFB, AL	1	7390 	126573
Benin	IMET-1 - FY 2007 DoS Training	SPECIALIZED ENG LANG TNG	US unit not specified in 2007-2008 report	Air Force	7/2/2007	8/31/2007	DLIELC, LACKLAND AFB TX	1	20190 	126573
Benin	IMET-1 - FY 2007 DoS Training	SQUADRON OFFICER SCHOOL	US unit not specified in 2007-2008 report	Air Force	11/1/2006	12/8/2006	MAXWELL AFB, AL	1	3248 	126573
Benin	IMET-1 - FY 2007 DoS Training		US unit not specified in 2007-2008 report					4	$91,088 	126573
Benin	IMET-X - FY 2007 DoS Training	INTL DEFENSE MGT CRS	US unit not specified in 2007-2008 report	Navy	9/25/2006	12/8/2006	MONTEREY, CA	1	30324 	126573
Benin	IMET-X - FY 2007 DoS Training	LANGUAGE INSTRUCTOR/ADV	US unit not specified in 2007-2008 report	Air Force	8/14/2006	12/1/2006	DLIELC, LACKLAND AFB TX	1	17281 	126573
Benin	IMET-X - FY 2007 DoS Training	LANGUAGE INSTRUCTOR/BASIC	US unit not specified in 2007-2008 report	Air Force	5/29/2006	12/1/2006	DLIELC, LACKLAND AFB TX	1	22542 	126573
Benin	IMET-X - FY 2007 DoS Training	MANAGING ENG LANG TNG(MELT	US unit not specified in 2007-2008 report	Air Force	8/14/2006	10/6/2006	DLIELC, LACKLAND AFB TX	1	12126 	126573
Benin	IMET-X - FY 2007 DoS Training	MET DIILS SEMINARS	US unit not specified in 2007-2008 report	Navy	7/23/2007	7/27/2007	BENIN (IN COUNTRY TRAINING)	1	52791 	126573
Benin	IMET-X - FY 2007 DoS Training		US unit not specified in 2007-2008 report					5	$135,064 	126573
Benin	Regional Centers - FY 2007 DoD Training	Benin Community Chapter Meeting	US unit not specified in 2007-2008 report	ACSS Community Chapter in Benin	11/16/2006	11/16/2006	African Center for Strategic Studies	28	0 	126573
Benin	Regional Centers - FY 2007 DoD Training	Benin Community Chapter Workshop	US unit not specified in 2007-2008 report	ACSS Community Chapter in Benin	7/17/2007	7/17/2007	African Center for Strategic Studies	21	0 	126573
Benin	Regional Centers - FY 2007 DoD Training	Community Leadership Conference	US unit not specified in 2007-2008 report	Committee on Foreign Affairs	9/25/2007	9/28/2007	African Center for Strategic Studies	1	7126.77 	126573
Benin	Regional Centers - FY 2007 DoD Training	Community Leadership Conference	US unit not specified in 2007-2008 report	Ministry of Foreign Affairs	9/25/2007	9/28/2007	African Center for Strategic Studies	1	7022.26 	126573
Benin	Regional Centers - FY 2007 DoD Training	CT Workshop for Sub-Regional Organizations	US unit not specified in 2007-2008 report	Ministry of Defense	1/15/2007	1/18/2007	African Center for Strategic Studies	1	12003.2 	126573
Benin	Regional Centers - FY 2007 DoD Training	Maritime Safety & Security Ministerial Conference	US unit not specified in 2007-2008 report	Ministry of Foreign Affairs	11/13/2006	11/15/2006	African Center for Strategic Studies	1	7941.72 	126573
Benin	Regional Centers - FY 2007 DoD Training	Maritime Safety & Security Ministerial Conference	US unit not specified in 2007-2008 report	Benin Naval Forces	11/13/2006	11/15/2006	African Center for Strategic Studies	1	7941.72 	126573
Benin	Regional Centers - FY 2007 DoD Training	Maritime Safety & Security Ministerial Conference	US unit not specified in 2007-2008 report	Cotonou Port Authority	11/13/2006	11/15/2006	African Center for Strategic Studies	1	7941.72 	126573
Benin	Regional Centers - FY 2007 DoD Training	Maritime Safety & Security Ministerial Conference	US unit not specified in 2007-2008 report	Merchant Navy	11/13/2006	11/15/2006	African Center for Strategic Studies	1	7941.72 	126573
Benin	Regional Centers - FY 2007 DoD Training	Maritime Safety & Security Ministerial Conference	US unit not specified in 2007-2008 report	Ministry of Mines, Energy, and Hydraulics	11/13/2006	11/15/2006	African Center for Strategic Studies	1	7941.72 	126573
Benin	Regional Centers - FY 2007 DoD Training	Maritime Safety & Security Ministerial Conference	US unit not specified in 2007-2008 report	UNDP	11/13/2006	11/15/2006	African Center for Strategic Studies	2	15883.44 	126573
Benin	Regional Centers - FY 2007 DoD Training	Maritime Safety & Security Ministerial Conference	US unit not specified in 2007-2008 report	FONAC	11/13/2006	11/15/2006	African Center for Strategic Studies	1	7941.72 	126573
Benin	Regional Centers - FY 2007 DoD Training	Next Generation of African Military Leaders	US unit not specified in 2007-2008 report	Ministry of Defense	6/18/2007	7/13/2007	African Center for Strategic Studies	2	41267.44 	126573
Benin	Regional Centers - FY 2007 DoD Training	Senior Leaders Seminar	US unit not specified in 2007-2008 report	Ministry of Defense	2/25/2007	3/9/2007	African Center for Strategic Studies	1	18949.24 	126573
Benin	Regional Centers - FY 2007 DoD Training	Senior Leaders Seminar	US unit not specified in 2007-2008 report	Ministry of Foreign Affairs	2/25/2007	3/9/2007	African Center for Strategic Studies	1	18949.24 	126573
Benin	Regional Centers - FY 2007 DoD Training	Small Arms & Light Weapons Workshop	US unit not specified in 2007-2008 report	National Assembly	12/4/2006	12/7/2006	African Center for Strategic Studies	1	10189.57 	126573
Benin	Regional Centers - FY 2007 DoD Training	Small Arms & Light Weapons Workshop	US unit not specified in 2007-2008 report	Ministry of Foreign Affairs	12/4/2006	12/7/2006	African Center for Strategic Studies	1	10189.57 	126573
Benin	Regional Centers - FY 2007 DoD Training		US unit not specified in 2007-2008 report					66	$189,231 	126573
Botswana	ALP - FY 2007 DoD Training	T-37 ALP - SCHOLARSHIP	US unit not specified in 2007-2008 report	Air Force	2/24/2006	11/17/2006	COLOMBUS AFB MS	1	23848 	126573
Botswana	ALP - FY 2007 DoD Training		US unit not specified in 2007-2008 report					1	$23,848 	126573
Botswana	CTFP - FY 2007 DoD Training	INTEL OFF ADV-CT CLS 005/6	US unit not specified in 2007-2008 report	Army	10/1/2006	12/13/2006	INTELLIGENCE SCHOOL	1	11738 	126573
Botswana	CTFP - FY 2007 DoD Training	INTERNATIONAL OFFICER INTELLIGENCE CCC PREP	US unit not specified in 2007-2008 report	Army	5/14/2007	5/25/2007	INTELLIGENCE SCHOOL	1	6982 	126573
Botswana	CTFP - FY 2007 DoD Training	RANGER	US unit not specified in 2007-2008 report	Army	8/29/2006	10/27/2006	INFANTRY SCHOOL	1	2696 	126573
Botswana	CTFP - FY 2007 DoD Training	RANGER-CT CLS 011/06	US unit not specified in 2007-2008 report	Army	10/1/2006	10/27/2006	INFANTRY SCHOOL	1	2680 	126573
Botswana	CTFP - FY 2007 DoD Training	SPEC/OPS COMBTNG TERRORISM	US unit not specified in 2007-2008 report	Air Force	6/4/2007	6/15/2007	HURLBURT FIELD, FL	1	10275 	126573
Botswana	CTFP - FY 2007 DoD Training		US unit not specified in 2007-2008 report					5	$34,371 	126573
Botswana	FMF - FY 2007 DoS Training	ARCRFT STRUCT MAINT APPR	US unit not specified in 2007-2008 report	Air Force	12/11/2006	4/12/2007	DET 2, 361TRS AT PENSACOLA NAS	1	14446 	126573
