country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	cost	source
Belarus 	Regional Centers - FY 2006 DoD Training	PSP0617--Cyber Defense	-	MoD	10/24/2005	10/28/2005	George C. Marshall European Center for Security Studies	1	1857	92086.htm
Belarus 	Regional Centers - FY 2006 DoD Training	PTSS 05-7	-	MFA	9/30/2005	11/4/2005	George C. Marshall European Center for Security Studies	1	4157	92086.htm
Bosnia & Herzegovina 	CTFP - FY 2006 DoD Training	699 SPECIAL OPERATIONS - MS	-	Air Force, AF BIH	10/1/2005	9/22/2006	MONTEREY, CA	1	83358	92086.htm
Bosnia & Herzegovina 	CTFP - FY 2006 DoD Training	MET CT-RESP TO TERRORISM	-	7-AF BIH, 3- Ministry of Defense; 7- Ministry of Security; 4-Ministry of Interior	6/19/2006	6/30/2006	BOSNIA-HERZEGOVINA	21	79583	92086.htm
Bosnia & Herzegovina 	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	Ministry of Security	8/28/2006	9/8/2006	BDH	1	2700	92086.htm
Bosnia & Herzegovina 	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	Ministry of Foreign Affairs	8/28/2006	9/8/2006	BDH	1	2700	92086.htm
Bosnia & Herzegovina 	FMF - FY 2006 DoS Training	MTT - MOBILE TRAINING TEAM	-	Armed Forces of BiH, EoD Unit	7/14/2005	9/30/2006	FORT MONROE, VA	33	299703	92086.htm
Bosnia & Herzegovina 	FMF - FY 2006 DoS Training	MTT - MOBILE TRAINING TEAM	-	Joint Staff, Operations Command, Armed Forces of BiH	1/23/2006	1/27/2006	PENSACOLA, FL	26	49925	92086.htm
Bosnia & Herzegovina 	FMF - FY 2006 DoS Training	MTT - MOBILE TRAINING TEAM	-	Armed Forces of BiH, EoD Unit	1/26/2006	9/30/2006	FORT MONROE, VA	30	360000	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	AIR COMD & STAFF COLLEGE	-	Federation Army Air Force Command, Sarajevo	8/3/2005	6/5/2006	MAXWELL AFB, AL	1	40891	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE COURSE	-	Air Force Command	4/3/2006	6/9/2006	LACKLAND AFB, TX	1	17948	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE COURSE	-	Officers' Development Center, Banja Luka	4/17/2006	8/18/2006	LACKLAND AFB, TX	1	14824	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Armed Forces of BIH	8/1/2005	10/7/2005	LACKLAND AFB, TX	1	9262	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Armed Forces of BiH	11/28/2005	2/3/2006	LACKLAND AFB, TX	1	9408	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Armed Forces of BiH, Banja Luka	12/12/2005	4/7/2006	LACKLAND AFB, TX	1	14835	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Operations Command, Deputy Commander	4/3/2006	6/23/2006	LACKLAND AFB, TX	1	10656	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	15th Motorized Bde, AF of BiH	6/12/2006	8/11/2006	LACKLAND AFB, TX	1	9126	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	1st Guards' Armored-Mechanized BDE	6/12/2006	8/11/2006	LACKLAND AFB, TX	1	9126	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	CIVIL AFFAIRS QUAL	-	Air Defense Squadron, Army of Bih, Banja Luka	7/24/2006	9/22/2006	FORT BRAGG, NC	1	6254	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	CMD & GEN STAFF OFF PREP	-	2nd Mechanized Bde, AF BiH	7/25/2006	8/11/2006	FORT LEVENWORTH, KS	1	4622	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	DISASTER PREP OPS SPEC	-	1st Division, AF BiH	4/3/2006	4/28/2006	FORT LEONARD WOOD, MO	1	6131	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	ENGINEER OFF CPT CAREER	-	Armed Forces of BiH	1/17/2006	6/9/2006	FORT LEONARD WOOD, MO	1	15489	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	Armed Forces of BiH	10/10/2005	12/16/2005	LACKLAND AFB, TX	1	8529	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	2nd Mechanized Bde, AF BiH	4/3/2006	6/16/2006	LACKLAND AFB, TX	1	9062	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	1st Guards Bde, Mostar, AF BiH	4/17/2006	6/23/2006	LACKLAND AFB, TX	1	8237	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	ENGR CCC INT'L STU PREP	-	Armed Forces of BiH	1/2/2006	1/13/2006	FORT LEONARD WOOD, MO	1	2643	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	GENERAL ENGLISH LANG TNG	-	Armed Forces of BiH, Banja Luka	8/15/2005	12/30/2005	LACKLAND AFB, TX	1	15841	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	IF PREPARATORY COURSE	-	Air Force, AF BiH	6/14/2006	8/4/2006	FORT MCNAIR, WASH DC	1	49231	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	INSPECTOR GENERAL	-	Joint Staff, AF BiH	7/10/2006	7/28/2006	FORT BELVOIR, VA	1	8983	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	INSPECTOR GENERAL	-	Joint Staff, AF BiH	7/10/2006	7/28/2006	FORT BELVOIR, VA	1	9589	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	INTERMEDIATE LEVEL EDUC	-	Armed Forces of BiH, Banja Luka	8/15/2005	6/16/2006	FORT LEVENWORTH, KS	1	39132	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	INTL DEFENSE MGT CRS	-	Armed Forces of BiH, Banja Luka	9/26/2005	12/9/2005	MONTEREY, CA	1	19555	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	INTL DEFENSE MGT CRS	-	Armed Forces of BiH	2/6/2006	4/19/2006	MONTEREY, CA	1	21388	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	INTL EOD PH II	-	Armed Forces of BiH, Banja Luka	6/15/2006	9/19/2006	EGLIN AFB, FL	1	9762	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	INTL EOD PHASE I	-	Armed Forces of BiH, Banja Luka	4/12/2006	6/14/2006	EGLIN AFB, FL	1	7087	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	INTL MIL STUD PREP CRS	-	2nd Mechanized Bde, AF BiH	7/11/2006	7/24/2006	FORT LEVENWORTH, KS	1	5005	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	INTL OFF SCH (FOR AC&SC)	-	Air Force Command	6/19/2006	7/28/2006	MAXWELL AFB, AL	1	9148	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	LANGUAGE INSTRUCTOR/ADV	-	Joint Staff of the AF BiH	10/10/2005	1/27/2006	LACKLAND AFB, TX	1	14004	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	LANGUAGE INSTRUCTOR/BASIC	-	Armed Forces of BiH	5/30/2005	12/2/2005	LACKLAND AFB, TX	1	16598	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	LANGUAGE INSTRUCTOR/BASIC	-	Armed Forces of BiH, Banja Luka	1/2/2006	7/7/2006	LACKLAND AFB, TX	1	16770	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	MANAGING ENG LANG TNG	-	Armed Forces of BiH	8/15/2005	10/7/2005	LACKLAND AFB, TX	1	8423	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	MET CIV-MILITARY RELATIONS	-	Joint Staff, Armed Forces of BiH	4/3/2006	4/5/2006	BOSNIA-HERZEGOVINA	26	78494	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	MET CIV-MILITARY RELATIONS	-	2-MoD, 18-Armed Forces of BiH	7/17/2006	7/21/2006	BOSNIA-HERZEGOVINA	20	36415	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	MET DIILS SEMINARS	-	Armed Forces BiH	3/13/2006	3/17/2006	BOSNIA-HERZEGOVINA	15	32260	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	MIL & PCKEEP OPS IAW ROL	-	Armed Forces of BIH	10/10/2005	11/17/2005	NEWPORT, RI	1	14625	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	MIL OPS OTHER THAN WAR	-	1st Division, AF BiH	5/1/2006	5/5/2006	NORFOLK, VA	1	1085	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	OT PARTICIPANT	-	Joint Staff, Armed Forces of BiH	5/13/2006	5/20/2006	FORT MONROE, VA	1	2112	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	OT PARTICIPANT	-	Joint Staff, Armed Forces of BiH	5/13/2006	5/20/2006	FORT MONROE, VA	1	2112	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	OT PARTICIPANT	-	Ministry of Defense of BiH	5/13/2006	5/20/2006	FORT MONROE, VA	1	2112	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	OT PARTICIPANT	-	Operational Command, Armed Forces of BiH	5/13/2006	5/20/2006	FORT MONROE, VA	1	2112	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	SPECIALIZED ENG LANG TNG	-	Air Force, AF BiH	4/10/2006	6/9/2006	LACKLAND AFB, TX	1	8066	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	SPECIALIZED ENG LANG TNG	-	Air Defense Squadron, Army of Bih, Banja Luka	5/8/2006	7/7/2006	LACKLAND AFB, TX	1	8066	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	SR INTERNATIONAL DEF MGT	-	Operations Command, Deputy Commander	6/26/2006	7/20/2006	MONTEREY, CA	1	8928	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	U.S. ARMY SERGEANTS MAJOR	-	Armed Forces of BiH	8/1/2005	5/19/2006	FORT BLISS, TX	1	42905	92086.htm
Bosnia & Herzegovina 	IMET - FY 2006 DoS Training	U.S. ARMY SGT MAJOR PREP	-	1st Guards Bde, Mostar, AF BiH	7/10/2006	8/4/2006	FORT BLISS, TX	1	8198	92086.htm
Bosnia & Herzegovina 	Democracy Building	Program--German	-	MoD	4/17/2006	5/12/2006	George C. Marshall European Center for Security Studies	2	0	92086.htm
Bosnia & Herzegovina 	Democracy Building	PASS 05-6	-	MOD	9/16/2005	12/15/2005	George C. Marshall European Center for Security Studies	4	21428	92086.htm
Bosnia & Herzegovina 	Democracy Building	PASS 06-1	-	MoD	1/16/2006	4/13/2006	George C. Marshall European Center for Security Studies	5	47285	92086.htm
Bosnia & Herzegovina 	Democracy Building	PASS 06-4	-	MoD	5/15/2006	8/11/2006	George C. Marshall European Center for Security Studies	5	47286	92086.htm
Bosnia & Herzegovina 	Democracy Building	PTSS 05-7	-	MFA	9/30/2005	11/4/2005	George C. Marshall European Center for Security Studies	1	4157	92086.htm
Bosnia & Herzegovina 	Democracy Building	PTSS 06-2	-	MoD	1/27/2006	3/3/2006	George C. Marshall European Center for Security Studies	1	6057	92086.htm
Bosnia & Herzegovina 	Democracy Building	SES 06-3	-	MoD	4/24/2006	5/4/2006	George C. Marshall European Center for Security Studies	2	4676	92086.htm
Bosnia & Herzegovina 	Democracy Building	SES 06-6	-	Ministry of Security	8/28/2006	9/8/2006	George C. Marshall European Center for Security Studies	1	2338	92086.htm
Bosnia & Herzegovina 	Democracy Building	SES 06-6	-	MFA	8/28/2006	9/8/2006	George C. Marshall European Center for Security Studies	1	2338	92086.htm
Bosnia & Herzegovina 	Democracy Building	Support for PSOTC Curriculum Expansion Project	-	MOD	3/20/2006	3/22/2006	George C. Marshall European Center for Security Studies	0	117	92086.htm
Croatia 	CTFP - FY 2006 DoD Training	CIV-MIL RESP TO TERRORISM	-	Military Police, 66th MP Battalion	9/11/2006	9/22/2006	MONTEREY, CA	1	9741	92086.htm
Croatia 	CTFP - FY 2006 DoD Training	CNTRTERRORISM FELLOWS PRGM	-	Military Security Agency	10/1/2005	4/21/2006	FORT MCNAIR, WASH DC	1	45224	92086.htm
Croatia 	CTFP - FY 2006 DoD Training	INTEL OFF ADV-CT CLS 005/6	-	A-2, Croatian Air Force Headquarters	7/17/2006	9/30/2006	FORT HUACHUCA, AZ	1	7365	92086.htm
Croatia 	CTFP - FY 2006 DoD Training	MET CT- REGIONAL CIV-MIL	-	Military Security Agency	6/19/2006	6/30/2006	BOSNIA-HERZEGOVINA	1	1784	92086.htm
Croatia 	CTFP - FY 2006 DoD Training	MET CT- REGIONAL CIV-MIL	-	Military Security Agency	6/19/2006	6/30/2006	BOSNIA-HERZEGOVINA	1	1784	92086.htm
Croatia 	CTFP - FY 2006 DoD Training	RC NATIONAL SECURITY	-	J-2, General Staff	7/10/2006	7/21/2006	FORT MCNAIR, WASH DC	1	1385	92086.htm
Croatia 	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	Military Security Agency	5/26/2006	6/30/2006	BDH	1	5500	92086.htm
Croatia 	CTFP - FY 2006 DoD Training	SPEC/OPS COMBTNG TERRORISM	-	350th Military Intelligence Battalion	8/14/2006	8/25/2006	HURLBURT FIELD, FL	1	14479	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	Arms Control Seminar	-	MOD	4/25/2006	4/28/2006	George C. Marshall European Center for Security Studies	3	146	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	Economic, financial, military, and educational aspects of defense transformation	-	RCDRM	4/8/2006	4/12/2006	George C. Marshall European Center for Security Studies	2	100	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	Global Security	-	MOD	12/20/2005	12/20/2005	George C. Marshall European Center for Security Studies	20	760	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	PASS 05-6	-	MOD	9/16/2005	12/15/2005	George C. Marshall European Center for Security Studies	3	16071	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	PASS 05-6	-	Ministry of Interior	9/16/2005	12/15/2005	George C. Marshall European Center for Security Studies	1	5357	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	PASS 06-1	-	MoD	1/16/2006	4/13/2006	George C. Marshall European Center for Security Studies	4	37828	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	PASS 06-4	-	MoD	5/15/2006	8/11/2006	George C. Marshall European Center for Security Studies	2	18914	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	PASS 06-4	-	MFA	5/15/2006	8/11/2006	George C. Marshall European Center for Security Studies	1	9457	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	PASS 06-4	-	Academia	5/15/2006	8/11/2006	George C. Marshall European Center for Security Studies	1	9457	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	PSP0617--Cyber Defense	-	MOD	10/24/2005	10/28/2005	George C. Marshall European Center for Security Studies	2	3714	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	PTSS 05-7	-	MoD	9/30/2005	11/4/2005	George C. Marshall European Center for Security Studies	1	4157	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	PTSS 06-2	-	Division of Terrorism and Extreme Violence within Organized Crime	1/27/2006	3/3/2006	George C. Marshall European Center for Security Studies	1	6057	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	PTSS 06-5	-	MoD	5/26/2006	6/30/2006	George C. Marshall European Center for Security Studies	2	12114	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	SES 06-3	-	MoD	4/24/2006	5/4/2006	George C. Marshall European Center for Security Studies	1	2338	92086.htm
Croatia 	Regional Centers - FY 2006 DoD Training	SES 06-3	-	MFA	4/24/2006	5/4/2006	George C. Marshall European Center for Security Studies	1	2338	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	AMERICAN LANGUAGE CRS (ALC)	-	SF Brigade, Kojori	4/10/2006	9/30/2006	LACKLAND AFB, TX	1	18053	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	CNTRTERRORISM FELLOWS PRGM	-	J-5, GS, MoD, Tbilisi	10/1/2005	12/16/2005	FORT MCNAIR, WASH DC	1	16784	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	ENGINEER OFFICER BASIC	-	14th Tank Battalion, 1st Infantry Brigade, Vaziani	11/14/2005	4/5/2006	FORT LEONARD WOOD, MO	1	4539	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	ENGLISH LANGUAGE CRSE	-	J4, GS, MoD, Tbilisi	10/1/2005	10/14/2005	LACKLAND AFB, TX	1	655	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	ENGLISH LANGUAGE CRSE	-	J4, GS, MoD, Tbilisi	1/22/2006	9/15/2006	LACKLAND AFB, TX	1	10685	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	ENGLISH LANGUAGE CRSE	-	1st Infantry Brigade, Vaziani	3/13/2006	8/11/2006	LACKLAND AFB, TX	1	6555	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	ENGR OBC INT'L STU PREP	-	14th Tank Battalion, 1st Infantry Brigade, Vaziani	10/31/2005	11/11/2005	FORT LEONARD WOOD, MO	1	733	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	GENERAL ENGLISH LANGUAGE	-	Defense and Security Committee, Parliament of Georgia	1/30/2006	4/7/2006	LACKLAND AFB, TX	1	9891	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	GENERAL ENGLISH ONLY	-	14th Tank Battalion, 1st Infantry Brigade, Vaziani	10/1/2005	10/15/2005	LACKLAND AFB, TX	1	655	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	INF BOLC III-CT CLS 003/06	-	1st Infantry Brigade, Vaziani	8/28/2006	9/30/2006	FORT BENNING, GA	1	851	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	INTL MIL LAW DEV PRG-ILOMO	-	Defense and Security Committee, Parliament of Georgia	4/10/2006	6/30/2006	NEWPORT, RI	1	23136	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	QM OFFICER BASIC	-	J4, GS, MoD, Tbilisi	10/24/2005	2/16/2006	US ARMY QM CNT & SCHOOL (VA)	1	5774	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	J5, GS, MoD, Tbilisi	8/28/2006	9/8/2006	BDH	1	2702	92086.htm
Georgia 	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	National Security Council, Tbilisi	8/28/2006	9/8/2006	BDH	1	2702	92086.htm
Georgia 	FMF - FY 2006 DoS Training	AVIATION OFFICER BASIC	-	Marneuli AFB	8/22/2005	10/6/2005	FORT RUCKER, AL	1	1023	92086.htm
Georgia 	FMF - FY 2006 DoS Training	AVIATION OFFICER BASIC	-	UH-1H Squadron, Tbilisi	9/19/2005	11/3/2005	FORT RUCKER, AL	1	1023	92086.htm
Georgia 	FMF - FY 2006 DoS Training	AVN CAPTAINS CAREER - ALL	-	UH-1H Squadron, Tbilisi	11/1/2005	4/7/2006	FORT RUCKER, AL	1	4967	92086.htm
Georgia 	FMF - FY 2006 DoS Training	AVN MAINTENANCE MANAGER	-	UH-1H Squadron, Tbilisi	6/16/2006	8/23/2006	FORT RUCKER, AL	1	1723	92086.htm
Georgia 	FMF - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	UH-1H Squadron, Tbilisi	3/20/2006	7/28/2006	LACKLAND AFB, TX	1	5670	92086.htm
Georgia 	FMF - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	UH-1H Squadron, Tbilisi	3/20/2006	7/28/2006	LACKLAND AFB, TX	1	5670	92086.htm
Georgia 	FMF - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	UH-1H Squadron, Tbilisi	4/17/2006	8/25/2006	LACKLAND AFB, TX	1	5670	92086.htm
Georgia 	FMF - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	UH-1H Squadron, Tbilisi	6/19/2006	9/8/2006	LACKLAND AFB, TX	1	3605	92086.htm
Georgia 	FMF - FY 2006 DoS Training	MTT - MOBILE TRAINING TEAM	-	1st Recon Company, 1st Brigade	12/9/2005	4/15/2006	FORT MONROE, VA	101	260000	92086.htm
Georgia 	FMF - FY 2006 DoS Training	MTT - MOBILE TRAINING TEAM	-	1st Engineer Company	12/9/2005	4/15/2006	FORT MONROE, VA	86	36234	92086.htm
Georgia 	FMF - FY 2006 DoS Training	MTT - MOBILE TRAINING TEAM	-	1st Maintenance Company, 1st Brigade-70 2nd Maintenance Company, 2nd Brigade-70	1/25/2006	9/30/2006	FORT MONROE, VA	140	285000	92086.htm
Georgia 	FMF - FY 2006 DoS Training	MTT - MOBILE TRAINING TEAM	-	1st Supply Company, 1st Brigade-80 2nd Supply Company, 2nd Brigade-80	1/25/2006	9/30/2006	FORT MONROE, VA	160	320000	92086.htm
Georgia 	FMF - FY 2006 DoS Training	MTT PRE-DEPLOY PREP - USMC - MTT MARINE CORPS	-	KTA Instructors	3/27/2006	5/28/2006	GEORGIA	40	33285	92086.htm
Georgia 	FMF - FY 2006 DoS Training	RW INST FLT EXAM - ALL	-	UH-1H Squadron, Tbilisi	6/6/2006	7/28/2006	FORT RUCKER, AL	1	20657	92086.htm
Georgia 	FMF - FY 2006 DoS Training	RW INST FLT EXAM - ALL	-	UH-1H Squadron, Tbilisi	7/5/2006	8/25/2006	FORT RUCKER, AL	1	20657	92086.htm
Georgia 	FMF - FY 2006 DoS Training	SPECIALIZED ENG LANG TNG	-	UH-1H Squadron, Tbilisi	8/15/2005	10/14/2005	LACKLAND AFB, TX	1	1375	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AIRBORNE	-	SF Brigade, Kojori	11/29/2005	12/16/2005	FORT BENNING, GA	1	2597	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AIRBORNE	-	National Defense Academy, Tbilisi	11/29/2005	12/16/2005	FORT BENNING, GA	1	2597	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AMEDD OBC ALL CORPS - MS	-	Krtsanisi Training Base	9/12/2005	11/22/2005	FORT SAM HOUSTON, TX	1	10680	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Defense and Security Committee, Parliament of Georgia	10/10/2005	4/7/2006	LACKLAND AFB, TX	1	18990	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Defense and Security Committee, Parliament of Georgia	10/10/2005	4/7/2006	LACKLAND AFB, TX	1	18990	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Arms and Techniques Support Base, Tbilisi	1/23/2006	7/7/2006	LACKLAND AFB, TX	1	17742	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	G-4, National Defense Academy, Tbilisi	1/23/2006	7/7/2006	LACKLAND AFB, TX	1	17742	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	1st Infantry Brigade, Vaziani	1/23/2006	8/4/2006	LACKLAND AFB, TX	1	20278	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	12th Commando Battalion, 1st Infantry Brigade, Vaziani	1/23/2006	8/4/2006	LACKLAND AFB, TX	1	20278	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	GS MoD, Tbilisi	2/27/2006	7/14/2006	LACKLAND AFB, TX	1	23766	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	11th Light Infantry Battalion, Tbilisi	3/6/2006	8/25/2006	LACKLAND AFB, TX	1	18306	92086.htm
Georgia 	IMET - FY 2006 DoS Training	ARMOR OFFICER BASIC (M1/A1)	-	2nd Infantry Brigade, Kutaisi	6/21/2005	10/27/2005	FORT KNOX, KY	1	21898	92086.htm
Georgia 	IMET - FY 2006 DoS Training	ARNG PRE-RANGER	-	National Defense Academy, Tbilisi	1/21/2006	2/5/2006	FORT BENNING, GA	1	4242	92086.htm
Georgia 	IMET - FY 2006 DoS Training	ARNG PRE-RANGER	-	SF Brigade, Kojori	1/21/2006	2/5/2006	FORT BENNING, GA	1	2202	92086.htm
Georgia 	IMET - FY 2006 DoS Training	ARNG PRE-RANGER	-	1st Light Infantry Battalion, 2nd Infantry Brigade, Kutaisi	1/21/2006	2/5/2006	FORT BENNING, GA	1	4242	92086.htm
Georgia 	IMET - FY 2006 DoS Training	AUDIO VISUAL PACKAGE	-	2nd Infantry Brigade, Kutaisi	10/1/2005	10/31/2005	NEW CUMBERLAND, PA	1	3000	92086.htm
Georgia 	IMET - FY 2006 DoS Training	BASIC OFFICER CRS USMC	-	16th Mountain Battalion, Sachkhere	9/5/2005	3/17/2006	QUANTICO, VA	1	15362	92086.htm
Georgia 	IMET - FY 2006 DoS Training	BASIC OFFICER CRS USMC	-	Marine Battalion, GG NAVY, Poti	9/5/2005	3/17/2006	QUANTICO, VA	1	15362	92086.htm
Georgia 	IMET - FY 2006 DoS Training	BUDGET PREP EXEC & ACCT	-	Defense Plenning Division, MoD, Tbilisi	8/7/2006	8/16/2006	MONTEREY, CA	1	3463	92086.htm
Georgia 	IMET - FY 2006 DoS Training	CMD & GEN STAFF OFF PREP	-	2nd Infantry Brigade, Kutaisi	1/30/2006	2/8/2006	FORT LEVENWORTH, KS	1	4028	92086.htm
Georgia 	IMET - FY 2006 DoS Training	CMD & GEN STAFF OFF PREP	-	2nd Infantry Brigade, Senaki	7/25/2006	8/11/2006	FORT LEVENWORTH, KS	1	4622	92086.htm
Georgia 	IMET - FY 2006 DoS Training	COMB STRAT INTEL TNG PRGM	-	NAVAL Forces, Poti	9/26/2005	11/10/2005	WASHINGTON, DC	1	11690	92086.htm
Georgia 	IMET - FY 2006 DoS Training	COMBAT ENGR OFFICER USMC	-	16th Mountain Battalion, Sachkhere	3/22/2006	7/13/2006	CAMP LEJEUNE, NC	1	11630	92086.htm
Georgia 	IMET - FY 2006 DoS Training	COMMAND & STAFF COLL USMC	-	J-2 Intelligence Department, GS, MoD	7/18/2005	6/7/2006	QUANTICO, VA	1	56687	92086.htm
Georgia 	IMET - FY 2006 DoS Training	ENGINEER OFF CPT CAREER	-	1st Brigade, 11th Infantry Battalion, Vaziani	5/8/2006	9/27/2006	FORT LEONARD WOOD, MO	1	15593	92086.htm
Georgia 	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	National Defense Academy, Tbilisi	3/14/2005	11/4/2005	LACKLAND AFB, TX	1	22902	92086.htm
