country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Antigua And Barbuda	DOD Western Hemisphere Region, Antigua And Barbuda, DoD Regional Centers for Strategic Studies, FY04	CHDS Programs	Center for Hemispheric Defense Studies	Ministry of Foreign Affairs	1/26/2004	2/13/2004	Washington, DC	1	$5,700	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	FOOD SERVICE SPECIALIST A		Antigua and Barbuda Defence Force, Service Support Battalion	5/24/2004	8/13/2004	PETALUMA, CA 94952-5000	1	$5,440	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	HEAVY CONST EQUIP OPR		Antigua and Barbuda Defence Force	5/17/2004	7/8/2004	FT LEONARD WOOD MO 65473-5000	1	$5,611	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	INFANTRY OFFICER BASIC		Antigua and Barbuda Defence Force	6/7/2004	9/28/2004	FT BENNING GA 31905-5468	1	$16,592	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	MACHINERY TECHNICIAN A		Antigua and Barbuda Coast Guard	6/28/2004	9/17/2004	YORKTOWN, VA 23690-5000	1	$7,676	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	MET DRMI (MIDMC) REGIONAL		Antigua and Barbuda Defence Force	8/29/2004	9/10/2004		1	$5,427	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	MET DRMI (MIDMC) REGIONAL		Antigua and Barbuda Defence Force	8/29/2004	9/10/2004		1	$5,427	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	METAL WORKER		Antigua and Barbuda Defence Force	5/11/2004	8/17/2004	APG MD 21005-5299	1	$10,875	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	OJT ENL TECH SOUTHEAST		Antigua and Barbuda Coast Guard	9/6/2004	9/18/2004	MIAMI, FL 33130	1	$1,411	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	PETROLEUM SUPPLY SPEC		Antigua and Barbuda Defence Force, Service Support Battalion	8/9/2004	8/21/2004	FT LEE VA 23801-1509	1	$4,207	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	POWER GENERATION EQUIP RPR		Antigua and Barbuda Defence Force	5/17/2004	8/2/2004	APG MD 21005-5299	1	$8,993	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	REFRIGERATOR & AIR COND		Antigua and Barbuda Coast Guard	7/26/2004	9/3/2004	YORKTOWN, VA 23690-5000	1	$4,966	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	SMALL ARMS		Antigua and Barbuda Defence Force	5/17/2004	7/30/2004	APG MD 21005-5299	1	$8,789	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	WATER TREATMENT SPECIALIST		Antigua and Barbuda Defence Force	7/6/2004	9/17/2004	FT LEE VA 23801-1509	1	$9,065	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Military Education and Training (IMET), FY04	WHEEL VEHICLE REPAIRER		Antigua and Barbuda Defence Force	7/6/2004	9/22/2004	APG MD 21005-5299	1	$9,208	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Narcotics and Law Enforcement (INL), FY04	MTT ENG/LOG ADMIN TRNG CG8		Antigua and Barbuda Coast Guard	2/23/2004	3/26/2004	YORKTOWN VA 23690	10	$0	45793
Antigua And Barbuda	DOS Western Hemisphere Region, Antigua And Barbuda, International Narcotics and Law Enforcement (INL), FY04	MTT SMALL BOAT OPS CG11		Antigua and Barbuda Coast Guard	1/12/2004	2/5/2004	YORKTOWN VA 23690	13	$28,800	45793
Antigua And Barbuda	DOD Western Hemisphere Region, Antigua And Barbuda, Miscellaneous, DOD/DOS Non-Security Assistance, FY04	MET BOARDING OFF CN		Antigua and Barbuda Coast Guard	3/2/2004	3/4/2004		53	$0	45793
Antigua And Barbuda	DOD Western Hemisphere Region, Antigua And Barbuda, Miscellaneous, DOD/DOS Non-Security Assistance, FY04	MTT BASIC FIRST AID		Antigua and Barbuda Coast Guard	3/2/2004	3/2/2004		1	$0	45793
Antigua And Barbuda	DOD Western Hemisphere Region, Antigua And Barbuda, Miscellaneous, DOD/DOS Non-Security Assistance, FY04	MTT DECK SEAMANSHIP		Antigua and Barbuda Coast Guard	3/2/2004	3/2/2004		1	$0	45793
Antigua And Barbuda	DOD Western Hemisphere Region, Antigua And Barbuda, Miscellaneous, DOD/DOS Non-Security Assistance, FY04	MTT HULL MT&DMG CONT CG14		Antigua and Barbuda Coast Guard	3/2/2004	3/2/2004		1	$0	45793
Argentina	DOD Western Hemisphere Region, Argentina, Aviation Leadership Program, FY04	ALC ALP SCHOLARSHIP		Military Aviation School, Cordoba	12/1/2003	1/30/2004	LACKLAND AFB, TX 78236	1	$3,952	45793
Argentina	DOD Western Hemisphere Region, Argentina, DoD Regional Centers for Strategic Studies, FY04	CHDS Programs	Center for Hemispheric Defense Studies	Ministry of Defense, Argentine Navy, CARI (Consejo Arg. Para Relaciones Internacionales), Universidad Católica de Salta, SID -Seguridad Internacional y Defensa. Fundación Rioplatense, Ministry of Justice, FOIA SRL, Universidad Nacional de Quilmes, Universidad Nacional de La Plata CEDEIC, Escuela Nacional de Inteligencia.	9/6/2004	9/10/2004	Asunción, Paraguay	11	$9,240	45793
Argentina	DOD Western Hemisphere Region, Argentina, DoD Regional Centers for Strategic Studies, FY04	CHDS Programs	Center for Hemispheric Defense Studies	Provincial Government of Buenos Aires, House of Representatives, Ministry of Defense, Argentine Air Force, Chamber of Argentine Exporters, Ministry of Foreign Relations, Navy	11/3/2003	11/21/2003	Washington, DC	9	$45,600	45793
