country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Brunei	Regional Centers - Fiscal Year 2015 Department of Defense Training	Advanced Security Cooperation Course - ASC15-1	Daniel K. Inouye Asia-Pacific Center for Security Studies	Brunei Ministry of Defense	4/2/2015	5/7/2015	Honolulu, HI, USA	1	$460 	265162
Brunei	Regional Centers - Fiscal Year 2015 Department of Defense Training	Asia-Pacific Orientation Course - AP15-2	Daniel K. Inouye Asia-Pacific Center for Security Studies	Royal Brunei Air Force	6/22/2015	6/26/2015	Honolulu, HI, USA	1	$0 	265162
Brunei	Regional Centers - Fiscal Year 2015 Department of Defense Training	Asia-Pacific Orientation Course - AP15-3	Daniel K. Inouye Asia-Pacific Center for Security Studies	Royal Brunei Armed Forces	8/31/2015	9/4/2015	Honolulu, HI, USA	1	$0 	265162
Brunei	Regional Centers - Fiscal Year 2015 Department of Defense Training	Building Maritime Shared Awareness in Southeast Asia	Daniel K. Inouye Asia-Pacific Center for Security Studies	Brunei Ministry of Defense	5/9/2015	5/15/2015	Honolulu, HI, USA	2	$2,337 	265162
Brunei	Regional Centers - Fiscal Year 2015 Department of Defense Training	Building Maritime Shared Awareness in Southeast Asia	Daniel K. Inouye Asia-Pacific Center for Security Studies	Royal Brunei Air Force	5/9/2015	5/15/2015	Honolulu, HI, USA	1	$1,151 	265162
Brunei	Regional Centers - Fiscal Year 2015 Department of Defense Training	Building Maritime Shared Awareness in Southeast Asia	Daniel K. Inouye Asia-Pacific Center for Security Studies	Royal Brunei Navy	5/9/2015	5/15/2015	Honolulu, HI, USA	1	$1,151 	265162
Brunei	Regional Centers - Fiscal Year 2015 Department of Defense Training	Command & Staff Colleges in A-P: Towards a Shared Vision for Cooperation	Daniel K. Inouye Asia-Pacific Center for Security Studies	Royal Brunei Air Force	1/6/2015	1/10/2015	Honolulu, HI, USA	1	$263 	265162
Brunei	Regional Centers - Fiscal Year 2015 Department of Defense Training	Command & Staff Colleges in A-P: Towards a Shared Vision for Cooperation	Daniel K. Inouye Asia-Pacific Center for Security Studies	Royal Brunei Land Forces	1/6/2015	1/10/2015	Honolulu, HI, USA	1	$263 	265162
Brunei	Regional Centers - Fiscal Year 2015 Department of Defense Training	Transnational Security Cooperation Course - TSC15-1	Daniel K. Inouye Asia-Pacific Center for Security Studies	Royal Brunei Navy	6/1/2015	6/5/2015	Honolulu, HI, USA	1	$834 	265162
Brunei	Regional Centers - Fiscal Year 2015 Department of Defense Training	Fiscal Year 2015 Program Totals						10	$6,459 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Advanced Security Cooperation - ASC14-3	Daniel K. Inouye Asia-Pacific Center for Security Studies	Jeepyah Civil Society Development Organization	9/25/2014	10/29/2014	Honolulu, HI, USA	1	$280 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Advanced Security Cooperation - ASC14-3	Daniel K. Inouye Asia-Pacific Center for Security Studies	Metta Development Foundation	9/25/2014	10/29/2014	Honolulu, HI, USA	1	$280 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Advanced Security Cooperation - ASC14-3	Daniel K. Inouye Asia-Pacific Center for Security Studies	Myanmar Ministry of Defense	9/25/2014	10/29/2014	Honolulu, HI, USA	1	$280 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Advanced Security Cooperation - ASC14-3	Daniel K. Inouye Asia-Pacific Center for Security Studies	Myanmar Police Force	9/25/2014	10/29/2014	Honolulu, HI, USA	1	$280 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Advanced Security Cooperation Course - ASC15-1	Daniel K. Inouye Asia-Pacific Center for Security Studies	Myanmar Army	4/2/2015	5/7/2015	Honolulu, HI, USA	2	$939 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Advanced Security Cooperation Course - ASC15-1	Daniel K. Inouye Asia-Pacific Center for Security Studies	Myanmar Ministry of Defense	4/2/2015	5/7/2015	Honolulu, HI, USA	1	$460 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Building Maritime Shared Awareness in Southeast Asia	Daniel K. Inouye Asia-Pacific Center for Security Studies	Myanmar Ministry of Foreign Affairs	5/9/2015	5/15/2015	Honolulu, HI, USA	1	$1,186 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Building Maritime Shared Awareness in Southeast Asia	Daniel K. Inouye Asia-Pacific Center for Security Studies	Myanmar Ministry of Transport	5/9/2015	5/15/2015	Honolulu, HI, USA	3	$3,558 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Building Maritime Shared Awareness in Southeast Asia	Daniel K. Inouye Asia-Pacific Center for Security Studies	Myanmar Office of the President	5/9/2015	5/15/2015	Honolulu, HI, USA	1	$1,186 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Comprehensive Crisis Management Course - CCM15-1	Daniel K. Inouye Asia-Pacific Center for Security Studies	Myanmar Army	7/23/2015	8/25/2015	Honolulu, HI, USA	2	$884 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Comprehensive Crisis Management Course - CCM15-1	Daniel K. Inouye Asia-Pacific Center for Security Studies	Myanmar Police Force	7/23/2015	8/25/2015	Honolulu, HI, USA	1	$442 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Transnational Security Cooperation - TSC14-2	Daniel K. Inouye Asia-Pacific Center for Security Studies	Myanmar Ministry of Foreign Affairs	12/8/2014	12/12/2014	Honolulu, HI, USA	1	$426 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Transnational Security Cooperation Course - TSC15-1	Daniel K. Inouye Asia-Pacific Center for Security Studies	Myanmar Ministry of Foreign Affairs	6/1/2015	6/5/2015	Honolulu, HI, USA	1	$817 	265162
Burma	Regional Centers - Fiscal Year 2015 Department of Defense Training	Fiscal Year 2015 Program Totals						17	$11,018 	265162
Cambodia	CTFP - Fiscal Year 2015 Department of Defense Training	CCMR EXEC Program In DEC MK	Center For Civil-Military Relations Monterey	Ministry Of National Defense	5/11/2015	5/22/2015	Monterey, CA, US	1	$11,137 	265162
Cambodia	CTFP - Fiscal Year 2015 Department of Defense Training	Civil-Military Approaches To Maritime Security	Center For Civil-Military Relations Monterey	Maritime Police Department, Cambodian Nat`l Police	4/13/2015	4/24/2015	Monterey, CA, US	1	$16,971 	265162
Cambodia	CTFP - Fiscal Year 2015 Department of Defense Training	Civil-Military Response To Terrorism	Center For Civil-Military Relations Monterey	Secretariat Of National Counter Terrorism Committee	9/14/2015	9/25/2015	Monterey, CA, US	1	$16,987 	265162
Cambodia	CTFP - Fiscal Year 2015 Department of Defense Training	International Counterterrorism Fellows Program (PREP)	National Defense University	Maritime Police Department, Cambodian Nat`l Police	7/6/2015	8/3/2015	Ft. Mcnair, NDU, DC, US	1	$31,972 	265162
Cambodia	CTFP - Fiscal Year 2015 Department of Defense Training	Legal Aspects Of Defense SUP Of Civil Authorities	Defense Institute Of International Legal STUD	Department Of Counter-Terrorism, National Police	7/20/2015	8/6/2015	DILS, Newport, RI, US	1	$14,560 	265162
Cambodia	CTFP - Fiscal Year 2015 Department of Defense Training	PACOM IIFP - 1	Defense Intelligence Agency	Cambodian Intelligence And Research Department (CI	2/25/2015	3/6/2015	DIA, Washington, DC, DC, US	1	$9,350 	265162
Cambodia	CTFP - Fiscal Year 2015 Department of Defense Training	PACOM IIFP - 2A	Defense Intelligence Agency/MC-I, Washington	Cambodian Intelligence And Research Department (CI	3/6/2015	3/14/2015	DIA, Honolulu, HI, US	1	$888 	265162
Cambodia	CTFP - Fiscal Year 2015 Department of Defense Training	Fiscal Year 2015 Program Totals						7	$101,865 	265162
Cambodia	FMF - Fiscal Year 2015 Department of State Training	Command And General Staff Officer'S Course PREP	Command & General Staff College	Royal Cambodian Air Force	7/22/2015	7/31/2015	Ft. Leavenworth, KS, US	1	$3,980 	265162
Cambodia	FMF - Fiscal Year 2015 Department of State Training	International Fellows Academic PREP	Army War College	Chief Of Observation Office, NPMEC	4/13/2015	6/19/2015	Carlisle Barracks, PA, US	1	$26,287 	265162
Cambodia	FMF - Fiscal Year 2015 Department of State Training	International Fellows Orientation	Army War College	Chief Of Observation Office, NPMEC	6/22/2015	7/31/2015	Carlisle Barracks, PA, US	1	$13,003 	265162
Cambodia	FMF - Fiscal Year 2015 Department of State Training	International Officer Preparatory	Command & General Staff College	Royal Cambodian Air Force	6/30/2015	7/17/2015	Ft. Leavenworth, KS, US	1	$14,426 	265162
Cambodia	FMF - Fiscal Year 2015 Department of State Training	Fiscal Year 2015 Program Totals						4	$57,696 	265162
Cambodia	IMET-1 - Fiscal Year 2015 Department of State Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	Phnom Penh Military Airbase, Royal Cambodian Air Forces	8/11/2014	10/31/2014	Lackland AFB, TX, US	1	$19,891 	265162
