country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Afghanistan	ASFF - Fiscal Year 2018 Department of Defense Training	A & P	Moody AFB, GA	AAF	1/4/2018	5/18/2018	Moody AFB, GA, US	4	$89,600 	FMT_Volume-I_FY2018_2019
Afghanistan	ASFF - Fiscal Year 2018 Department of Defense Training	A-29 Initial And Mission Qualification (AF)	Moody AFB, GA	MoD	3/13/2017	1/11/2018	Moody AFB, GA, US	1	$0 	FMT_Volume-I_FY2018_2019
Afghanistan	ASFF - Fiscal Year 2018 Department of Defense Training	A-29 Initial And Mission Qualification (AF)	Moody AFB, GA	MoD	4/26/2017	6/16/2018	Moody AFB, GA, US	1	$59,789 	FMT_Volume-I_FY2018_2019
Afghanistan	ASFF - Fiscal Year 2018 Department of Defense Training	A-29 Initial And Mission Qualification (AF)	Moody AFB, GA	Ministry Of Defense	5/25/2017	6/16/2018	Moody AFB, GA, US	1	$61,800 	FMT_Volume-I_FY2018_2019
Afghanistan	ASFF - Fiscal Year 2018 Department of Defense Training	A-29 Initial And Mission Qualification (AF)	Moody AFB, GA	MoD	6/16/2017	6/16/2018	Moody AFB, GA, US	2	$105,502 	FMT_Volume-I_FY2018_2019
Afghanistan	ASFF - Fiscal Year 2018 Department of Defense Training	A-29 Initial And Mission Qualification (AF)	Moody AFB, GA	MoD	9/25/2017	12/22/2017	Moody AFB, GA, US	1	$20,062 	FMT_Volume-I_FY2018_2019
Afghanistan	ASFF - Fiscal Year 2018 Department of Defense Training	A-29 Initial And Mission Qualification (AF)	Moody AFB, GA	AAF	10/2/2017	12/22/2017	Moody AFB, GA, US	1	$18,958 	FMT_Volume-I_FY2018_2019
Afghanistan	ASFF - Fiscal Year 2018 Department of Defense Training	A-29 Initial And Mission Qualification (AF)	Moody AFB, GA	MoD	10/16/2017	8/24/2018	Moody AFB, GA, US	1	$45,685 	FMT_Volume-I_FY2018_2019
Afghanistan	ASFF - Fiscal Year 2018 Department of Defense Training	AAF- ELT	Afghanistan (In Country Training)	Army	8/1/2017	7/31/2018	Afghanistan (In Country Training)	1	$11,199,861 	FMT_Volume-I_FY2018_2019
Afghanistan	ASFF - Fiscal Year 2018 Department of Defense Training	AFC Initial PHYSIO Hypoxia Training	Randolph AFB, TX	AAF/TAAC-Air	4/3/2018	4/4/2018	Randolph AFB, TX, US	3	$5,709 	FMT_Volume-I_FY2018_2019
