country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Angola	CTFP - Fiscal Year 2012 Department of Defense Training	Managing Security Resources in Africa Seminar	ACSS	Ministry of Defence	10/17/2011	10/21/2011	Washington, DC, United States	2	$29,296 	213460
Angola	CTFP - Fiscal Year 2012 Department of Defense Training	Fiscal Year 2012 Program Totals						2	$29,296 	213460
Angola	IMET-1 - Fiscal Year 2012 Department of State Training	Advanced English Language INSTR Course (AELIC)	DLIELC, LACKLAND AFB TX	Army	1/9/2012	4/27/2012	DLIELC, LACKLAND AFB TX	2	$29,344 	213460
Angola	IMET-1 - Fiscal Year 2012 Department of State Training	American Language CRS General English Training Only	DLIELC, LACKLAND AFB TX	Army	8/22/2011	1/6/2012	DLIELC, LACKLAND AFB TX	2	$46,276 	213460
Angola	IMET-1 - Fiscal Year 2012 Department of State Training	Basic American Language INSTR Course (BALIC)	DLIELC, LACKLAND AFB TX	Navy - Angolan Armed Force	11/7/2011	5/11/2012	DLIELC, LACKLAND AFB TX	1	$31,732 	213460
Angola	IMET-1 - Fiscal Year 2012 Department of State Training	HIV/AIDS Conference	DEFENSE UNST. FOR MED. OPS (DIMO), BROOKS CITY BASE, TX	Agolan Army	12/3/2011	12/9/2011	DLACSATX	1	$9,911 	213460
Angola	IMET-1 - Fiscal Year 2012 Department of State Training	HIV/AIDS Conference	DEFENSE UNST. FOR MED. OPS (DIMO), BROOKS CITY BASE, TX	Angolan Army	12/3/2011	12/9/2011	DLACSATX	2	$19,822 	213460
Angola	IMET-1 - Fiscal Year 2012 Department of State Training	Fiscal Year 2012 Program Totals						8	$137,085 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	AFRICOM Academic Symposium Tanzania	ACSS	Maka Angola	7/8/2012	7/13/2012	Dar es Salaam, Tanzania	1	$1,947 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	AFRICOM Academic Symposium Tanzania	ACSS	Strategic Studies Centre of Angola	7/8/2012	7/13/2012	Dar es Salaam, Tanzania	1	$1,947 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	Angola National Police	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	CEEAC	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	Estad Maior General	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	Forcas Armadas Angolanas	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	GGC	3/27/2012	3/29/2012	Cotonou, Benin	1	$456 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	Min Relacoes Exteriores	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	Ministère de l’Intérieur	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	Ministry of Defence	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	N/A	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	Policia Nacional	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
Angola	Regional Centers - Fiscal Year 2012 Department of Defense Training	Fiscal Year 2012 Program Totals						12	$7,653 	213460
Benin	CTFP - Fiscal Year 2012 Department of Defense Training	Combating Terrorism Language Program (CTLP)	MC	National Police	8/17/2012	9/20/2012	Garmisch-Partenkirchen, Germany	1	$11,388 	213460
Benin	CTFP - Fiscal Year 2012 Department of Defense Training	Managing Security Resources in Africa Seminar	ACSS	Ministry of Foreign Affairs and African Integration	10/17/2011	10/21/2011	Washington, DC, United States	1	$14,648 	213460
Benin	CTFP - Fiscal Year 2012 Department of Defense Training	Managing Security Resources in Africa Seminar	ACSS	Ministry of Interior and Public Security	10/17/2011	10/21/2011	Washington, DC, United States	1	$14,648 	213460
Benin	CTFP - Fiscal Year 2012 Department of Defense Training	Managing Security Resources in Africa Seminar	ACSS	Ministry of National Defense	10/17/2011	10/21/2011	Washington, DC, United States	2	$29,296 	213460
Benin	CTFP - Fiscal Year 2012 Department of Defense Training	Next Generation of African Security Sector Leaders	ACSS	Ministry of National Defense	3/11/2012	3/30/2012	Washington, DC, United States	2	$35,944 	213460
Benin	CTFP - Fiscal Year 2012 Department of Defense Training	Senior Executive Seminar (SES)	MARSHALL CENTER	National Gendarmerie	1/17/2012	1/27/2012	MARSHALL CENTER	1	$3,450 	213460
Benin	CTFP - Fiscal Year 2012 Department of Defense Training	Senior Executive Seminar (SES) 12-01	MC	Gendarmerie	1/17/2012	1/27/2012	Garmisch-Partenkirchen, Germany	1	$3,290 	213460
Benin	CTFP - Fiscal Year 2012 Department of Defense Training	Senior Leaders Seminar	ACSS	Ministry of Foreign Affairs and African Integration	6/17/2012	6/29/2012	Washington, DC, United States	1	$11,348 	213460
Benin	CTFP - Fiscal Year 2012 Department of Defense Training	Senior Leaders Seminar	ACSS	Ministry of National Defense	6/17/2012	6/29/2012	Washington, DC, United States	1	$11,348 	213460
Benin	CTFP - Fiscal Year 2012 Department of Defense Training	Fiscal Year 2012 Program Totals						11	$135,360 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	COESPU Civil-Political-Military Relations Course 04 (French)	UNK	COMPAGNIE DE Gendarmerie DE SAVÈ	11/7/2011	12/1/2011	Coespu, Vicenza, Italy	1	$1,115 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	COESPU Civil-Political-Military Relations Course 04 (French)	UNK	Gendarmerie À PortO-NOVO, Bureau DE L'ORDRE Public ET DE LA SÉCURITÉ	11/7/2011	12/1/2011	Coespu, Vicenza, Italy	1	$1,115 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	COESPU Civil-Political-Military Relations Course 04 (French)	UNK	GroupEMENT RÉGIONAL CENTRE À ABOMEY	11/7/2011	12/1/2011	Coespu, Vicenza, Italy	1	$1,115 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	COESPU Civil-Political-Military Relations Course 04 (French)	UNK	MINISTÈRE DE L'INTÉRIEUR À COTONOU, CONSEILLER À LA SÉCURITÉ DU MINISTRE DE L' INTÉRIEUR ET DE LA SÉCURITÉ PUBLIQUE	11/7/2011	12/1/2011	Coespu, Vicenza, Italy	1	$1,115 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	COESPU Civil-Political-Military Relations Course 06	UNK	N/A	5/21/2012	6/15/2012	Coespu, Vicenza, Italy	1	$0 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	COESPU High Risk Operations Course 03 (French)	UNK	CENTRE DE PERFECTIONNEMENT DE LA Police JUDICIAirE À PortO-NOVO	11/7/2011	12/1/2011	Coespu, Vicenza, Italy	1	$1,572 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	COESPU High Risk Operations Course 03 (French)	UNK	COMPAGNIE PortO-NOVO, Gendarmerie	11/7/2011	12/1/2011	Coespu, Vicenza, Italy	1	$1,572 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	COESPU High Risk Operations Course 03 (French)	UNK	DE COMPAGNIE DE DJOUGOU, Gendarmerie	11/7/2011	12/1/2011	Coespu, Vicenza, Italy	1	$1,572 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	COESPU High Risk Operations Course 05	UNK	N/A	3/26/2012	4/20/2012	Coespu, Vicenza, Italy	5	$7,392 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	COESPU Protection of Civilians Course 01	UNK	N/A	2/27/2012	3/17/2012	Coespu, Vicenza, Italy	2	$2,540 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	COESPU Protection of Civilians Course 02	UNK	N/A	6/25/2012	7/13/2012	Coespu, Vicenza, Italy	4	$0 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	Company Grade Officer Leadership Training	UNK	N/A	1/9/2012	1/13/2012	Bembereke, Benin	32	$29,579 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	CSOS/CPXOC	UNK	N/A	1/30/2012	2/3/2012	Bembereke, Benin	16	$64,322 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	Field Medical Training (FMT)	UNK	N/A	1/9/2012	1/13/2012	Bembereke, Benin	22	$43,504 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	Mechanical Operations Training	UNK	N/A	1/30/2012	2/3/2012	Bembereke, Benin	23	$45,071 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	NCO Leadership Training	UNK	N/A	1/9/2012	1/13/2012	Bembereke, Benin	45	$29,577 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	TPMD/CSOSOC	UNK	N/A	1/2/2012	1/20/2012	Bembereke, Benin	18	$64,326 	213460
Benin	GPOI - Fiscal Year 2012 Department of State Training	Fiscal Year 2012 Program Totals						175	$295,487 	213460
Benin	IMET-1 - Fiscal Year 2012 Department of State Training	ALPS I (Advanced LANG PROF Skills)	DLIELC, LACKLAND AFB TX	GROUND Forces	2/20/2012	5/11/2012	DLIELC, LACKLAND AFB TX	1	$10,684 	213460
Benin	IMET-1 - Fiscal Year 2012 Department of State Training	American Language Course GET and SET	DLIELC, LACKLAND AFB TX	National Gendarmerie	3/5/2012	6/15/2012	DLIELC, LACKLAND AFB TX	1	$29,978 	213460
Benin	IMET-1 - Fiscal Year 2012 Department of State Training	American Language CRS General English Training Only	DLIELC, LACKLAND AFB TX	Air Force	10/31/2011	1/27/2012	DLIELC, LACKLAND AFB TX	1	$21,514 	213460
Benin	IMET-1 - Fiscal Year 2012 Department of State Training	American Language CRS General English Training Only	DLIELC, LACKLAND AFB TX	GROUND Forces	1/30/2012	2/17/2012	DLIELC, LACKLAND AFB TX	1	$15,294 	213460
Benin	IMET-1 - Fiscal Year 2012 Department of State Training	Intermediate Level EDUC	COMMAND & GENERAL STAFF COLLEGE	Infantry AUGMENTEE	2/14/2011	12/16/2011	COMMAND & GENERAL STAFF COLLEGE	1	$52,021 	213460
Benin	IMET-1 - Fiscal Year 2012 Department of State Training	Intermediate Level EDUC	COMMAND & GENERAL STAFF COLLEGE	Paratroops	8/10/2011	6/8/2012	COMMAND & GENERAL STAFF COLLEGE	1	$60,312 	213460
Benin	IMET-1 - Fiscal Year 2012 Department of State Training	International Fellows Orientation	ARMY WAR COLLEGE	National Gendarmerie	6/25/2012	8/3/2012	ARMY WAR COLLEGE	1	$15,810 	213460
Benin	IMET-1 - Fiscal Year 2012 Department of State Training	INTL Maritime OFF	COGARD TRAINING CENTER YORKTOWN VA	Naval Forces	8/22/2011	12/2/2011	COGARD TRAINING CENTER YORKTOWN VA	1	$17,337 	213460
Benin	IMET-1 - Fiscal Year 2012 Department of State Training	Managing English Language Training (MELT)	DLIELC, LACKLAND AFB TX	Air Force	1/30/2012	3/30/2012	DLIELC, LACKLAND AFB TX	1	$8,813 	213460
Benin	IMET-1 - Fiscal Year 2012 Department of State Training	Fiscal Year 2012 Program Totals						9	$231,763 	213460
Benin	Regional Centers - Fiscal Year 2012 Department of Defense Training	African Defense Force Joint Warrant Officer Workshop	ACSS	Ministry of National Defense	5/21/2012	5/25/2012	Washington, DC, United States	1	$729 	213460
Benin	Regional Centers - Fiscal Year 2012 Department of Defense Training	African Executive Dialogue	ACSS	Ministry of Foreign Affairs and African Integration	11/8/2011	11/10/2011	Washington, DC, United States	1	$5,988 	213460
Benin	Regional Centers - Fiscal Year 2012 Department of Defense Training	AFRICOM Academic Symposium Tanzania	ACSS	Aliounne Blondin Beye Academy for Peace	7/8/2012	7/13/2012	Dar es Salaam, Tanzania	1	$1,947 	213460
Benin	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	AffAires Juridiques	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
Benin	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	Direction de la programmation et de la Prospective	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
Benin	Regional Centers - Fiscal Year 2012 Department of Defense Training	ECOWAS-ECCAS MSS Benin	ACSS	Institut des Relations Internationales et des Etudes Stratégiques	3/27/2012	3/29/2012	Cotonou, Benin	1	$367 	213460
