country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Angola	DOD Africa Region, Angola, Africa Center for Strategic Studies (ACSS), FY02	Sup-Regional Seminar		Parliament	9/22/02	9/27/02	Maputo, Mozambique	3	$17,004	21817
Angola	DOD Africa Region, Angola, Africa Center for Strategic Studies (ACSS), FY02	Topical Seminar		Ministry of Health, Ministry of Defense	5/19/02	5/25/02	Dakar, Senegal	3	$49,431	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	AIRBORNE		Army	6/17/02	7/5/02	FT BENNING GA 31905-5468	1	$2,062	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	AMERICAN LANGUAGE CRS		Navy	5/6/02	9/20/02	LACKLAND AFB, TX 78236-5259	1	$15,438	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	COMBINED LOG CPT CAREER		Army	7/31/02	9/13/02	FT LEE VA 23801-1705	1	$4,097	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	ENGLISH LANGUAGE CRSE		Army	12/17/01	7/12/02	SAN ANTONIO TX 78236-5259	1	$19,396	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	ENGLISH LANGUAGE CRSE		Army	2/18/02	7/5/02	SAN ANTONIO TX 78236-5259	1	$14,237	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	ENGLISH LANGUAGE CRSE		Army	1/21/02	6/7/02	SAN ANTONIO TX 78236-5259	1	$14,237	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	INFANTRY OFFICER BASIC		Army	11/15/01	3/25/02	FT BENNING GA 31905-5468	1	$8,106	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	INT'L OFF PREP-INF CCC		Army	7/29/02	8/2/02	FT BENNING GA 31905-5468	1	$1,426	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	INTERNATIONAL OFF LOG PREP		Army	7/15/02	7/26/02	FT LEE VA 23801-1705	1	$2,581	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	INTL OFF SCH & SOS		Air Force	2/25/02	5/17/02	MAXWELL AFB, AL 36112-6323	1	$2,095	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	INTL OFF SCH & SOS		Air Force	2/25/02	5/17/02	MAXWELL AFB, AL 36112-6323	1	$2,095	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	INTL OFF SCH (FOR AC&SC)		Air Force	6/17/02	7/26/02	MAXWELL AFB, AL 36112-6323	1	$7,080	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	LANGUAGE INSTRUCTOR/ADV		Air Force	1/7/02	4/26/02	LACKLAND AFB, TX 78236	1	$2,055	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	MET DIILS SEMINARS		Navy	6/17/02	6/21/02	Benin	30	$38,504	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	MIL & PCKEEP OPS IAW ROL		Navy	4/15/02	5/22/02	NEWPORT, RI 02841-1523	1	$17,062	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	PATHFINDER		Army	7/8/02	7/26/02	FT BENNING GA 31905-5468	1	$1,377	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	SF QUAL (INDIVIDUAL TNG)		Army	8/15/02	9/29/02	FT BRAGG NC 28310	1	$5,906	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	SPECIALIZED ENG LANG TNG		Air Force	12/17/01	2/15/02	LACKLAND AFB, TX 78236	1	$1,170	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	SPECIALIZED ENG LANG TNG		Air Force	7/8/02	9/6/02	LACKLAND AFB, TX 78236	1	$10,940	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	SPECIALIZED ENG LANG TNG		Air Force	12/17/01	2/15/02	LACKLAND AFB, TX 78236	1	$1,170	21817
Benin	DOS Africa Region, Benin, International Military Education and Training (IMET), FY02	SPECIALIZED ENG LANG TNG		Air Force	4/8/02	6/7/02	LACKLAND AFB, TX 78236	1	$10,940	21817
Benin	DOD Africa Region, Benin, Africa Center for Strategic Studies (ACSS), FY02	Senior Leader Seminar		Ministry of Foreign Affairs, Ministry of Defense	2/4/02	2/15/02	Washington DC, United States	4	$39,840	21817
Benin	DOD Africa Region, Benin, Africa Center for Strategic Studies (ACSS), FY02	Topical Seminar		Ministry of Public Health, Ministry of National Defense, Civil Society	5/19/02	5/25/02	Dakar, Senegal	6	$41,442	21817
Botswana	DOD Africa Region, Botswana, Non-Security Assistance, Unified Command, FY02	JCET	1/3 SFG	Cammando Squadron	6/30/02	8/15/02	IVO Gabarone	40	$139,739	21817
Botswana	DOD Africa Region, Botswana, Non-Security Assistance, Unified Command, FY02	JCET	96 CA BN, 404 CA BN	Commando Squadron	11/15/01	12/7/01	Gabarone	50	$29,000	21817
Botswana	DOD Africa Region, Botswana, Non-Security Assistance, Unified Command, FY02	JCET	3 SFG		3/31/02	5/15/02		0	$22,300	21817
Botswana	DOS Africa Region, Botswana, International Military Education and Training (IMET), FY02	AIR DEF ARTY CAPT CAREER		AIR DEF ARTY REG	1/17/02	5/24/02	FT BLISS TX 79916-1001	1	$11,543	21817
Botswana	DOS Africa Region, Botswana, International Military Education and Training (IMET), FY02	AIRBORNE		COMMANDO	2/25/02	3/15/02	FT BENNING GA 31905-5468	1	$4,857	21817
Botswana	DOS Africa Region, Botswana, International Military Education and Training (IMET), FY02	ARCRFT STRUCT MAINT APPR		176 ARMOURED REGIMENT	3/26/02	7/17/02	PENSACOLA, FL 32508-5142	1	$10,441	21817
Botswana	DOS Africa Region, Botswana, International Military Education and Training (IMET), FY02	ARMOR CAPTAINS CAREER		ARMOUR REGIMENT	1/17/02	5/24/02	FT KNOX KY 40121-5234	1	$11,708	21817
Botswana	DOS Africa Region, Botswana, International Military Education and Training (IMET), FY02	ARMOR CPT CAREER CRS PREP		ARMOUR REGIMENT	12/6/01	1/9/02	FT KNOX KY 40121-5234	1	$6,294	21817
Botswana	DOS Africa Region, Botswana, International Military Education and Training (IMET), FY02	C-130E LDMSTR INITIAL QUAL		AIR ARM	6/20/02	8/14/02	LITTLE ROCK AFB, AR 72099-5000	1	$16,992	21817
Botswana	DOS Africa Region, Botswana, International Military Education and Training (IMET), FY02	CAVALRY LEADER		ARMOUR REGIMENT	6/3/02	6/21/02	FT KNOX KY 40121-5234	1	$2,410	21817
Botswana	DOS Africa Region, Botswana, International Military Education and Training (IMET), FY02	CAVALRY SCOUT BNCOC		176 ARMOURED REGIMENT	1/28/02	3/7/02	FT KNOX KY 40121-5234	1	$7,391	21817
Botswana	DOS Africa Region, Botswana, International Military Education and Training (IMET), FY02	CIVIL AFFAIRS		COMMANDO	6/17/02	7/19/02	FT BRAGG NC 28310	1	$4,293	21817
