country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Antigua and Barbuda	IMET-1 - Fiscal Year 2015 Department of State Training	Boarding Officer Basic EIMET	USCG Maritime Law Enforcement ACAD FLETC CHAR	ABDF Coast Guard	10/6/2014	11/7/2014	Charleston, SC, US	1	$8,366 	265162
Antigua and Barbuda	IMET-1 - Fiscal Year 2015 Department of State Training	Chief Petty Officer ACAD	US Coast Guard Training Center Petaluma CA	Antigua Coast Guard	7/20/2015	8/20/2015	Petaluma, CA, US	1	$7,328 	265162
Antigua and Barbuda	IMET-1 - Fiscal Year 2015 Department of State Training	Electronics Advance Analog Technology	COGARD Training Center Yorktown VA	Antigua And Barbuda Defense Force Coast Guard	8/17/2015	9/18/2015	Yorktown, VA, US	1	$6,649 	265162
Antigua and Barbuda	IMET-1 - Fiscal Year 2015 Department of State Training	International Maritime Search And Rescue Planning	COGARD Training Center Yorktown VA	Antigua And Barbuda Coast Guard	7/20/2015	7/31/2015	Yorktown, VA, US	1	$1,768 	265162
Antigua and Barbuda	IMET-1 - Fiscal Year 2015 Department of State Training	International Officer Logistics Preparatory	Army Logistics Management College	Antigua And Barbuda Defense Force	8/3/2015	8/14/2015	Ft. Lee, VA, US	1	$7,997 	265162
Antigua and Barbuda	IMET-1 - Fiscal Year 2015 Department of State Training	International Patrol Craft Officer Coastal (PCOC)	U S NAV Small Craft Instructor And TECH Training School S	Antigua Barbuda Regiment	10/3/2014	12/4/2014	Stennis Space Center, MS, US	2	$44,176 	265162
Antigua and Barbuda	IMET-1 - Fiscal Year 2015 Department of State Training	Machinery Technician A	COGARD Training Center Yorktown VA	Antigua And Barbuda Defense Force	7/14/2014	10/10/2014	Yorktown, VA, US	1	$10,976 	265162
Antigua and Barbuda	IMET-1 - Fiscal Year 2015 Department of State Training	OJT Technical Enlisted	COMDT COGARD Washington DC	Antigua And Barbuda Defense Force	9/29/2014	10/10/2014	Washington D.C., US	1	$2,507 	265162
Antigua and Barbuda	IMET-1 - Fiscal Year 2015 Department of State Training	OJT Technical Enlisted	COMDT COGARD Washington DC	Antigua And Barbuda Defense Force	10/13/2014	10/24/2014	Washington D.C., US	1	$2,166 	265162
Antigua and Barbuda	IMET-1 - Fiscal Year 2015 Department of State Training	Technical Welding And Applied Repairs (TWAR)	U S NAV Small Craft Instructor And TECH Training School S	Antigua Barbuda Defense Force	10/10/2014	12/4/2014	Stennis Space Center, MS, US	1	$20,189 	265162
