country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Algeria	CTFP - Fiscal Year 2018 Department of Defense Training	COMB STRAT INTEL Training Program	Defense Intelligence Agency (CSITP)	Office Of the Chief Of Staff	9/25/2017	11/9/2017	DIA, Washington, DC, DC, US	1	$6,247 	FMT_Volume-I_FY2018_2019
Algeria	CTFP - Fiscal Year 2018 Department of Defense Training	Combating Terrorism Executive Seminar - Senior Level	Near E-S Asia CTR For Security Studies (NDU)	General Directorate For Documentation And External Security	4/30/2018	5/11/2018	Ft. Mcnair, NDU, DC, US	1	$9,000 	FMT_Volume-I_FY2018_2019
Algeria	CTFP - Fiscal Year 2018 Department of Defense Training	European SEC. SEM. - East (ESS-E) & South (ESS-S)	Marshall Center	Directorate Of Documentation And External Security	3/19/2018	3/23/2018	Garmisch, GY	1	$4,632 	FMT_Volume-I_FY2018_2019
Algeria	CTFP - Fiscal Year 2018 Department of Defense Training	European SEC. SEM. - East (ESS-E) & South (ESS-S)	Marshall Center	Intelligence And Security Department	3/19/2018	3/23/2018	Garmisch, GY	1	$4,632 	FMT_Volume-I_FY2018_2019
Algeria	CTFP - Fiscal Year 2018 Department of Defense Training	International INTELL Fellows PGM	Defense Intelligence Agency	External Security And Counter Intelligence Department	11/30/2017	12/15/2017	DIA, Washington, DC, DC, US	1	$12,735 	FMT_Volume-I_FY2018_2019
Algeria	CTFP - Fiscal Year 2018 Department of Defense Training	Program On Terrorism And Security Studies	Marshall Center	Directorate Of Documentation And External Security	2/14/2018	3/15/2018	Garmisch, GY	1	$15,825 	FMT_Volume-I_FY2018_2019
Algeria	CTFP - Fiscal Year 2018 Department of Defense Training	Program On Terrorism And Security Studies	Marshall Center	Intelligence And Security Department	2/14/2018	3/15/2018	Garmisch, GY	1	$15,825 	FMT_Volume-I_FY2018_2019
Algeria	CTFP - Fiscal Year 2018 Department of Defense Training	Strategic INTEL Leaders Course	Defense Intelligence Agency	Military Intelligence Office	4/19/2018	5/18/2018	DIA, Washington, DC, DC, US	1	$19,715 	FMT_Volume-I_FY2018_2019
Algeria	CTFP - Fiscal Year 2018 Department of Defense Training	Fiscal Year 2018 Program Totals						8	$88,611 	FMT_Volume-I_FY2018_2019
Algeria	IMET-1 - Fiscal Year 2018 Department of State Training	ACSC Preparatory Course	Maxwell AFB, AL	Algerian Air Force Command	6/4/2018	7/26/2018	Maxwell AFB, AL, US	2	$34,146 	FMT_Volume-I_FY2018_2019
Algeria	IMET-1 - Fiscal Year 2018 Department of State Training	Air Command & Staff College (ACSC) Resident	Maxwell AFB, AL	Algerian Air Defense Command	7/31/2017	6/4/2018	Maxwell AFB, AL, US	1	$44,282 	FMT_Volume-I_FY2018_2019
Algeria	IMET-1 - Fiscal Year 2018 Department of State Training	Air War College (AWC) Resident	Maxwell AFB, AL	Algeria Air Defense Command	7/17/2017	5/17/2018	Maxwell AFB, AL, US	1	$44,080 	FMT_Volume-I_FY2018_2019
Algeria	IMET-1 - Fiscal Year 2018 Department of State Training	ALC Specialized English Training Only	DLIELC, Lackland AFB TX	Air Defense Command	4/16/2018	6/22/2018	Lackland AFB, TX, US	1	$18,848 	FMT_Volume-I_FY2018_2019
