country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	National Security Department	7/7/2014	9/19/2014	Lackland AFB, TX, US	1	$18,425 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	National Security Department	7/21/2014	8/29/2014	Lackland AFB, TX, US	1	$11,949 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	Civil-Military Response To Terrorism	Center For Civil-Military Relations Monterey	National Security Department	9/1/2014	9/12/2014	Monterey, CA, US	1	$10,413 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	COMB STRAT INTEL Training Program	Defense Intelligence Agency (CSITP)	Military Intelligence Office	9/30/2013	11/15/2013	DIA, Washington, DC, DC, US	1	$11,025 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	Combating Terrorism Executive Seminar - Senior LEV	Near E-S Asia Center For Security Studies (NDU)	Office Of the Chief Of Staff	6/11/2014	6/25/2014	Ft. Mcnair, NDU, DC, US	1	$9,000 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	Combating Terrorism Language Program (CTLP)	Marshall Center	National Intelligence Department	1/17/2014	2/21/2014	Garmisch, GY	1	$7,150 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	Combating Terrorism Language Program (CTLP)	Marshall Center	National Security Department	5/23/2014	6/27/2014	Garmisch, GY	1	$7,150 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	COMBATING TERRORISM LANGUAGE PROGRAM (CTLP) 14- 03a	GMCSS	Algeria Ministry of Defense	1/17/2014	2/21/2014	Garmisch-Partenkirchen, Germany	1	$10,741 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	COMBATING TERRORISM LANGUAGE PROGRAM (CTLP) 14- 07a	GMCSS	Algeria Ministry of Defense	5/23/2014	6/27/2014	Garmisch-Partenkirchen, Germany	1	$8,356 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	Combating Terrorism Senior Executive Seminar 02-14	NESA	Ministry of National Defense	6/11/2014	6/25/2014	Washington D.C., US	1	$63 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	International Anti-Terrorism/Anti Piracy (IATP)	NETSAFA International Training Center PENSAC	Algerian Coast Guard	7/21/2014	8/15/2014	Pensacola, FL, US	1	$13,089 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	International Crisis CMD/Control	COGARD Training Center Yorktown VA	Algerian Coast Guard	7/7/2014	7/18/2014	Yorktown, VA, US	1	$7,445 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	Maritime Terrorism	Center For Civil-Military Relations Monterey	National Security Department	9/15/2014	9/19/2014	Monterey, CA, US	1	$6,679 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	PCSS Alumni Community Of Interest (COI) Workshop	Marshall Center	Algerian Gendaremerie IT Branch	5/5/2014	5/8/2014	Garmisch, GY	1	$2,000 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	PCSS ALUMNI COMMUNITY OF INTEREST (COI) WORKSHOP	GMCSS		5/5/2014	5/8/2014	Garmisch-Partenkirchen, Germany	1	$659 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	Program In Applied Security Studies	Marshall Center	Algerian Intelligence And Security Department	9/26/2013	12/6/2013	Garmisch, GY	1	$11,440 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	Program On Terrorism And Security Studies	Marshall Center	National Intelligence Department	2/24/2014	3/21/2014	Garmisch, GY	1	$6,850 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	Program On Terrorism And Security Studies	Marshall Center	National Security Department	6/30/2014	7/25/2014	Garmisch, GY	1	$6,850 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	PROGRAM ON TERRORISM AND SECURITY STUDIES (PTSS) 14-03	GMCSS	Algeria Ministry of Defense	2/24/2014	3/21/2014	Garmisch-Partenkirchen, Germany	1	$5,075 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	PROGRAM ON TERRORISM AND SECURITY STUDIES (PTSS) 14-07	GMCSS	Algeria Ministry of Defense	6/30/2014	7/25/2014	Garmisch-Partenkirchen, Germany	1	$2,932 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	Senior Executive Seminar (SES)	Marshall Center	Military Intelligence Office	9/15/2014	9/19/2014	Garmisch, GY	1	$3,100 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	SENIOR EXECUTIVE SEMINAR (SES) 14-08	GMCSS	Algeria Ministry of Defense	9/15/2014	9/19/2014	Garmisch-Partenkirchen, Germany	1	$1,705 	243032
Algeria	CTFP - Fiscal Year 2014 Department of Defense Training	Fiscal Year 2014 Program Totals						22	$162,096 	243032
Algeria	DOHS/USCG - Fiscal Year 2014 Department of Homeland Security Training	International Boarding Officer Course	USCG Maritime Law Enforcement ACAD FLETC CHAR	Algerian Navy	7/21/2014	8/15/2014	Charleston, SC, US	1	$4,886 	243032
Algeria	DOHS/USCG - Fiscal Year 2014 Department of Homeland Security Training	International Crisis CMD/Control	COGARD Training Center Yorktown VA	Algerian Navy	7/7/2014	7/18/2014	Yorktown, VA, US	1	$7,399 	243032
Algeria	DOHS/USCG - Fiscal Year 2014 Department of Homeland Security Training	Fiscal Year 2014 Program Totals						2	$12,285 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	Advanced Management PROG	Information Resource Management College	Foreign Cooperation Department	1/15/2014	4/25/2014	Ft. Mcnair, NDU, DC, US	1	$36,589 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	Air Field Operations Officer	Keesler AFB, MS	Algerian Air Defense Command	1/13/2014	4/25/2014	Keesler AFB, MS, US	1	$11,657 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	Airborne	Infantry School	Algerian Special Forces	2/10/2014	2/28/2014	Ft. Benning, GA, US	1	$3,169 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	ALC Specialized English Training Only	DLIELC, Lackland AFB TX	Algerian Air Defense Command	10/28/2013	1/3/2014	Lackland AFB, TX, US	1	$16,474 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	ALC Specialized English Training Only	DLIELC, Lackland AFB TX	Algerian Air Defense Command	7/14/2014	9/12/2014	Lackland AFB, TX, US	1	$15,962 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	AMEDD Basic Officer Leader Course Common Core	Academy Of Health Sciences	Military Medical Department	7/15/2014	9/5/2014	Ft. Sam Houston, TX, US	1	$15,296 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	AMEDD Captains Career	Academy Of Health Sciences	Algerian Medical Military Command	1/7/2014	3/12/2014	Ft. Sam Houston, TX, US	1	$18,680 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	AMEDD Captains Career PH 1	Academy Of Health Sciences	Algerian Medical Military Command	11/4/2013	12/18/2013	Ft. Sam Houston, TX, US	1	$7,972 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	AMEDD Captains Career PH 1	Academy Of Health Sciences	Algerian Military Medical Directorate	8/7/2014	9/18/2014	Ft. Sam Houston, TX, US	1	$13,491 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	Algerian Special Forces	11/11/2013	1/31/2014	Lackland AFB, TX, US	1	$24,880 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	Algerian Special Forces	7/7/2014	9/26/2014	Lackland AFB, TX, US	1	$17,647 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	Army War College (Resident Course)	Army War College	Reconnaissance Division	8/5/2013	6/7/2014	Carlisle Barracks, PA, US	1	$66,666 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	Basic American Language Instructor Course (BALIC)	DLIELC, Lackland AFB TX	Algerian Air Force	11/4/2013	5/9/2014	Lackland AFB, TX, US	1	$38,672 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	Command And General Staff Officer'S Course PREP	Command & General Staff College	Quartermaster Command	1/22/2014	1/31/2014	Ft. Leavenworth, KS, US	1	$3,589 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	Eisenhower School	Eisenhower School For National Security	Algerian Air Forces	8/12/2013	6/12/2014	Ft. Mcnair, NDU, DC, US	1	$107,722 	243032
Algeria	IMET-1 - Fiscal Year 2014 Department of State Training	IF Preparatory Course	National War College	Algerian Coast Guard Command	6/23/2014	8/1/2014	Ft. Mcnair, NDU, DC, US	1	$97,479 	243032
