country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	ARNG PRE-RANGER COURSE	US unit not specified in 2008-2009 report	ANTIGUA AND BARBUDA DEFENSE FORCE	2/16/2008	3/2/2008	ARNG WARRIOR TRNG CTR	1	5669 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	DAMAGE CONTROLMAN A	US unit not specified in 2008-2009 report	ANTIGUA BARBUDA COAST GUARD	7/16/2007	10/25/2007	COGARD TRAINING CENTER YORKTOWN VA	1	7315 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	DENTAL SPECIALIST	US unit not specified in 2008-2009 report	FHQ, ABDF CAMP BLIZARD COOLIDGE	4/9/2008	6/2/2008	ARMY MEDICAL DEPARTMENT CENTER & SCHOOL	1	8625 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	DISASTER PREP OPS SPEC	US unit not specified in 2008-2009 report	FHQ, ABDF, CAMP BLIZZARD COOLIDGE, ANTIGUA	1/7/2008	2/1/2008	OIC, CENTER FOR SEABEES AND FACILITIES ENGINEERING DET FT LEONARD WOOD MO	1	4188 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	ELECTRICIANS MATE A	US unit not specified in 2008-2009 report	FHQ ABDF, CAMP BLIZZARD COOLIDGE, ANTIGUA	1/7/2008	7/3/2008	COGARD TRAINING CENTER YORKTOWN VA	1	9002 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	HEALTH CARE SPECIALISTS	US unit not specified in 2008-2009 report	ANTIGUA BARBUDA COAST GUARD	12/3/2007	4/11/2008	ARMY MEDICAL DEPARTMENT CENTER & SCHOOL	1	15760 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	INFANTRY BASIC OFFICER LEADER	US unit not specified in 2008-2009 report	ABDF	3/10/2008	6/9/2008	INFANTRY SCHOOL	1	12429 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	INVESTIGATING OFFICER	US unit not specified in 2008-2009 report	FHQ ABDF, CAMP BLIZZARD	4/28/2008	5/23/2008	COGARD TRAINING CENTER YORKTOWN VA	1	3409 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	MACHINERY TECHNICIAN A	US unit not specified in 2008-2009 report	ANTIGUA BARBUDA COAST GUARD	9/4/2007	11/21/2007	COGARD TRAINING CENTER YORKTOWN VA	1	6277 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	MACHINERY TECHNICIAN A	US unit not specified in 2008-2009 report	FHQ ABDF, CAMP BLIZZARD, ANTIGUA	5/12/2008	8/1/2008	COGARD TRAINING CENTER YORKTOWN VA	1	6591 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	OFFICER CANDIDATE SCHOOL	US unit not specified in 2008-2009 report	ANTIGUA COAST GUARD	8/17/2007	12/13/2007	U. S. COAST GUARD ACADEMY NEW LONDON CT	1	19001 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	OJT ENL TECH SOUTHEAST	US unit not specified in 2008-2009 report	FHQ ABDF, CAMP BLIZZARD, ANTIGUA	9/15/2008	9/26/2008	SEVENTH COAST GUARD DISTRICT MIAMI FL	1	1510 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	OJT TECHNICAL ENLISTED	US unit not specified in 2008-2009 report	ANTIGUA BARBUDA COAST GUARD	10/29/2007	11/2/2007	COGARD TRAINING CENTER YORKTOWN VA	1	763 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	RANGER	US unit not specified in 2008-2009 report	ANTIGUA BARBUDA DEFENCE FORCE	8/6/2007	10/5/2007	INFANTRY SCHOOL	1	7206 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	REFRIGERATOR & AIR COND	US unit not specified in 2008-2009 report	FHQ ABDF, CAMP BLIZZARD, ANTIGUA	8/4/2008	9/12/2008	COGARD TRAINING CENTER YORKTOWN VA	1	2896 	152774
Antigua and Barbuda	IMET-1 - FY 2008 DoS Training	FY 2008 Program Totals	US unit not specified in 2008-2009 report					15	$110,641 	152774
Antigua and Barbuda	Regional Centers - FY 2008 DoD Training	Alumni workshop/conference	US unit not specified in 2008-2009 report	CHDS	9/19/2008	9/19/2008	Washington, DC	1	900 	152774
Antigua and Barbuda	Regional Centers - FY 2008 DoD Training	Caribbean Defense and Security Course	US unit not specified in 2008-2009 report	CHDS	5/5/2008	5/16/2008	CHDS	2	7800 	152774
Antigua and Barbuda	Regional Centers - FY 2008 DoD Training	Conference - Defense Support to Civil Authorities	US unit not specified in 2008-2009 report	CHDS	9/16/2008	9/18/2008	Washington, DC	2	6000 	152774
Antigua and Barbuda	Regional Centers - FY 2008 DoD Training	Senior Leader Seminar	US unit not specified in 2008-2009 report	CHDS	12/3/2007	12/6/2007	Trinidad & Tobago	1	3900 	152774
Antigua and Barbuda	Regional Centers - FY 2008 DoD Training	Transnational Security, Stability and Democracy	US unit not specified in 2008-2009 report	CHDS	5/5/2008	5/16/2008	CHDS	1	3900 	152774
Antigua and Barbuda	Regional Centers - FY 2008 DoD Training	FY 2008 Program Totals	US unit not specified in 2008-2009 report					7	$22,500 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	St Vincent Defense Force	6/7/2008	6/21/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	St Lucia Defense Force	6/7/2008	6/21/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	St Vincent Defense Force	6/7/2008	6/21/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	St Lucia Defense Force	6/7/2008	6/21/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	ST Kitts and Nevis Defense Force	6/7/2008	6/21/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	Grenada Defense Force	6/7/2008	6/21/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	ANTIGUA COAST GUARD	6/7/2008	6/21/2008	Antigua And Barbuda	1	17160 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	Dominica Defense Force	6/7/2008	6/21/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	Barbados Defense Force	6/7/2008	6/21/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	ANTIGUA COAST GUARD	6/7/2008	6/21/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	St Kitts and Nevis Defense Force	6/7/2008	6/21/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	ENG LOGISTICS & ADMIN - MTT	US unit not specified in 2008-2009 report	barbados Defense Force	6/7/2008	6/21/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	OUTBOARD MOTOR MAINT, ADV - MTT	US unit not specified in 2008-2009 report	St Vincent and the Grenadines Defense Force	6/22/2008	6/28/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	OUTBOARD MOTOR MAINT, ADV - MTT	US unit not specified in 2008-2009 report	St Lucia Defense Force	6/22/2008	6/28/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	OUTBOARD MOTOR MAINT, ADV - MTT	US unit not specified in 2008-2009 report	St Vincent and the Grenadines Defense Force	6/22/2008	6/28/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	OUTBOARD MOTOR MAINT, ADV - MTT	US unit not specified in 2008-2009 report	St Lucia Defense Force	6/22/2008	6/28/2008	Antigua And Barbuda	1	0 	152774
Antigua and Barbuda	Section 1004 - FY 2008 DoD Training	OUTBOARD MOTOR MAINT, ADV - MTT	US unit not specified in 2008-2009 report	St Kitts Defense Force	6/22/2008	6/28/2008	Antigua And Barbuda	1	0 	152774
