country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Algeria	CTFP - Fiscal Year 2017 Department of Defense Training	COMB STRAT INTEL Training Program	Defense Intelligence Agency (CSITP)	Military Intelligence Office	9/26/2016	11/10/2016	DIA, Washington, DC, DC, US	1	$12,439 	284930
Algeria	CTFP - Fiscal Year 2017 Department of Defense Training	Combating Terrorism Executive Seminar - Senior LEV	NEAR E-S ASIA CTR FOR SECURITY STUDIES (NDU)	Algerian Ministry of Foreign Affairs	5/8/2017	5/19/2017	Ft. Mcnair, NDU, DC, US	1	$9,000 	284930
Algeria	CTFP - Fiscal Year 2017 Department of Defense Training	Combating Terrorism Executive Seminar - Senior LEV	NEAR E-S ASIA CTR FOR SECURITY STUDIES (NDU)	Land Forces Command	5/8/2017	5/19/2017	Ft. Mcnair, NDU, DC, US	1	$9,000 	284930
Algeria	CTFP - Fiscal Year 2017 Department of Defense Training	International Officer Tactical Intelligence	INTELLIGENCE SCHOOL	Intelligence Services	7/17/2017	8/25/2017	Ft. Huachuca, AZ, US	1	$20,393 	284930
Algeria	CTFP - Fiscal Year 2017 Department of Defense Training	Program On Terrorism And Security Studies	MARSHALL CENTER	External Intelligence Department	7/6/2017	8/3/2017	Garmisch, GY	1	$15,825 	284930
Algeria	CTFP - Fiscal Year 2017 Department of Defense Training	Strategic INTEL Leaders Course	dEFENSE INTELLIGENCE AGENCY	Counter Intelligence Department	4/20/2017	5/19/2017	DIA, Washington, DC, DC, US	1	$17,669 	284930
Algeria	CTFP - Fiscal Year 2017 Department of Defense Training	Fiscal Year 2017 Program Totals						6	$84,326 	284930
Algeria	IMET-1 - Fiscal Year 2017 Department of State Training	ACSC Preparatory Course	MAXWELL AFB, AL	Algerian Air Defense Command	6/5/2017	7/27/2017	Maxwell AFB, AL, US	1	$17,011 	284930
Algeria	IMET-1 - Fiscal Year 2017 Department of State Training	Air Command & Staff College (ACSC) Resident	MAXWELL AFB, AL	Algerian Air Force	8/1/2016	6/5/2017	Maxwell AFB, AL, US	2	$88,608 	284930
Algeria	IMET-1 - Fiscal Year 2017 Department of State Training	Air War College (AWC) Resident	MAXWELL AFB, AL	Algerian Air Forces	7/18/2016	5/18/2017	Maxwell AFB, AL, US	1	$45,458 	284930
Algeria	IMET-1 - Fiscal Year 2017 Department of State Training	ALC Specialized English Training Only	DLIELC, LACKLAND AFB TX	Algerian Air Defense Command	3/27/2017	5/26/2017	Lackland AFB, TX, US	1	$19,675 	284930
Algeria	IMET-1 - Fiscal Year 2017 Department of State Training	American Language Course GET And SET	DLIELC, LACKLAND AFB TX	Algerian Gendarmerie	11/21/2016	1/20/2017	Lackland AFB, TX, US	1	$15,746 	284930
Algeria	IMET-1 - Fiscal Year 2017 Department of State Training	American Language Course GET And SET	DLIELC, LACKLAND AFB TX	Algerian Air Defense Command	12/26/2016	3/3/2017	Lackland AFB, TX, US	1	$16,973 	284930
Algeria	IMET-1 - Fiscal Year 2017 Department of State Training	American Language Course GET And SET	DLIELC, LACKLAND AFB TX	Special Forces Command	6/5/2017	8/18/2017	Lackland AFB, TX, US	1	$18,500 	284930
