country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Angola	IMET-1 - Fiscal Year 2013 Department of State Training	Advanced English Language Instructor Course (AELIC)	DLIELC, LACKLAND AFB TX	Centros de Linguas	1/7/2013	4/26/2013	DLIELC, LACKLAND AFB TX	1	$27,778 	230209
Angola	IMET-1 - Fiscal Year 2013 Department of State Training	American Language Course General English Training Only	DLIELC, LACKLAND AFB TX	Angolan Army	10/15/2012	1/4/2013	DLIELC, LACKLAND AFB TX	1	$22,329 	230209
Angola	IMET-1 - Fiscal Year 2013 Department of State Training	American Language Course General English Training Only	DLIELC, LACKLAND AFB TX	Centros de Linguas	10/15/2012	1/4/2013	DLIELC, LACKLAND AFB TX	2	$44,658 	230209
Angola	IMET-1 - Fiscal Year 2013 Department of State Training	American Language Course General English Training Only	DLIELC, LACKLAND AFB TX	Centros de Linguas	10/29/2012	1/4/2013	DLIELC, LACKLAND AFB TX	1	$19,898 	230209
Angola	IMET-1 - Fiscal Year 2013 Department of State Training	American Language Course General English Training Only	DLIELC, LACKLAND AFB TX	Centros de Linguas	11/19/2012	1/4/2013	DLIELC, LACKLAND AFB TX	1	$16,401 	230209
Angola	IMET-1 - Fiscal Year 2013 Department of State Training	American Language Course GET and SET	DLIELC, LACKLAND AFB TX	Navy HQ- International Relations	11/26/2012	1/4/2013	DLIELC, LACKLAND AFB TX	1	$15,187 	230209
Angola	IMET-1 - Fiscal Year 2013 Department of State Training	Basic American Language Instructor Course (BALIC)	DLIELC, LACKLAND AFB TX	Angolan Army	1/7/2013	7/12/2013	DLIELC, LACKLAND AFB TX	1	$33,306 	230209
Angola	IMET-1 - Fiscal Year 2013 Department of State Training	Basic American Language Instructor Course (BALIC)	DLIELC, LACKLAND AFB TX	Centros de Linguas	1/7/2013	7/12/2013	DLIELC, LACKLAND AFB TX	3	$99,918 	230209
Angola	IMET-1 - Fiscal Year 2013 Department of State Training	Building Partner Aviation Capacity Course	HURLBURT FIELD, FL	Air Force Headquarters/Search and Rescue Chief	12/3/2012	12/14/2012	HURLBURT FIELD, FL	1	$9,911 	230209
Angola	IMET-1 - Fiscal Year 2013 Department of State Training	Naval Staff College	NAVAL STAFF COLLEGE NEWPORT RI	Centros de Linguas	1/16/2013	6/26/2013	NAVAL STAFF COLLEGE NEWPORT RI	1	$57,737 	230209
