country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Armenia	CTFP - Fiscal Year 2018 Department of Defense Training	Combating Terrorism Executive Seminar - Senior Level	Near E-S Asia CTR For Security Studies (NDU)	Minsistry Of Defense	4/30/2018	5/11/2018	Ft. Mcnair, NDU, DC, US	1	$9,000 	FMT_Volume-I_FY2018_2019
Armenia	CTFP - Fiscal Year 2018 Department of Defense Training	Program On Terrorism And Security Studies	Marshall Center	Ministry Of Defense	2/14/2018	3/15/2018	Garmisch, GY	1	$15,825 	FMT_Volume-I_FY2018_2019
Armenia	CTFP - Fiscal Year 2018 Department of Defense Training	Ukraine - Regional MET Illicit Terrorism Financing	Ukraine (In Country Training)	Central Bank Of Armenia	6/11/2018	6/15/2018	Ukraine (In Country Training)	1	$2,932 	FMT_Volume-I_FY2018_2019
Armenia	CTFP - Fiscal Year 2018 Department of Defense Training	Fiscal Year 2018 Program Totals						3	$27,757 	FMT_Volume-I_FY2018_2019
Armenia	FMF - Fiscal Year 2018 Department of State Training	Counter IED Course (Master)	7th ATC-CATC Vilseck GE	Engineering Regiment	10/16/2017	10/20/2017	Vilseck, GY	1	$4,799 	FMT_Volume-I_FY2018_2019
Armenia	FMF - Fiscal Year 2018 Department of State Training	Counter IED Course (Master)	7th ATC-CATC Vilseck GE	Peacekeeping Brigade	10/16/2017	10/20/2017	Vilseck, GY	2	$9,598 	FMT_Volume-I_FY2018_2019
Armenia	FMF - Fiscal Year 2018 Department of State Training	Fiscal Year 2018 Program Totals						3	$14,397 	FMT_Volume-I_FY2018_2019
Armenia	HMA - Fiscal Year 2018 Department of Defense Training	Explosive Ordinance Disposal	U.S. Air Forces Europe (USAFE) - 3	Armenian Army EOD	5/21/2018	6/8/2018	Yerevan, AM	23	$317,000 	FMT_Volume-I_FY2018_2019
Armenia	HMA - Fiscal Year 2018 Department of Defense Training	Fiscal Year 2018 Program Totals						23	$317,000 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	AMEDD Captains Career	Army Medical Department Center And School Hea	Engineering Unit	9/14/2017	11/17/2017	Ft. Sam Houston, TX, US	1	$16,567 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	American Language Course General English Training Only	DLIELC, Lackland AFB TX	Peacekeeping Brigade	5/28/2018	7/3/2018	Lackland AFB, TX, US	1	$11,449 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	American Language Course GET And SET	DLIELC, Lackland AFB TX	Ministry Of Defense	6/26/2017	10/6/2017	Lackland AFB, TX, US	1	$23,261 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	Army War College (Resident Course)	Army War College	Peacekeeping Brigade Of MoD RA	8/7/2017	6/8/2018	Carlisle Barracks, PA, US	1	$63,898 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	Command & General Staff Officer's Course	Command & General Staff College	International Military Cooperation desk Of DPD MoD	8/14/2017	6/15/2018	Ft. Leavenworth, KS, US	1	$74,102 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	Command & General Staff Officer's Course PREP	Command & General Staff College	Peacekeeping Brigade	7/25/2018	8/3/2018	Ft. Leavenworth, KS, US	1	$4,623 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	International Defense Management Course	Defense Resources Management Institute NPS MO	Ministry Of Defense	10/10/2017	12/15/2017	Monterey, CA, US	1	$28,573 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	International Law Of Military Operations (I-LOMO)	Defense Institute Of International Legal STUD	Ministry Of Defense	6/4/2018	6/21/2018	DIILS, Newport, RI, US	1	$12,410 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	International Officer Preparatory	Command & General Staff College	Peacekeeping Brigade	6/29/2018	7/20/2018	Ft. Leavenworth, KS, US	1	$8,593 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	International War Gaming Course (Introduction) (IWC(I))	Naval War College, Newport, RI	Peacekeeping Brigade	6/15/2018	6/29/2018	Newport, RI, US	1	$9,812 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	Law Of Armed Conflict And Human Rights (LCHR)	Defense Institute Of International Legal STUD	Peacekeeping Brigade	4/16/2018	5/3/2018	DIILS, Newport, RI, US	1	$13,575 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	Maneuver Captains Career	USATC-Benning	Peacekeeping Brigade	7/19/2017	1/12/2018	Ft. Benning, GA, US	1	$24,179 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	Maneuver SLC	NCO Academy - Infantry	Peacekeeping Brigade	1/9/2018	2/6/2018	Ft. Benning, GA, US	1	$9,881 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	Maneuver SLC (Infantryman)	NCO Academy - Infantry	Peacekeeping Brigade	2/7/2018	2/28/2018	Ft. Benning, GA, US	1	$2,906 	FMT_Volume-I_FY2018_2019
Armenia	IMET-1 - Fiscal Year 2018 Department of State Training	MET DRMI (MIDMC)	Mobile Training Team	Air Defense Department	5/14/2018	5/18/2018	Mobile Training Team	1	$0 	FMT_Volume-I_FY2018_2019
