country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Algeria	CTFP - Fiscal Year 2010 Department of Defense Training	AIR COMD & STAFF COLLEGE	US unit not specified in 2010-2011 report	ALGERIAN AIR FORCES	8/5/2009	6/7/2010	MAXWELL AFB, AL	1	31910 	171512
Algeria	CTFP - Fiscal Year 2010 Department of Defense Training	CIV-MIL RESP TO TERRORISM	US unit not specified in 2010-2011 report	INTELLIGENCE AND SECURITY DEPARTMENT	4/12/2010	4/23/2010	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	13164 	171512
Algeria	CTFP - Fiscal Year 2010 Department of Defense Training	ENGLISH LANGUAGE COURSEE	US unit not specified in 2010-2011 report	104° RMO, SPECIAL FORCES, ALGERIAN LAND FORCES	4/19/2010	7/15/2010	DLIELC, LACKLAND AFB TX	1	24526 	171512
Algeria	CTFP - Fiscal Year 2010 Department of Defense Training	GENERAL ENGLISH LANGUAGE TRAINING	US unit not specified in 2010-2011 report	SPECIAL FORCES	6/28/2010	8/20/2010	DLIELC, LACKLAND AFB TX	1	9974 	171512
Algeria	CTFP - Fiscal Year 2010 Department of Defense Training	JOINT TRANSITION COURSE	US unit not specified in 2010-2011 report	5TH ARMORED PLATOON, 1ST MILITARY REGION	1/4/2010	1/8/2010	COMMANDANT JOINT FORCES STAFF COLLEGE NORFOLK VA	1	6186 	171512
Algeria	CTFP - Fiscal Year 2010 Department of Defense Training	JOINT TRANSITION COURSE	US unit not specified in 2010-2011 report	TAFRAOUI AIR FORCE BASE	4/5/2010	4/9/2010	COMMANDANT JOINT FORCES STAFF COLLEGE NORFOLK VA	1	6160 	171512
Algeria	CTFP - Fiscal Year 2010 Department of Defense Training	JOINT TRANSITION COURSE	US unit not specified in 2010-2011 report	ALGERIAN TERITORY AIR DEFENSE FORCES	6/21/2010	6/25/2010	COMMANDANT JOINT FORCES STAFF COLLEGE NORFOLK VA	1	6325 	171512
Algeria	CTFP - Fiscal Year 2010 Department of Defense Training	JT/COMB WARFIGHT	US unit not specified in 2010-2011 report	5TH ARMORED PLATOON, 1ST MILITARY REGION	1/11/2010	3/19/2010	COMMANDANT JOINT FORCES STAFF COLLEGE NORFOLK VA	1	16652 	171512
Algeria	CTFP - Fiscal Year 2010 Department of Defense Training	JT/COMB WARFIGHT	US unit not specified in 2010-2011 report	TAFRAOUI AIR FORCE BASE	4/12/2010	6/18/2010	COMMANDANT JOINT FORCES STAFF COLLEGE NORFOLK VA	1	16652 	171512
Algeria	CTFP - Fiscal Year 2010 Department of Defense Training	JT/COMB WARFIGHT	US unit not specified in 2010-2011 report	ALGERIAN TERITORY AIR DEFENSE FORCES	6/28/2010	9/3/2010	COMMANDANT JOINT FORCES STAFF COLLEGE NORFOLK VA	1	17702 	171512
