country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Armenia	FMF - Fiscal Year 2016 Department of State Training	American Language Course GET And SET	DLIELC, Lackland AFB TX	5th Army Corps	5/30/2016	6/22/2016	Lackland AFB, TX, US	1	$11,417 	275295
Armenia	FMF - Fiscal Year 2016 Department of State Training	American Language Course GET And SET	DLIELC, Lackland AFB TX	Defense Policy Department Of MoD Of the RA	5/30/2016	8/5/2016	Lackland AFB, TX, US	1	$16,784 	275295
Armenia	FMF - Fiscal Year 2016 Department of State Training	Basic Leader	7TH Army NCOA	Peacekeeping Brigade	8/15/2016	9/8/2016	Grafenwoehr, GY	1	$2,127 	275295
Armenia	FMF - Fiscal Year 2016 Department of State Training	JAOBC / BOLC B	JAG'S Legal Center And School	5th Army Corps	6/27/2016	9/8/2016	Charlottesville, VA, US	1	$20,125 	275295
Armenia	FMF - Fiscal Year 2016 Department of State Training	Maneuver SLC	NCO Academy - Infantry	Peacekeeping Brigade	7/11/2016	8/5/2016	Ft. Benning, GA, US	1	$8,007 	275295
Armenia	FMF - Fiscal Year 2016 Department of State Training	Maneuver SLC (Infantryman)	NCO Academy - Infantry	Peacekeeping Brigade	8/8/2016	8/26/2016	Ft. Benning, GA, US	1	$2,520 	275295
Armenia	FMF - Fiscal Year 2016 Department of State Training	Fiscal Year 2016 Program Totals						6	$60,980 	275295
Armenia	IMET-1 - Fiscal Year 2016 Department of State Training	American Language Course GET And SET	DLIELC, Lackland AFB TX	Peacekeeping Brigade	7/6/2015	10/19/2015	Lackland AFB, TX, US	1	$24,663 	275295
Armenia	IMET-1 - Fiscal Year 2016 Department of State Training	American Language Course GET And SET	DLIELC, Lackland AFB TX	Engineering Regiment	3/28/2016	6/5/2016	Lackland AFB, TX, US	1	$17,389 	275295
Armenia	IMET-1 - Fiscal Year 2016 Department of State Training	American Language Course GET And SET	DLIELC, Lackland AFB TX	Peacekeeping Brigade	4/4/2016	6/10/2016	Lackland AFB, TX, US	1	$17,241 	275295
Armenia	IMET-1 - Fiscal Year 2016 Department of State Training	Army War College (Resident Course)	Army War College	Peacekeeping Brigade	8/3/2015	6/10/2016	Carlisle Barracks, PA, US	1	$62,254 	275295
Armenia	IMET-1 - Fiscal Year 2016 Department of State Training	Basic American Language Instructor Course (BALIC)	DLIELC, Lackland AFB TX	Ministry Of Defense	5/11/2015	11/13/2015	Lackland AFB, TX, US	1	$42,921 	275295
Armenia	IMET-1 - Fiscal Year 2016 Department of State Training	Command And General Staff Officer's Course	Command & General Staff College	Peacekeeping Brigade	8/10/2015	6/10/2016	Ft. Leavenworth, KS, US	1	$70,405 	275295
Armenia	IMET-1 - Fiscal Year 2016 Department of State Training	Command And General Staff Officer's Course PREP	Command & General Staff College	Peacekeeping Brigade	7/20/2016	7/29/2016	Ft. Leavenworth, KS, US	2	$8,212 	275295
Armenia	IMET-1 - Fiscal Year 2016 Department of State Training	Cybersecurity Policy And Practice	Center For Civil-Military Relations Monterey	Infantry Unit	5/2/2016	5/6/2016	Monterey, CA, US	1	$8,115 	275295
Armenia	IMET-1 - Fiscal Year 2016 Department of State Training	Defense Resources Management Course	Defense Resources Management Institute NPS MO	General Staff Of Armes Forces Of RA	8/29/2016	9/23/2016	Monterey, CA, US	1	$16,277 	275295
Armenia	IMET-1 - Fiscal Year 2016 Department of State Training	Engineer CCC International STU PREP	Manscen Army Training Center	Engineering Regiment	6/20/2016	6/24/2016	Ft. Leonard Wood, MO, US	1	$3,583 	275295
