country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	cost	source
India	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	82 MTN BDE	8/25/2006	9/15/2006	BDG	1	1	92088.htm
India	CTFP - FY 2006 DoD Training	REGIONAL CENTERS SEMINARS	-	US, MOD	8/25/2006	9/15/2006	BDG	1	1	92088.htm
India	CTFP - FY 2006 DoD Training	SAT SYS/NTWRK CRD-CT 010/6	-	MCTE MHOW	8/16/2006	9/30/2006	FORT GORDON, GA	1	1377	92088.htm
India	CTFP - FY 2006 DoD Training	SCTY FORCES OFFICER	-	GRTC 28 WING AF	10/1/2005	12/16/2005	LACKLAND AFB, TX	1	7334	92088.htm
India	CTFP - FY 2006 DoD Training	SEARCH/RESCUE MARITIME	-	ICGS HABBA KHATUN	8/14/2006	9/1/2006	YORKTOWN, VA	1	4752	92088.htm
India	CTFP - FY 2006 DoD Training	TAT-TECH ASSIST TEAM	-	Army, Air Force, Navy, CG & MOD Civ	8/28/2006	9/1/2006	FORT MONROE, VA	1	44000	92088.htm
India	IMET - FY 2006 DoS Training	ADV AEROSP MED/INTL MED OF	-	IAM	1/9/2006	6/16/2006	SAN ANTONIO, TX	1	15153	92088.htm
India	IMET - FY 2006 DoS Training	ADV GEODETIC SURVEYING	-	279 SATA WING	2/7/2006	5/11/2006	FORT BELVOIR, VA	1	20937	92088.htm
India	IMET - FY 2006 DoS Training	AIR COMD & STAFF COLLEGE	-	AFS BIKANER	8/3/2005	6/5/2006	MAXWELL AFB, AL	1	44404	92088.htm
India	IMET - FY 2006 DoS Training	AIR DEF ARTY CAPT CAREER	-	Army	11/16/2005	4/20/2006	FORT BLISS, TX	1	3034	92088.htm
India	IMET - FY 2006 DoS Training	AIR WAR COLLEGE	-	AFS BIKANER	7/26/2005	5/30/2006	MAXWELL AFB, AL	1	50620	92088.htm
India	IMET - FY 2006 DoS Training	AIRBORNE	-	6 PARA (SF)	7/10/2006	7/28/2006	FORT BENNING, GA	1	5241	92088.htm
India	IMET - FY 2006 DoS Training	AIRCRAFT MAINTENANCE OFF	-	ARS-II, 3BRD	1/5/2006	4/12/2006	SHEPPARD AFB, TX	1	10069	92088.htm
India	IMET - FY 2006 DoS Training	AMEDD CAPTAINS CAREER	-	MH KIRKEE	3/20/2006	5/19/2006	FORT SAM HOUSTON, TX	1	10171	92088.htm
India	IMET - FY 2006 DoS Training	AMEDD OFFICER CAREER - DL	-	MH KIRKEE	1/21/2006	3/17/2006	FORT SAM HOUSTON, TX	1	9416	92088.htm
India	IMET - FY 2006 DoS Training	ARMOR CAPTAINS CAREER	-	87 ARMD REGT	6/20/2005	11/9/2005	FORT KNOX, KY	1	15856	92088.htm
India	IMET - FY 2006 DoS Training	ARMOR CAPTAINS CAREER	-	89 ARMD REGT	2/6/2006	6/26/2006	FORT KNOX, KY	1	16614	92088.htm
India	IMET - FY 2006 DoS Training	ARMY WAR COLLEGE (RES CRS)	-	89 ARMD REGT	8/12/2005	6/10/2006	CARLISE BARRACKS, PA	1	52709	92088.htm
India	IMET - FY 2006 DoS Training	ARNG PRE-RANGER	-	4 PARA (SF)	2/18/2006	3/5/2006	FORT BENNING, GA	1	3086	92088.htm
India	IMET - FY 2006 DoS Training	ARNG PRE-RANGER	-	10 PARA (SPECIAL FORCE)	2/18/2006	3/5/2006	FORT BENNING, GA	1	3086	92088.htm
India	IMET - FY 2006 DoS Training	AVIATION SAFETY OFFICER	-	23(I) Recce and Obsn Flt, 6 MTN DIV	1/5/2006	2/16/2006	FORT RUCKER, AL	1	7637	92088.htm
India	IMET - FY 2006 DoS Training	BOARDING OFF (MLE-01)EIMET	-	ICGS GANGADEVI	4/17/2006	5/24/2006	CHARLESTON, SC	1	6014	92088.htm
India	IMET - FY 2006 DoS Training	CMD & GEN STAFF OFF PREP	-	INF SCH	1/30/2006	2/8/2006	FORT LEVENWORTH, KS	1	4028	92088.htm
India	IMET - FY 2006 DoS Training	COMBINED LOG CCC - ORDNANCE	-	16(1) ARMD BOU	3/6/2006	4/7/2006	ABERDEEN PROVING GROUNDS, MD	1	5228	92088.htm
India	IMET - FY 2006 DoS Training	COMBINED LOG CPT CAREER	-	16(1) ARMD BOU	1/17/2006	3/3/2006	FORT LEE, VA	1	6408	92088.htm
India	IMET - FY 2006 DoS Training	COMBINED LOG CPT CAREER	-	16(1) ARMD BOU	4/10/2006	5/24/2006	FORT LEE, VA	1	5636	92088.htm
India	IMET - FY 2006 DoS Training	COMMAND & STAFF COLL USMC	-	INS ND SCH	7/18/2005	6/7/2006	QUANTICO, VA	1	58791	92088.htm
India	IMET - FY 2006 DoS Training	DEF ACQUISITION MGMT	-	ACQ WING, LAND SYSTEMS, MOD	10/24/2005	11/4/2005	SHAWNEE, KS	1	9316	92088.htm
India	IMET - FY 2006 DoS Training	ELECTROMAGNETIC SPECTM MGT	-	AF STN OJHAR	5/2/2006	8/9/2006	KEESLER AFB, MS	1	9352	92088.htm
India	IMET - FY 2006 DoS Training	FA OFF ADV PREP - ALLIED OFF	-	861 LIGHT RGMT	2/8/2006	3/3/2006	FORT SILL, OK	1	6806	92088.htm
India	IMET - FY 2006 DoS Training	FIELD ARTY CAPTAINS CAREER	-	217 MEDIUM REGIMENT	6/17/2005	11/7/2005	FORT SILL, OK	1	14878	92088.htm
India	IMET - FY 2006 DoS Training	FIELD ARTY CAPTAINS CAREER	-	861 LIGHT RGMT	3/7/2006	7/26/2006	FORT SILL, OK	1	16929	92088.htm
India	IMET - FY 2006 DoS Training	FLT SAFETY OFF (SATP/FSO)	-	30 SQN. IAF	7/14/2006	9/22/2006	KIRTLAND AFB, NM	1	12475	92088.htm
India	IMET - FY 2006 DoS Training	GROUND SAFETY	-	02 WING, AF	6/26/2006	7/7/2006	LACKLAND AFB, TX	1	1565	92088.htm
India	IMET - FY 2006 DoS Training	HEALTH SERVCS MATERIEL OFF	-	MH JAIPUR	2/6/2006	4/14/2006	FORT SAM HOUSTON, TX	1	12177	92088.htm
India	IMET - FY 2006 DoS Training	HIV/AIDS CONFERENCE	-	DGAFMS	12/2/2005	12/9/2005	SAN ANTONIO, TX	1	905	92088.htm
India	IMET - FY 2006 DoS Training	HIV/AIDS CONFERENCE	-	49 MED BN	12/2/2005	12/9/2005	SAN ANTONIO, TX	1	6234	92088.htm
India	IMET - FY 2006 DoS Training	HT-A-SCH (HULL MAINT TECH)	-	INS KULISH	5/15/2006	6/15/2006	GREAT LAKES, IL	1	7316	92088.htm
India	IMET - FY 2006 DoS Training	IF PREPARATORY COURSE	-	6 JAK RIF	6/14/2006	8/4/2006	FORT MCNAIR, WASH DC	1	51493	92088.htm
India	IMET - FY 2006 DoS Training	INFANTRY MORTAR LEADER	-	14 GARHWAL	6/19/2006	7/31/2006	FORT BENNING, GA	1	7603	92088.htm
India	IMET - FY 2006 DoS Training	INSPECTOR GENERAL	-	MAHAR INF	7/10/2006	7/28/2006	FORT BELVOIR, VA	1	8567	92088.htm
India	IMET - FY 2006 DoS Training	INTERMEDIATE LEVEL EDUC	-	19 MADRAS	8/15/2005	6/16/2006	FORT LEVENWORTH, KS	1	39235	92088.htm
India	IMET - FY 2006 DoS Training	INTERNATIONAL OAC PREP	-	Army	10/31/2005	11/14/2005	FORT BLISS, TX	1	588	92088.htm
India	IMET - FY 2006 DoS Training	INTERNATL MIL STUDENT OFF	-	89 ARMD REGT	1/17/2006	2/3/2006	FORT KNOX, KY	1	8422	92088.htm
India	IMET - FY 2006 DoS Training	INTL CRISIS CMD/CTRL	-	ICGS AHILYABAI	9/11/2006	9/22/2006	YORKTOWN, VA	1	3281	92088.htm
India	IMET - FY 2006 DoS Training	INTL CRISIS CMD/CTRL	-	ICGS BHIKHAJI CAMA	9/12/2006	9/23/2006	YORKTOWN, VA	1	6147	92088.htm
India	IMET - FY 2006 DoS Training	INTL FELLOWS ORIENTATION	-	INF 5 GR	7/3/2006	8/4/2006	CARLISE BARRACKS, PA	1	14606	92088.htm
India	IMET - FY 2006 DoS Training	INTL LEAD & MGT G-P-OLAM	-	ICGS BHIKHAJI CAMA	9/26/2006	9/30/2006	YORKTOWN, VA	1	1343	92088.htm
India	IMET - FY 2006 DoS Training	INTL MARITIME OFF	-	CG HQ	10/3/2005	12/10/2005	YORKTOWN, VA	1	13538	92088.htm
India	IMET - FY 2006 DoS Training	INTL MIL STUD PREP CRS	-	INF SCH	1/17/2006	1/27/2006	FORT LEVENWORTH, KS	1	6384	92088.htm
India	IMET - FY 2006 DoS Training	INT'L OFF LOG PREP - CLC3	-	16(1) ARMD BOU	1/3/2006	1/13/2006	FORT LEE, VA	1	6081	92088.htm
India	IMET - FY 2006 DoS Training	INT'L OFF PREP - INF OFF ADV	-	15 RAJRIF	9/6/2006	9/12/2006	FORT BENNING, GA	1	6343	92088.htm
India	IMET - FY 2006 DoS Training	INTL OFF SCH (FOR AC&SC)	-	MOFT U 'B' SQN	6/19/2006	7/28/2006	MAXWELL AFB, AL	1	11721	92088.htm
India	IMET - FY 2006 DoS Training	INTL OFF SCH (FOR AWC)	-	SO TO CAS (AIR HQ.)	6/5/2006	7/14/2006	MAXWELL AFB, AL	1	11614	92088.htm
India	IMET - FY 2006 DoS Training	INT'L SPECIAL FORCES TRNG	-	1 PARA (SF)	6/6/2006	9/22/2006	FORT BRAGG, NC	1	20813	92088.htm
India	IMET - FY 2006 DoS Training	JET ENGINE MISHAP INV	-	30 SQN. IAF	9/25/2006	9/29/2006	LUKE AFB, AZ	1	1478	92088.htm
India	IMET - FY 2006 DoS Training	JOINT OPNS MEDICAL MANAGER	-	AFMC PUNE	7/31/2006	8/4/2006	FORT SAM HOUSTON, TX	1	2749	92088.htm
India	IMET - FY 2006 DoS Training	JOINT TRANSITION COURSE	-	CAW	1/9/2006	1/13/2006	NORFOLK, VA	1	4257	92088.htm
India	IMET - FY 2006 DoS Training	JT/COMB WARFIGHT	-	CAW	1/17/2006	3/24/2006	NORFOLK, VA	1	10752	92088.htm
India	IMET - FY 2006 DoS Training	MEDICAL STRATEGIC LDR CRS	-	AFMC PUNE	7/10/2006	7/29/2006	FORT SAM HOUSTON, TX	1	10987	92088.htm
India	IMET - FY 2006 DoS Training	NAVAL COMMAND COLLEGE	-	DIR WPNS & SYS	7/27/2005	6/16/2006	NEWPORT, RI	1	89784	92088.htm
India	IMET - FY 2006 DoS Training	NAVAL STAFF COL - 10 MONTH	-	INS VIRAAT	7/27/2005	6/16/2006	NEWPORT, RI	1	89097	92088.htm
India	IMET - FY 2006 DoS Training	NAVAL STAFF COL - 5 1/2 MO	-	ICGS DELHI	1/11/2006	6/16/2006	NEWPORT, RI	1	45242	92088.htm
India	IMET - FY 2006 DoS Training	NONDESTRUCTIVE INSP APR	-	11 BRD	12/7/2005	2/23/2006	PENSACOLA, FL	1	8479	92088.htm
India	IMET - FY 2006 DoS Training	NWC INTERNATIONAL FELLOWS	-	5/1 GR	8/8/2005	6/7/2006	FORT MCNAIR, WASH DC	1	88236	92088.htm
India	IMET - FY 2006 DoS Training	OJT OFF FAM NORTHWEST	-	ICGS GANGADEVI	4/10/2006	4/14/2006	SEATTLE, WA	1	1032	92088.htm
India	IMET - FY 2006 DoS Training	PATHFINDER	-	4 PARA (SF)	1/9/2006	1/30/2006	FORT BENNING, GA	1	5581	92088.htm
India	IMET - FY 2006 DoS Training	PATHFINDER	-	10 PARA (SPECIAL FORCE)	1/9/2006	1/30/2006	FORT BENNING, GA	1	5513	92088.htm
India	IMET - FY 2006 DoS Training	PRINC DEF PROCUREM & CONTR	-	ACQ WING (AIR), MOD	11/7/2005	11/18/2005	SHAWNEE, KS	1	9068	92088.htm
India	IMET - FY 2006 DoS Training	PRINC DEF PROCUREM & CONTR	-	ACQ WING, MOD	11/7/2005	11/18/2005	SHAWNEE, KS	1	9068	92088.htm
India	IMET - FY 2006 DoS Training	PRINC DEF PROCUREM & CONTR	-	DIR, MOD	11/7/2005	11/18/2005	SHAWNEE, KS	1	9068	92088.htm
India	IMET - FY 2006 DoS Training	PROSP COMMANDING/EXEC OFF	-	ICGS GANGADEVI	3/27/2006	4/7/2006	NEW ORLEANS, LA	1	4912	92088.htm
India	IMET - FY 2006 DoS Training	RANGER	-	10 PARA (SPECIAL FORCE)	3/7/2006	5/5/2006	FORT BENNING, GA	1	5736	92088.htm
India	IMET - FY 2006 DoS Training	RANGER	-	4 PARA (SF)	3/7/2006	5/5/2006	FORT BENNING, GA	1	3332	92088.htm
India	IMET - FY 2006 DoS Training	SEARCH/RESCUE MARITIME	-	ICGS AHILYABAI	8/14/2006	9/1/2006	YORKTOWN, VA	1	4956	92088.htm
India	IMET - FY 2006 DoS Training	SR INTERNATIONAL DEF MGT	-	JS (FA), MOD	6/26/2006	7/21/2006	MONTEREY, CA	1	13364	92088.htm
India	IMET - FY 2006 DoS Training	TROP WEATHER ANAL & FCST	-	17 WING AF	8/1/2006	8/22/2006	KEESLER AFB, MS	1	4700	92088.htm
India	IMET - FY 2006 DoS Training	UNWTR DEMOL/SEAL INDOC	-	INS KALINGA	8/28/2006	9/29/2006	SAN DIEGO, CA	1	7183	92088.htm
India	IMET - FY 2006 DoS Training	UNWTR DEMOL/SEAL TRNG BAS	-	INS ABHIMANYU	8/8/2005	2/3/2006	SAN DIEGO, CA	1	23702	92088.htm
India	IMET - FY 2006 DoS Training	WEAPONS SAFETY	-	02 WING, AF	5/19/2006	6/23/2006	LACKLAND AFB, TX	1	5892	92088.htm
India	IMET - FY 2006 DoS Training	WEATHER	-	17 WING AF	8/28/2006	9/1/2006	BARKSDALE AFB, LA	1	1017	92088.htm
India	Misc DOD/DOS Non-SA - FY 2006 DoD Training	Health Emergencies in Large Populations (HELP) Course 2006	-	Indian Army	7/17/2006	8/4/2006	East West Center, Honolulu, Hawaii	1	7312	92088.htm
India	Misc DOD/DOS Non-SA - FY 2006 DoD Training	Khaan Quest 06	-	India Armed Forces	8/5/2006	8/24/2006	Ulaan Bataar and Five Hills Training Area, Mongolia	4	0	92088.htm
India	PME Exchanges - FY 2006 DoD Training	EIPC INSTRUCTORS COURSE	-	DIR OPS T&H-1	5/8/2006	5/19/2006	MONTEREY, CA	1	11827	92088.htm
India	PME Exchanges - FY 2006 DoD Training	EIPC INSTRUCTORS COURSE	-	26 MADRAS	5/8/2006	5/19/2006	MONTEREY, CA	1	11827	92088.htm
India	PME Exchanges - FY 2006 DoD Training	INTL MIL LAW DEV PROG	-	JAG BRANCH, IAF	10/10/2005	12/16/2005	NEWPORT, RI	1	22301	92088.htm
India	PME Exchanges - FY 2006 DoD Training	INTL MIL LAW DEV PROG	-	DY JAG, HQ CENTRAL COMMAND	10/10/2005	12/16/2005	NEWPORT, RI	1	22301	92088.htm
India	PME Exchanges - FY 2006 DoD Training	MIL & PCKEEP OPS IAW ROL	-	HQ 3 CORPS	10/11/2005	11/17/2005	NEWPORT, RI	1	17770	92088.htm
India	PME Exchanges - FY 2006 DoD Training	MULTI-NAT LOGISTICS	-	2 GRENADIERS	5/8/2006	5/19/2006	MONTEREY, CA	1	11742	92088.htm
India	PME Exchanges - FY 2006 DoD Training	MULTI-NAT LOGISTICS	-	US, MEA	5/8/2006	5/19/2006	MONTEREY, CA	1	11742	92088.htm
India	Regional Centers - FY 2006 DoD Training	Comprehensive Security Responses to Terrorism 06-1	-	Army	3/20/2006	4/7/2006	Asia-Pacific Center for Security Studies	1	6180	92088.htm
India	Regional Centers - FY 2006 DoD Training	Comprehensive Security Responses to Terrorism 06-1	-	Ministry of Defence	3/20/2006	4/7/2006	Asia-Pacific Center for Security Studies	1	6150	92088.htm
India	Regional Centers - FY 2006 DoD Training	Comprehensive Security Responses to Terrorism 06-1	-	Air Force	3/20/2006	4/7/2006	Asia-Pacific Center for Security Studies	1	6062	92088.htm
India	Regional Centers - FY 2006 DoD Training	Comprehensive Security Responses to Terrorism 06-2	-	Army	8/25/2006	9/15/2006	Asia-Pacific Center for Security Studies	1	2778	92088.htm
India	Regional Centers - FY 2006 DoD Training	Comprehensive Security Responses to Terrorism 06-2	-	Ministry of Defence	8/25/2006	9/15/2006	Asia-Pacific Center for Security Studies	1	2780	92088.htm
India	Regional Centers - FY 2006 DoD Training	Executive Course 05-3	-	N/Avy	9/26/2005	12/7/2005	Asia-Pacific Center for Security Studies	1	12229	92088.htm
India	Regional Centers - FY 2006 DoD Training	Executive Course 05-3	-	Air Force	9/26/2005	12/7/2005	Asia-Pacific Center for Security Studies	1	12229	92088.htm
India	Regional Centers - FY 2006 DoD Training	Executive Course 05-3	-	Air Force	9/26/2005	12/7/2005	Asia-Pacific Center for Security Studies	1	12224	92088.htm
India	Regional Centers - FY 2006 DoD Training	Executive Course 05-3	-	Army	9/26/2005	12/7/2005	Asia-Pacific Center for Security Studies	1	12045	92088.htm
India	Regional Centers - FY 2006 DoD Training	Executive Course 05-3	-	Ministry of Defence	9/26/2005	12/7/2005	Asia-Pacific Center for Security Studies	1	12234	92088.htm
India	Regional Centers - FY 2006 DoD Training	Executive Course 06-1	-	Army	1/9/2006	3/17/2006	Asia-Pacific Center for Security Studies	1	15138	92088.htm
India	Regional Centers - FY 2006 DoD Training	Executive Course 06-1	-	Ministry of Defence	1/9/2006	3/17/2006	Asia-Pacific Center for Security Studies	1	15138	92088.htm
India	Regional Centers - FY 2006 DoD Training	Executive Course 06-2	-	Army	7/6/2006	8/22/2006	Asia-Pacific Center for Security Studies	1	10240	92088.htm
India	Regional Centers - FY 2006 DoD Training	Executive Course 06-2	-	Ministry of Defence	7/6/2006	8/22/2006	Asia-Pacific Center for Security Studies	1	10237	92088.htm
India	Regional Centers - FY 2006 DoD Training	Executive Course 06-2	-	N/Avy	7/6/2006	8/22/2006	Asia-Pacific Center for Security Studies	2	20832	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Alumni Symposium	-	Indian Air Force	11/13/2005	11/16/2005	Istanbul, Turkey	2	9742	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Alumni Symposium	-	Indian Army	11/13/2005	11/16/2005	Istanbul, Turkey	1	4870	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Alumni Symposium	-	Indian Navy	11/13/2005	11/16/2005	Istanbul, Turkey	2	9741	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Alumni Symposium	-	Ministry of Defense	11/13/2005	11/16/2005	Istanbul, Turkey	5	24352	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Combating Terrorism Seminar	-	Indian Army	1/23/2006	2/3/2006	NESA Center, Washington, DC	1	5249	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Executive Seminar	-	Indian Navy	11/30/2005	12/16/2005	NESA Center, Washington, DC	1	7133	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Executive Seminar	-	Indian Army	2/27/2006	3/17/2006	NESA Center, Washington, DC	1	10832	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Regional Network of Security Studies Centers Meeting	-	Ministry of Defense	4/2/2006	4/5/2006	Istanbul, Turkey	4	6000	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Senior Executive Seminar	-	Ministry of Defense	5/15/2006	5/24/2006	NESA Center, Washington, DC	1	6398	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Senior Executive Seminar	-	Ministry of External Affairs	5/15/2006	5/24/2006	NESA Center, Washington, DC	1	6398	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Strategic Communications Seminar	-	Indian Air Force	6/5/2006	6/23/2006	NESA Center, Washington, DC	1	11396	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA US-India Roundtable	-	N/A	1/17/2006	1/17/2006	NESA Center, Washington, DC	20	0	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Washington Seminar	-	N/A	10/19/2005	10/19/2005	NESA Center, Washington, DC	2	20	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Washington Seminar	-	N/A	12/7/2005	12/7/2005	NESA Center, Washington, DC	1	10	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Washington Seminar	-	N/A	3/22/2006	3/22/2006	NESA Center, Washington, DC	2	20	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Washington Seminar	-	N/A	4/19/2006	4/19/2006	NESA Center, Washington, DC	1	10	92088.htm
India	Regional Centers - FY 2006 DoD Training	NESA Washington Seminar	-	N/A	7/11/2006	7/11/2006	NESA Center, Washington, DC	1	10	92088.htm
India	Regional Centers - FY 2006 DoD Training	PTSS 05-7	-	MoD	9/30/2005	11/4/2005	George C. Marshall European Center for Security Studies	1	4157	92088.htm
India	Regional Centers - FY 2006 DoD Training	PTSS 06-2	-	MoD	1/27/2006	3/3/2006	George C. Marshall European Center for Security Studies	1	6344	92088.htm
India	Regional Centers - FY 2006 DoD Training	PTSS 06-5	-	MoD	5/26/2006	6/30/2006	George C. Marshall European Center for Security Studies	1	4409	92088.htm
India	Regional Centers - FY 2006 DoD Training	Senior Executive Course 05-3	-	Air Force	12/12/2005	12/16/2005	Asia-Pacific Center for Security Studies	1	6162	92088.htm
India	Regional Centers - FY 2006 DoD Training	Senior Executive Course 06-2	-	Ministry of Defence	7/24/2006	7/28/2006	Asia-Pacific Center for Security Studies	1	4732	92088.htm
India	Regional Centers - FY 2006 DoD Training	SES 06-3	-	MoD	4/24/2006	5/4/2006	George C. Marshall European Center for Security Studies	1	5378	92088.htm
India	Regional Centers - FY 2006 DoD Training	SES 06-3	-	Personnel & Policy	4/24/2006	5/4/2006	George C. Marshall European Center for Security Studies	1	5378	92088.htm
India	Regional Centers - FY 2006 DoD Training	Stability, Security, Transition, and Reconstruction Course 06-1	-	Ministry of Defense	8/25/2006	9/15/2006	Asia-Pacific Center for Security Studies	1	3064	92088.htm
Kazakhstan	ALP - FY 2006 DoD Training	INTRO FLT TRNG/ALP	-	Squadron pilot, military unit 36739, Ministry of Defense	4/13/2006	7/26/2006	COLUMBUS AFB, MS	1	8465	92088.htm
Kazakhstan	ALP - FY 2006 DoD Training	ORAL PROF AV ALP SCHLRSHP	-	Squadron pilot, military unit 36739, Ministry of Defense	10/24/2005	4/7/2006	LACKLAND AFB, TX	1	11013	92088.htm
Kazakhstan	ALP - FY 2006 DoD Training	T-37 ALP - SCHOLARSHIP	-	Squadron pilot, military unit 36739, Ministry of Defense	2/1/2005	10/28/2005	COLUMBUS AFB, MS	1	18455	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	AIR COMD & STAFF COLLEGE	-	Senior pilot, military unit 21751, Ministry of Defense	10/1/2005	7/7/2006	MAXWELL AFB, AL	1	38927	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	ARNG PRE-RANGER	-	Platoon commander, military unit 89427, Ministry of Defense	10/22/2005	11/6/2005	FORT BENNING, GA	1	774	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	ENGLISH LANGUAGE CRSE	-	Deputy head of logistics � head of the staff of Logistics department of the Armed Forces of the Republic of Kazakhstan	12/19/2005	6/9/2006	LACKLAND AFB, TX	1	7440	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	ENGLISH LANGUAGE CRSE	-	Senior Officer, Department of Operational Planning, Committee of Chiefs of Staff, Ministry of Defense	2/13/2006	8/10/2006	LACKLAND AFB, TX	1	7735	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	ENGLISH LANGUAGE CRSE	-	Company Deputy Commander, KAZBAT, Ministry of Defense	3/27/2006	9/15/2006	LACKLAND AFB, TX	1	7440	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	ICAF - CT ONLY	-	Deputy head of logistics � head of the staff of Logistics department of the Armed Forces of the Republic of Kazakhstan	8/7/2006	9/30/2006	FORT MCNAIR, WASH DC	1	6931	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	IF PREPARATORY COURSE	-	Deputy head of logistics � head of the staff of Logistics department of the Armed Forces of the Republic of Kazakhstan	6/14/2006	8/4/2006	FORT MCNAIR, WASH DC	1	37669	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	INF BOLC III-CT CLS 004/06	-	Company Deputy Commander, KAZBAT, Ministry of Defense	9/29/2006	9/30/2006	FORT BENNING, GA	1	98	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	INFANTRY OFFICER BASIC CT	-	Platoon commander, military unit 89427, Ministry of Defense	10/1/2005	10/4/2005	FORT BENNING, GA	1	130	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	INTERMEDIATE LEVEL EDUC	-	Senior officer, International Programs Directorate, Ministry of Defense	10/1/2005	6/16/2006	FORT LEVENWORTH, KS	1	7500	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	RANGER	-	Platoon commander, military unit 89427, Ministry of Defense	11/8/2005	1/27/2006	FORT BENNING, GA	1	2696	92088.htm
Kazakhstan	CTFP - FY 2006 DoD Training	SPEC/OPS COMBTNG TERRORISM	-	Senior Officer, Department of Operational Planning, Committee of Chiefs of Staff, Ministry of Defense	8/14/2006	8/25/2006	HURLBURT FIELD, FL	1	11200	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	ACFT POWERPLANT REPAIRER	-	Chief of maintenance service, Aviation Department, Ministry of Defense	6/6/2005	10/18/2005	FORT EUSTIS, VA	1	15725	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	ACFT POWERPLANT REPAIRER	-	Senior engineer of helicopter maintenance, military unit 53975, Ministry of Defense	4/3/2006	8/10/2006	FORT EUSTIS, VA	1	15501	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	ADV LANG PROFICIENCY SKILL	-	Instructor of English language, Military Institute of Foreign Languages, Ministry of Defense	7/18/2005	10/7/2005	LACKLAND AFB, TX	1	12096	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE COURSE	-	Plane commander, military unit 53975, Ministry of Defense	11/14/2005	5/12/2006	LACKLAND AFB, TX	1	20632	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE COURSE	-	Helicopter pilot, Ministry of Defense	2/27/2006	8/25/2006	LACKLAND AFB, TX	1	20632	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Senior Officer of personnel department, regional command "West", Ministry of Defense	8/8/2005	2/3/2006	LACKLAND AFB, TX	1	20117	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Platoon Commander, Marine Corps battalion, Ministry of Defense	12/12/2005	6/9/2006	LACKLAND AFB, TX	1	20822	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	AMERICAN LANGUAGE CRS (ALC)	-	Platoon Commander, military unit 18404, Ministry of Defense	12/26/2005	8/18/2006	LACKLAND AFB, TX	1	25091	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	DISAM FOREIGN PURCHASER	-	Officer of International Cooperation Directorate, Ministry of Defense	8/14/2006	8/25/2006	WRIGHT-PATTERSON AFB OH	2	13400	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	Military unit 28079, KAZBAT, Ministry of Defense	8/15/2005	2/10/2006	LACKLAND AFB, TX	1	18186	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	Chief of communication center, military unit 48411, Ministry of Defense	9/19/2005	3/17/2006	LACKLAND AFB, TX	1	18030	92088.htm
Kazakhstan	IMET - FY 2006 DoS Training	ENGLISH LANGUAGE CRSE	-	Military unit 18404, Ministry of Defense	9/19/2005	3/17/2006	LACKLAND AFB, TX	1	18030	92088.htm
